,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601788.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.014665107105783,-6.93889390390723e-18,0.151887420404393,0,0.011182521408386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675438342000362,0,0.259335299028902,0,0,0.0584179833889586,-0.12446978037292,0,0,0,0,0,0.269336249210932,-0.193661756937252,0,0,0,0,0,0,0,0,0,0,-0.139058601303469,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.075880514684509,0,0,0,0,0.0388726629487713,0,0,0,0,0,0,0,0,0.439744273027493,0,0,0,0,0,0,0,0,0.103385280935329,0,0,0,0,0,0,0,0,0.198001178707353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13834543003554
X601939.CH.EQUITY,0,0,0,0.853505169970626,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0760998680734242,0,0,0,0,0.11331708004568,0,-0.0324478573533646,0,0,0,0,0,-0.0260005333836324,0,0,0,0,0.0516319591961348,0,-0.0437415630741482,0,0,0,0,0.0386586279297491,0,0,0.0378678145471237
X601288.CH.EQUITY,0.0234333332372145,0,0.86601071306724,0,0,0,-0.0722910263077684,0,0,0,0,0,0.0227509297376107,0,0,0.064067038420907,0,0.131238711335213,0,0,0,0,0,0,0,0.0387817441491039,-0.0391573639405562,0,0,0,0.00938429144910954,0,0,-0.0288221751913087,0,0,0,0,-0.124991916344157,0,0,0,0,0,0,0,0,-0.0260931064770203,0,0,-0.0276962231239387,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.152509438569083,0,0,0,0,0,0,1.1230217192044,0,0,0,0,0,-0.10532477376282,-0.0604337483512178,0,0,0.0762945451803108,0,0,0,0,0,0,0,0.0077410297552943,0,-0.21308382324048,0,0,-0.149558418077283,0,0,0,0,0,0,0.0449682236439783,0.0915044938949895,0,0,0,0,0.021797064695109,0,0.225924424344508
X600036.CH.EQUITY,0,0,0.280327591995909,0.0981279615477422,0,0,0,0.0167657030819749,0.0194294600367325,0,0,0,0,0,0,0,0,0,0,0.0265164703154687,0,0,0,0,0,0.0662505678292025,0,0,0,0.103887857144294,0,0,0,0.363460788842799,0,0,0,0,0,0,0,-0.0559614410148207,0,0,0.0629685596501809,0,0.0708254146336983,0,0,0,0.064188055661515,0
X601628.CH.EQUITY,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0525761335989243,0.0354266503366789,0.73121623466572,0,0,0,0,0.0354907222653466,0,0,0,0,0,0.131107764746455,0,0,0,0.0224968509079527,0,0,0,-0.115894707021686,0,0,0,-0.0333077996234742,0,0,0.152092610162063,-0.0136969870603935,0,0,0.0952587890667753,0,0,0,0,0,0,0,0,0.063451288972534,0.142258295887833
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.18409301831026,0,0,0,0,0,0,0,0,0,0,0,0.146583524032466,0.0815067482076098,0,-0.144849187196366,0,0,0,0,0,0.00915227232502902,0.162992535876043,0,0.179952342785141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450368065373984,0,0,0,0.102373850388233,0.0105716858533056
X5.HK.EQUITY,0,0,0,0,0,0,-0.152232260730327,0,0,0,0.0754431631200261,0,0,0,0,0.287301777065941,0,0,0,0,0,0.18271931661055,0,0,0.288445175818199,0.0338983150806858,0,0,0,0,0.0868918403667491,0.0419719050022323,0,0,0,0,0.134972634714161,0,0,-0.162132627708863,0,-0.0642514771689516,0,0.122419805851692,0,0,0,0,0,0,0.142636556722467,-0.090627738632346
X601658.CH.Equity,0,0,0,0.233513911403159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219849924087985,0.0742567531139921,0,-0.145550907565832,0,0,0,0,0,-0.129689779372855,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.403381849759393,0,0,0.056329064269121,0,0,0,0,0,0
