,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.338244061842162,0.0631478925012934,0.105643171234565,0,0,0,0,0,0,0.200633825219105,0,0,0,0.0098233284554861,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.016946817920371,0,0,0,0.0659605755543784,0.0131638295531408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372529917360632,0,0,0,0.143087166705818,0
X601939.CH.EQUITY,0.299299596485517,0,0,0.0399953388990644,0,0,0,0,-0.0499078486524461,0,0.186822314629242,0,0,0.106292500143626,0,0,0,0,0,0,0,0,0,0.215310430959417,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329435221742649,0,0,0,0,0,0,0,-0.0112184881449734,0,0,0,0.143645861987213,0,-0.0455498506216631,0
X601318.CH.EQUITY,0,0,0,0,0.17110577096997,0,0,0,0,0,0,0.186622005149537,0,0,0.0186001549692317,0,0,0,0,0,0,0.0971290727746647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0568037312064756,0,0,0.203178511848886,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.412087976910688,0,0,0,0.2174094966444,0,0,0,0,0,0,0,0,0.112957509785875,0,0,0,0,0,0.0854107015364891,0.0582255065569725,0,0,0,0,0,0,0,0,0,0,0,0.02017671158646,0,0.0248642318112868,0,0,0,0,0,0,0,0.0200480155401417,0,0,-3.46944695195361e-18,0,0,0,0.0152983393584945,0,0
X601988.CH.EQUITY,0,0,0,0.375147733289931,0,0,0,0,0,0.243603915937931,0,0,0,0,0,0.0921262319895423,0.136251873861591,0,0,0,0.0452764844615045,0,0,0,0,0,0.0951942527116873,0,0,0,0,0,0,0,0,0,-0.523944079342137,0,0,0,0,0,0,0.0761483896380834,6.93889390390723e-18,0,0,0,0,0,0,0.292662482732505
X600036.CH.EQUITY,0,0.0281288821066135,0.0708069522334875,0,0,0,0,0,0,0,0,0.148241025390062,-0.0574542445066129,0,0,0,0.0910758274677342,0,0,0.0587554895465722,0,0.231709464658554,0,0,0,0,0,0,0,0,0,0.195236822796743,0,0,0,0,0,0,0,0,0.136805626721685,0,0,0,0,0,0,0.111846471115816,0.0169735545322859,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239082294930949,0,0,0,0.482015571656459,0,0,0,0,0,0,0,0.108281578044794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112299059329955,0,0,0.046513946884243,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.183221593063604,0,-0.327353489501212,0,0,0,0,0,0,0.09073292753617,-0.343262394183693,0.636807679183479,-0.0208610516660783,0.698135170953537,0,0,0.0749862826811434,0,0,0,-0.14988204121898,0,0,0.386548705456392,0,0,0,0,0,0,-0.0346314463684596,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.104552346311849,0,0,0,0,0,0,0,0,0.382062007811631,0,0,0,0.037531869681529,0,0,1.73472347597681e-18,0,0,0.00154205665733156,0,0.0508081208338384,0,0.0881900502313658,0,0,0,0,0.208965270855806,0,0,0,0,0,0,0,0,0,0.16841927332257,0.0377962359245693
X601658.CH.Equity,0,0,0,0.158194421237912,0.181351889176348,0,0,0,0,0,0,0,0,0.118311217345122,0,0,0,0,0,0,0,-0.0818594573069614,0,0,0,0,0.0366122257033798,0,0.0938238589186932,0,0,0,0,0,0,0,0,0.275993622179438,0,0,0,0,0,0,0,0,0,0,0.434757909899584,0,0,0
