,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.159715915345049,0,0,-0.00950294679489402,-0.0818788990795278,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.168931132211792,0,-0.0192608248613082,0,0,0,-0.402319178791771,0,0,0,0,0.825700523832533,0,-0.214888914887534,0,0.308571818689086,0,0,0,-0.0356602533101008,0,0,0,-0.0196888849579918
X601318.CH.EQUITY,0,0,0,0,0,0,0.15369871124759,0,0.115642014312881,0,0,0,0,0.0266034401393038,0,0.000228958515734503,0,0,0,0,0.0675855276426251,0,0,0,0.0811031539518508,0,0,0,0.02735645598181,0.0326417424642986,0,0.0565245797045393,0,0,0,0,0.339953992062169,0,0,0,0,0.0835246202373228,0,0,0.0367721901384848,0,0,-0.0715869690227893,0,0,-0.0335653827417448
X601939.CH.EQUITY,0.33215075431065,0,0,0,0.0101339035929387,0,0,0,0,0.00899476661473894,0,0,0,0,0,0,0,0.13665485923935,0,0,0,0,0.0255090851535022,0,0,0,0,0,0.125121007350411,0.0814836417437695,0,0,0,-0.200616078588544,-0.0170360434847189,0,0,0,0,0.458397666242599,0,0,0,0,0,0,0,0,0,0,0.0998649169028958
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.219764573766071,0.166374726223935,0,0.571204197932152,0,0,0,0.211914336505819,0,-0.163054978176448,0,0,0,0,-0.0932895350702423,0,0,0,0,0,0,0,0,0,0,-0.706361910504624,0,0,0,0,0,0,0,0,0,0.373539901524392,0,0.00255745581207532,0,0,0.117168021516293,0,0,0
X5.HK.EQUITY,-0.0678228743326512,0,0,0,0,0.00970818200538238,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.422587993278229,0,0,0.494867999567909,0,0,0.0449231411971671,0.0686121978680684,0,0,0,0,0,-0.130428178491067,0,0,-0.162308279532132,0,0,0,0,0,0,0,0,-0.147344841919931,0.204437955315538,0,0,0,0,0,0,-0.124837751433548,0,0
X601988.CH.EQUITY,-0.347962588288556,0,0,-0.0133146475797576,0.46762946194341,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0511052416812761,0,0,0.738596524566323,0,0,0,0,-0.561178731315038,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.141095596087987,0,0,0,0,0.14330979899401,0,0,0,0,0
X600036.CH.EQUITY,0,0.264370604128982,-0.0634314441713399,0,0,0,0,0,-0.0563762657696086,-4.33680868994202e-19,0,0.619157830248754,0,0,0,0,0,0,0,0,-0.0665877686463815,0.258079497118542,0,0,0,0,0,0.0746509228432195,0,0,0,0.169219044471257,0,-0.102185106388191,0,0,0,0,0,0,0,0.113069295943825,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0260915909746063,0,0,0.139537585718228,0.021906792653971,0,0,0.113954403195732,0,0,-0.0547995191451773,0,0.0481001552667383,0.244332501908371,0,0,0,0,0,0,0,0,0,0,0.123056710432681,0,0,0,0,0.178545862272672,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0193477707327581,0.0798012638468419,0.0413726497991758,0,0,0,0,0,0,0,0,0,0.380899001437407,0,0,0,0,0,0,0.0230587605213453,0,0,0,0,0,0,0,0,0,0,-0.00507569904719488,0,0,0,0.0985425108482783,0.191799058646242,0,-0.0605121136487007,0.0265321385752817,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.189711062500705
X601328.CH.EQUITY,0,0,0.0435255413265506,0,0,0,0.101786552832604,0,0,0,0,0.372849817744321,0,0,0,0,0,0,0,0,0,0.202870543846028,0,0,0,0.0974596202174951,0,0.167253467786814,0,0,0,0,0,0,0,0,0,-0.158538457767688,0,0,0,0,0,0,0,0,0,0,0,0,-0.37258094882655
X601166.CH.EQUITY,0,0,0,0.239650554882719,0,0,0,0,0,0,0,0,0,0.539262824059867,0,0,0,0,-0.0678987781095925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171073948832012,0,0,0,0,0,0,0,0,0,0,-0.00164259037576247
X600000.CH.EQUITY,0.0412380633228022,0,0,0,0,0,0.507104905588244,0,0,0.0534199646623095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268036355177189,0,0,0.140339191370479,0,0,0.0283376567193711,0,0,0,-0.147594401215994,0,0,0,0,0,-0.329795634001505,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.254510644041171,0,-0.0921372398262102,0,0,0,0,0,-0.0192479394048528,0,0,0,0.107207241691339,0,0,0,0.12404851407459,0,0,-3.46944695195361e-18,0,0.034459844052084,0,0,0,0,0,0,0,-0.111749599627548,0,0,0,0,0,0.0077232712120551,0,0,0,0,0,0.236624758408609,0,0,0,0,0,0.0928680873165187,-0.129436626833618,0.178970514422505
X601601.CH.EQUITY,0,0.34511868332508,0,-0.0343058319442517,0,-0.230135377247373,0.0407007721516916,0,0.361840565926919,0,0,0,0,0,0,0.149317480972587,0,0.0340216200460402,0,0,0,-0.11272808991594,0,0,0,0.1197707665837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155916228766381
X16.HK.EQUITY,0,0,0,0.0160064769190645,0,0,0,0.166278025116145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288727821779946,6.93889390390723e-18,0,0,0.126172332905799,0,0,0.0866103404347397,0,0,0.164979533108331,0,0.0481552145742685,0,0,0,0,0,0,0.201242708938785,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.0342736253266472,0.081014969406922,0,0,0,0,0,0,0,0,0.325803057378534,0,0,0,0,0,0,0,-0.122429084920079,0,0,0.145884295845556,0,0.417748737850546,0,0,-0.307896847278973,0,0.219428180910687,0,0,0,0,0,0,0,0,-0.0426435606377216,0.180410189106051,0,0,0,0,0,0,0,0.239320335010765,0
X11.HK.EQUITY,0.134426088588914,0,0,0,0.000226430507394276,0,0,0,0,0,0,0,0,0.0542867344885477,0,0,0,0,0.285581324572868,0,0,0,0,0,0,0,0,0,0,0,0,0.271542831516938,0,0,0,0,0.0187788336438304,0,0,0,0,0,0,0.0495447770506253,0,0,0,0,0,0,0.0723624831018883
X388.HK.EQUITY,0,0,0,0,0.0299607981892857,0,0.0654476388843505,0,0,0,0,0,0,0.243052965787078,0,0,0,0,0.551761173203764,0,0,0,0.0387836725766797,0,0.0758331906220246,0.0407027220733827,0,0,0,0,0,0,0,0,0,0,0,-0.250492935296773,0,0,0.0693439250122998,0,0,0,0,0,0,0,-0.0618051132194761,0,0
X2388.HK.EQUITY,-0.145662199444726,0,0,0,0,0,0.0359191969681791,0,0.0342269793917879,0,0,0,0,0.0178230865092705,0,0,0.301980879307395,0.182398376039813,0,0,0.0905200809861147,0.271506868515652,0,0,0,0,0.100725556069503,0,0,0.0935387122901207,0.101392399349956,0.163443703429662,-0.0428614988167902,0,0,0,0.119132121109889,0,0,0,-0.0740125533859687,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0.0520962683808987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020971497978778,0,0,0,0,0,0,0,0,0,0.100176599931728,0.393132928895145,0,0,0,0,0,0,0,0,0,0,0,0.404781609164488,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898035862811289,0,2.16840434497101e-19,0,0,0,0,0.18962390347106,0,0,0.0345120608357493,0,0,0.208575483292672,0,0.0484432956036074,0,0,0,0,0,0.0095625859296961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741880362407663
X267.HK.EQUITY,0,0,0,0,0,0,0.298825987710026,0,0,0.0719947693489353,0,0,0,0,3.46944695195361e-18,0,0,0,0.287465102396374,0,0,0,0,0,-0.214319684380918,0.148959874707228,-0.111262956706366,0,0,0.0697754991179153,0,0,0,0,0,0,0,0.251175653637286,0.0989890625393323,-0.0335865564236566,0,0,0,-0.0990774722929014,0,0,0,0,0,0.00679459105191137,0
X601998.CH.EQUITY,0,0,0,0,0.03959871752571,0,0,0,0,0,0,0.0720604329570055,0.222870958540701,0,0,0,0,0.143629789333803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687794157397098,0,0.0677078746251798,0,0.143487624500678,0,0.259164551590053,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.107417461971564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502276885989177,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0.0259657110501287,0,0.350070502038945,0,0,0,0,0,0,0,0,0,0,0,0.0783807262731091,0,0,0,0,0,-0.24271472757429,0,0,0,0,0.0178420463659578,0,0,0.0199800432175231,0.0511210622328411,0,0,0,0.135109170257014,0.390668195322153,0.00961446399543875,0.0104297447072137,0,0,0,0,0,0,0,-0.0127047266417075,0
X1109.HK.EQUITY,0,0,0,0,0.0612626513001232,0,0,0,0.101410353875263,0,0,0.0270181504261608,0,0,0,0,0,0,0,0,0.41469652205871,0,0,0,0,0,0,0,0,0.0901329782313093,0,0,0,0.168812534076086,0,0,0,0.135061516638972,0,0,0,0,0,0,0,0.181932277342178,-0.124388757644485,0,0,-0.0917610361715892,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.00705848472114229,0,0,0,0,0.126487835559686,0.198241752219785,0,0,0,0,0.091816588418061,0,0,0,-0.0101613599927741,0.0316259230938587,0,0,0,0.132053780989624,0,0,0,0,0,0,0,0,0,0,0,-0.270774844140061,0,0,0,0,0,0.0703831403958302,0.235876924553646,0,0
