,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.1426259886175,0,0,0,-0.166474213978538,0.27857525464809,0,0,0.128957224489238,0,0,0,0.227162525544329,0,-0.0746330046704718,0,-0.121638174255889,0,0,0,-0.146111877932314,0,-0.244356423744914,0,0,0,-0.204548037250625,0,0,0.847670133515141,0,-0.00172963046742137,0,-0.120819253067352,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.132390285594025,0,0,0,0,0,0,0.172261394198584,0,0,0,0,0.0951112044884436,0,0.12421333771935,0,0,0,0,0,0,0,0,0,0,0.0880614642672231,0,0,0.329141356710768,0,0.189244221269036,0,0,0,0,0.00752019366890477,0.0336627846760577,0,0,0,0,0,0,0,-0.113774425324111
X601939.CH.EQUITY,0.351902577427229,-0.0682744510373343,0,0,0,0,0,0,0,0,0.102965267723861,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0457964520293816,0,0,0,0,0,0,-0.161549272079591,-0.222110621992877,0,-0.0990083706204998,0.189541180359793,0,0,0.592888759154169,0,-0.0356887610093768,0,0,0,0.214456369910094,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.54077388447266,0.117003547776324,0.479542519702441,0,0,0,0,0.396336734644184,-0.404030523729631,0.359675079711335,0,0,-0.265369027677182,0,0,0,0,0,0,0,0,0,0,0,0,-0.410967343258407,0,0,0,0,0,0.01144702361809,0,0,0,0,0,0.111646243856473,0,0.395979170170614,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.1194937253962,0,0.211288731443212,0,0,0,-8.67361737988404e-19,-0.0294643327977163,0,0.127888150192328,0.119353905430885,0,0.099731555372013,0.00453186924521153,-0.0856771081114325,0,0.0799902385440822,0,0,0,0,0,0,0,-0.0621021770329773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125210556331623,0,0,0,0.194934477358547,0,0,0
X601988.CH.EQUITY,-0.0575025958249645,0,0,-0.00884953943454645,0.514119004500902,0,0,0,0,0,0,0,0,0,0.169876667526065,0,0,0,0,-0.0954227400142072,-0.152020632941149,0,0.272094069548625,0,0,0,0,0,0,-0.323231961792636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890158334609801,0,0,0,0,0
X600036.CH.EQUITY,0,0.166019363351919,-0.0793967123350264,0,0,0,0,-0.137736583195902,0,0,0.601043341065433,0.0820544460844218,0,0,0,0.113315659846202,0,0,0,0.291852131345573,0,0,0,0,0,0,0,0.104117660921958,0,0,0,0,0,-0.156955161767293,0,0,0,0,0,0,0,0,0,0,0,-0.00899895419046908,0,0,0,-3.46944695195361e-18,0.059830550464819
X1299.HK.EQUITY,0,0,0,0,0.289887181601825,0,0,0,0,-0.0161986035664447,0,-0.0953732400067372,0,0,0,0,0.00294837187530246,0,0,0,0,0,0,0,0,0.14672903729348,0,0,0.13425291669038,0,0.120609217369042,0,0,0,0,0,-0.00453174927823219,0,0,0,0,-0.117791440067972,0,0,0,0,0,-0.00251989225879169,0,0,-0.036143202509486
X601628.CH.EQUITY,0,0.183940217327087,0,0,0,0,0,0,0,0.156559095154396,0,0,0,0.209700507472846,0,-0.0780747734452641,0,0,0,0,0,0,0.0248183335740909,0,0,0,0,0,0,0,0,-0.0119017712304692,0,0,0,0.1991964542548,0,0,0,0,0,0.181776660106663,0.229135583601154,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0545815264182819,0,0,0.141991526339943,0,0,0.00342859499866454,0,0.145875596378267,0,0,0.0925683389974553,-0.050810244737468,0,0.0446674737662042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827404285036923,0,0,0.280376713776368,0,0,0,0,0,0,0,0,-0.178073773441527,0,0,-1.38777878078145e-17,0,0,0,0,-0.149093194731476,-0.135732093739825,0
