,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.211759270343551,-0.0931867960478951,0,0,0,0,0,0,0.43374811866164,-0.0809402718549693,0,0,0,0,0,0,-0.116817433364626,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.681480596527066,0,0,0,-0.0486341492252853,-0.0482266364739832,0,0,0,0,0,-0.0254135259526115,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0656484359772779,0,0.119503882595346,0,0,0,0,0.0817772121337337,0.0371907026615196,0,0,0,0.08696050361547,0,0,0.0689634918371219,0,0,0,0,0,0,0,0,0,0,0.0253141314807092,0.0121773864447765,0.22020010951395,0,0,0.241154551528159,0,0,0,0,0,0,0.00274577458903115,0,0,0,0,0,-0.0279383701488381
X601939.CH.EQUITY,0.305018319340655,0,0,0,0,0,0,0,0,0.0487403804080747,0,0,0,0,0,0,0,0.0265908372105468,0,0,0.0938626128028714,0,0,0,0,-0.253089314415968,-0.0395033003630752,0,0,0,0,0,-0.0287929759950568,0,0,0,0,0.0214658987730797,0.0567266546307456,0.578190002120928,0,0,0,0,-0.0296221915019749,0,0,0,0,0,0.0999356845884485
X601288.CH.EQUITY,0,0,0,0,-0.346268266183708,0,0,0,0,0,0.681065258860281,0,0,0,0.102142883498249,-0.354277167459108,0.0474510382897127,0,0,-0.277112187181796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833789719259374,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.133464069953093,0,0.314950210208699,0,0,0.0337716906005132,0,0,0,0.161338168595863,0,0,0.0449041372919506,0,0,0,0,0,0,0,0,0,0,-0.220396402675431,0,0,0,0,0,0,0,0,0.219653247128985,0.151420083152538,0,0,0,0,0,0,-0.0887387668609468,0,0,0.0965555936050128,0,0
X601988.CH.EQUITY,-0.0663331885182085,0,0,0,0.466817507619647,0,0,0,0,0,0,0,0,0,0,0,0,0.0721491005131141,0,-0.189435700697557,0,0,0,0,0.262382525329924,0,0,0,0,0,-0.341138418040997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169104458884996,0.18395660471643,0,-0.0314760291071123,0,0,0.0590754102865347
X600036.CH.EQUITY,0,0.0531843219341426,-0.0127335240978139,0,0,0,0,0,0,0.641403115544053,0,0,0.0159598588943107,0,0,0,0,0,0,0.194435704059816,0,0,0,0,0,0,0,0.0705073091897998,-0.0329519421327487,0,0,0,0,-0.223706402691236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813659078914651
X1299.HK.EQUITY,0,0,0,0,0.300316171856987,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0877382025822931,0,0,0,0,0,0,0.238889935583691,0,0,0.00403723685803709,0.084653872567064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128838330977625,0,0,0.0719816809509295,-0.0174911111845661,0,0
X601628.CH.EQUITY,0,0.0777534320654061,0.0260536450566016,0.0661260589784513,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.158920093091851,0,-0.0304192658616965,0,0,0,0,0,0,0,0,0.0836753004574242,0,0,0,0,0,0,0,-0.0606927067036835,0,0.19427993884417,0.246365327271399,0,0,0,0,0,0.222456362199197,0,0,0.10990870712312,0,0,0,0,0,-0.00271202253059655
X601328.CH.EQUITY,0,0,0.122108765020481,0,-0.0359671545509777,0,0.622681400979284,0,0,0,0,0,0,0,0,-0.0960545328911303,0,0,0,0.240186666125629,0,0,0,0,0,0.278352852356751,0,0,0,0,-0.0231543643461213,0,0,0,0,0,0,0,0,0,0,0,0.174522281338681,0,-0.0031419129402403,-0.539359665207798,0,0,0,0,-0.20553396502496
