,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.244213199073088,0,0.133784500207342,0,0.0384415009971911,0,0,0.250285667883781,0.071458861939566,0,0.107496462558909,0,0,0,0,0,0,0.0598041409058936,0,0,-0.0873055197292999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590471050234337,0,0,0,0,0,0,0,0,0,0.0518185880453011,0.013147481487393,0,0,0,0,0
X601939.CH.EQUITY,0.462097631681515,0,0,0.0175781075089702,0.000430403676664893,0,-0.0311107234647455,0,0,0,0.192510913716256,0,0,0.226285597217777,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00858316354277029,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.232925704869547,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019979175808148,0,0,0,0,0,0,0.152663598154382,0,0,0.0792287041461669,0,0.173923576305147,0.183717057666238,0,0,0,0,0
X601288.CH.EQUITY,0.372463685427573,0,0,0,0.371552658965011,0,0,0,0,0,0.0702670678928038,0,0,0,0.0714324825276884,0,0,0,0.0609531007392506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017482664357793,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0524951372816747,0,0.318605425531707,0,0,0,0,0,0,0.181458512327032,0,0.0821959908083753,0,0,0,0,0,0.199338597185789,0,0,0,0,0,0,0.040055754054951,0,-0.00841087200978199,0,0,0.0784657900255584,0,0,0,0,0,0,0,0,0.0645620137919285,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0210325840011211,0,0,0,0,0,0,0,0,0.413718643106049,0,0,0,0,0,0,0,0,0,0.0529784871734491,0,0,0,0.129785431578302,0,0,0,0,0,0,0,0,0,0,0.0833123517033475,0,0,0.0595002586455015,0,0,0,0,0,0,0,0,0,0.260757858902234,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0197070151957342,0,0,0,0,0,0,0,3.46944695195361e-18,-6.93889390390723e-18,0.0305280131755285,0,0.178061283496298,0.0698382224089852,0,0,0.0921069985138931,0,0,0,0,-6.93889390390723e-18,0,0.130832700660226,0,0,0,0,0.237370955942273,0,0,0,0,0,0,0,0,0,0.0228328220562673,0,0,0,0.208602488649493,0,0,0,0
X5.HK.EQUITY,0,-0.142783059516335,0,-0.160090819095927,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.0109947750971785,0,0,1.24984747000982,0,-0.787848689039309,0,0,-0.0411684554213384,0.476273206883107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42545325471863,0,0,0,0,0,0,0,0,0.126715677927151,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.109519495559187,0,0,0,0,0,0,0,0,0.229454342362145,0,0.121077035644323,0,0.196902180332468,0,0,0,0.0816858011061058,0,0,0,0,0,0,0.0161813096345681,0,0,0,0,0,0,0,0,0,0,0.0460663309996185,0,0,0,0.0522849209618046,0
X601658.CH.Equity,0,0,-0.204302310787867,0.303526551456664,0,0,0,0.116330200268193,0.0410276872191336,0,0,0,0,0,-0.234338122967911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704658947907926,0,0,0,0,0,0,0,0.00479571816117519,0,0,0,0,-0.100649687699083,0,0,0,0.620942541734704,0.0463804245151935,0,0,-0.109167459377765,0,0
X601328.CH.EQUITY,0,0,0,0.311338918508599,0,0,0,0,0,-0.0310885795213327,0,0,0.0835545532928191,0.436065283578925,0,0,0,0,0,0.126460296185706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363531661206992,0.00284125716356744,0,0,0.0361213021163841,0,0,0.0323419766826911,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0916042157589335,0,0.0161572128668928,0,0.158758609860199,0,0,0,0,0,0,0,0.0369741128284189,0,0,0,0,0.0245459033229793,0,0,0,0,0,0,0,0,0,0,0,0.310105384532907,0,0,0,0,0,0,0.0706639570202408,0,0,0,0,0,0,0,0.226353559076066,0,0,0,0.0848581671616043,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,-0.0796095698858066,0,0,0,0,0.0471770266818888,0,0,0.544218433554115,0,0.18695451437094,0,0.156128961367077,0,0,0.0366030033423612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.344296721782392,0,0,0,0,0,0,0,0,0.211094331304522,0,0,0,0,0.151091534277685,0,0,0,0,0,0.0317539534553818,0,0,0,0,0,0,0,0,0,0.126639816374513,0,0,0,0.121940794163172,0.0067514949473409,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.0494000005414955,0,0,4.33680868994202e-19,0.493512888985476,0,0,0,0.100391033098488,0,0,0,0,0,0,0,0.0274617945466335,0,0,0,0,0,0,0.0528344532135209,0,0,0,0,0,0,0,0,0,0,0.0387649703751188,0,0,0,0,0.0633657646244557,0,8.67361737988404e-19,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0.111904662823526,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0594988168434678,0,0,0,0,0.108876548971469,0,0,0,0.0624023300874507,0,0,0,0,0,-0.0795611820540373,0,0.196834941576326,0.0588725206677441,0.234431065051952,0,0,0,0.249277460654497,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0131588169234946,0,0,0,0,0,0,0,0.293627225360621,0,0.171255628304138,0,0,0,0,0.00819420186082673,0,0,0.0177000018780593,0,0.229943433989549,0,0,0,0.185470946985463,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0782948981255711,0,0,0.100280718260436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292906788206229,0,0.237674034056322,0,0,0,0,0,0,0.0423504955978693,0,0,0,0,0,-0.0417167580019379,0,0,0,0,0.156759146840621,0,0,0,0,0
X000001.CH.EQUITY,0.222943631141258,0,0.0185980394768564,0,0.174051956690229,0,0,0,0,0.126419076232605,0,0.217696126256891,0.144228936164927,0,0,0,0,0,0,0,0,-0.023333093898042,0,0,0,0.0728337276016803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122829428182493,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0255025425164891,0,0,0.0359605507852204,0,0,0,0,0,0,0.283902978480313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379140954034364,0,0,0,0,0,0.0754498779019716,0,0,0,0,0,0,0,0,0,0.0590705941411932,0,0,0,0,0.0795114833832142,0.0447966560044043,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.317932995508995,0,0,0,0,0,0,0,0,0.0546734791281,0,0,0.123217389379779,0,0.0519513325424044,0,0,0,0,0,0,0,0,0,0.349722321748618,0,0,0,0,0,0,0.0118851289182406,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,-0.0240583074968121,0,0.247816390878338,0.335451623331213,0,0.0299510321915446,0,0,0,0,0,0,0,-0.153216247435059,0,0,0,0,0,0.628629890092536,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0884431141133945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.0700085215072505,0.144687769619832,0,0,0.0765364214065514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34571627544604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100082270835052,0.0610324808108277,0,0,0,0,0.120063943239314,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.107341916038081,0,0,0,0,0,0,0.0604557784794613,0,0,0,0,0,0,0.399525497741814,0,0,0,0,0,0,0,0,0,0,0,0.295605109880727,0,0,0.0316250897986894,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0372684528146299,0,0.0718489350723055,0.0841835972470533,-0.0143362595033225
X601998.CH.EQUITY,0,0.022494312841446,0,0,0.217852198833459,0,-0.0603246929130825,0.00827230888070503,0,0,0,0,-0.0286971673961575,0.125603318507596,0,0,0,0,0,0,0,0,0,0,0,0.0274835257097208,0,0,0,0,0.120488728029342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55452664512133,0,0,0,0.000242935584450875,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.115256643774314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141922341842329,0,0,0.20090862059145,0.176920228362676,0,0.256498553848104,0,0,0,0,0,0,0.640697527224691,0,-0.178228817718473,-0.0615061801787987
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0400935223159302,0,0,0.294601179224895,0,0,0,0,0.422250973489895,0,0,0,0,0,0,0,0,0,0.31302246430621,0,0,0,0,0,0,0,0,0,0.0852100934630576,0,0,0,0,0,-0.168684303061856,0,0,0,0,0,0.0277802065770442,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.123181632410722,-0.217116432530091,-0.134905924256093,0,0,0,0,0,0,0,0,0,0,0.168638607237266,0.302127113321427,0,0,0,0,0.317094054904232,0,0,0,0,0,0,0,0,0.0821900516535644,0.115275240258187,0.0297717473323872,0,0,0,-0.0501286644098605,0,0,0.255691886327319,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.000492815661946914,0.0104925399694119,0.0377836617412518,0,0,0,0.0273758734061569,0,0,0,0,0,0,0,0,0,0,0,0,0.419543971004717,0,0,0,0,-3.46944695195361e-18,0,0,0,0.020405227755877,0,0,0,0,0,0.0283272961118993,0,0,0,0.329303863409937,6.93889390390723e-18,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.438104229604108,0,0,0,0.0297127736361451,0,0,0,0,0.051448443472027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110424456577024,0,0,0,0,0,0.0188441731727409,0.25759914031626,0.0029285133480759,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.0995117672470165,0,0,0,0,0,0,0,0.477043866030985,0,0,0,0,-0.00273868967458358,0,0.0215036089790438,0,0,0,0,0,0.452462397240632,0,0,0,0,0,0,-0.0205962871167736,0,0,0,0,0,0,0,0,0,0,0,-0.0647202356724864,0,-1.0842021724855e-19,0,0,0,0,-0.0132769747673417,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0556367268503006,0,0,0.159302720366607,0,0,0.254053738496125,0,0,0,0,0,0,0,0.0940331566710939,0,-3.46944695195361e-18,0.0393583462185148,0,0.231331731007605,0,0,0,0,0.227327780133791,0,-0.169173624569733,0,0,0,0,-0.163670508964246,0,-0.042632672094457,0,0,0,0.252035137611338,0,0,0.0139702545145327,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10630039899739,0.0490252806003665,0,0.0303721008436524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266191400928125,0.0786096834776927,0.217447877885657,0,0.0560508682854608,0.138586905512294,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.197476055694794,0.115301496693642,0,0,0,0,0,0.397149564184897,0,0.0514841935932846,0.411522324747751,0,0,0,0,0,0,0,0.0137658255973395,0,0,0,0,0,0,0,0,0.114596903778288,0,0,-0.163044651156817,0,0.246054192575943,0,0.00354835825143153,0,0,0,0,0,0,0,0,0,-0.0163457188083586,0,0
