,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.00243706861654279,0,0.22328875702883,0,0,0.110572528945057,0,0.24361545040495,0,0,0,0,0,0.127863831016766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103897054199219,0,0,0,0,0,0,0,0,0,0,0,0,0.0479505941459581,0,0,0.0771556294206483,0,0
X601318.CH.EQUITY,0.136049926404739,0,0,0,0,0,0,0,0.32805039167822,0,0,0,0,0,0.00443429073858951,0,0.334284987419852,0,0,0,0,0.0205245976020023,0,0,0,0.119164569353253,0,0.0216985377393773,0,0,-0.132550908732427,0,0,0.127580339432472,0.0766895345163021,0,0,0,0,-0.0387460916562326,0.0396948276138006,0,0,-0.00713993780158895,0,0,0,0,0,0,0,-0.00557665837739292
X601939.CH.EQUITY,0,0,0,0.285146818153139,0,0.0754612195195313,0,0,0,0,0,0,0,0.423866959595587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562282299918784,0,0,0,0.0735057908557682,0,0,0.00953551829774481,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.333436426438066,0,0.0166236510819716,0,0,0.502914318466838,0,0,0,0,0.0138384499475322,0,0,0,0.0434276510319151,0,0,0,0,0,0,-0.0200771187457401,0,-3.46944695195361e-18,0,0,0,-0.013977355355439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104134821307731,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.01669034673834,0,0,0,0,0,0.0704841875267554,-4.33680868994202e-19,0,0,0.0681246087165765,0,0,0,0,0.0913427382543897,0.0506804025108677,0,0,0.577867436478792,0,0,-0.0676736109444406,0,0,0,0,0.0483649857226593,0,0,0,0,0,0,0,0,0,0,0,-0.0421213799529222
X601988.CH.EQUITY,0.398470392996608,0,0.0083024132667356,0,0,0,0,0,0,0,0.0633579904661914,0,0,0,0,0,0,0,0.0390436975005946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152129619948628,0.0102506398253262,0,0,0,0,0,0,0,0,0,0,0.291994755408926,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.220907305310493,0,0,0.264248185852137,-1.38777878078145e-17,0.0676689857404952,0,0,0,0.175109739047409,0,0,0,0,0,0,0,0,0,0,0.00919026287262121,0,0.114961088532274,0,0.0745135257381586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0601893743047918,0,0,0,0.470733269052881,0,0,1.73472347597681e-18,0.124967676309827,0.106207430966961,0,0,0,0,0,0,0,0,0.268547515486765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.265984877246979,0.0413144925196225,0,0,0,0,0,0,0,0,0,0,0,0.0498986056935187,0,0,0,0,0,0.0927136489050136,0,0,0,0,0,0,0,0,0.0802817383544837,0.272937929842222,0,0,0,0,0.0554059124387297,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.00427710174826612,0,0,0,0,0,0.222686006552009,0,0,-0.134616558205347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227794256915754,-0.182165209779331,0,0,0,0,-0.0804633652812352,0,0,0,0,0.739335252112094,0,0,0,0,0.618497277290669,-0.276958461277932,0,-0.479153753007495,0,0
