,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.113836904600966,0,0.0858228747975661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412291552284215,0,0.499638252041798,0,0,0.151187025359926,0,0,0,0,-0.148870721520181,0,0,0,0,-0.166672457289942,0,0,0,0,-0.808349931437751,0,0,0,0,0,0,0.0905763586006726,0,0,0
X601939.CH.EQUITY,0,0,0,0.349159033652814,0,0,0,0,0.109097592635397,0,0,4.33680868994202e-19,0,0.175235486664616,-0.0349948783444241,0,0,0,0,0,0,0,0,0.0243169229019067,0,0,-0.0596707714084185,0,-0.0948169547129037,0,0,0,0,0,0,0,0,-0.00845842926455991,0,0,0,0,0,0,0.044932592362391,0.428202503863664,0,0,0,0.00219489103497136,-0.0933759386590576,0.153521998813245
X601318.CH.EQUITY,0,0,0,1.73472347597681e-18,0.0666042971926443,0.295227985586818,0,0,0,0,0,0,0,0,0,0,0,0,0.0494320888387505,0,0.129325706754132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328769269963805,0,0,0,0.026416964607932,0,-8.67361737988404e-19,0.0745015036197217,0,0,0,0
X601288.CH.EQUITY,0,0.675283757262672,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0347467480597995,0.151161623931108,0,0,0,0,0,0,0,0,0,0.109645933157875,0,0,0,0,0,0,0,0,0,0,-0.0406910571972624,0,0.00646910418504699,0,0,0,0,0,0,0,-0.0596280464304101,0,0,0,0,0,-0.0510959557848227,0,-0.0375898232741514
X601988.CH.EQUITY,0,0.265212718833215,0,0.192099235702174,0,0,0,0,0,0,0.074018219861476,0,0,0,0,0.0549265021275023,0.120151559366015,0,0,0.095761428571815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.541746568552917,0,0,0,0,0,0.163845547011467,0,0,0,0,0,0,0,0.302986209103535
X600036.CH.EQUITY,0,0.123272605835167,0.00875547164082541,0,0,0,0,0.121259927888753,0,0,0,0,0.0788172128649451,0,0,0,0,0,0.0358852919840404,0.0418667541034331,0.0842025825124021,0,0,0,0,0,0,0,0,0,0,0,0,0.361239088691732,0.1036172323931,0,0,0,0,0,0,0,0,-0.0614134592376888,0.0450717620432999,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0091229751336749,0,0,0,0,0,0,0,0,0,0.1925950086192,0,0,0.0944316988881117,0,0,0,0.275383185287565,0,0,0,0,-0.121540492230257,0,0.0314438534871394,0,0,0.119246262048032,0.0610744940473354,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.337444040253937,0.033971271095475,0,0,0,0.0208820910531241,0,0.109130848334639
X601628.CH.EQUITY,0,0,0,0,0,0.346410021920422,0,0,0,-0.160983712469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322787044317348,0,0,0,0,0,0,0,0,0.0613423621208991,0.152117442512858,0,0.102142552674116,0,0.14339744851482,0.060789438288968,0,0,0,0.141673345512468,0,0,0,-0.0588191978237518,0,0,0.00633099540253817
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045723692973045,0,0,0,0,0,0,0.0419277897657361,0.536726309958236,-0.338881253695997,0,0.593076511747962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470038632560232,0,0.213743379521017,0,0
X388.HK.EQUITY,0,0,0.273879440439162,0.0279746617747414,0,0,0,0,-0.0291744326081713,0,0,0.0103630932315702,0,0,0,0,0,0,0,0,0,0.196073076531864,0,0,0,0,0,0,0,0,0,0,0,0,0.142219019078164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.057201328758161,0.00517344711153228,0,0,0,0,0,0,0,0,0,0,0,0,0.259904816741183,-0.223144641212201,0.188132374743275,0,-0.0373135788660566,0.00209531363823438,0,0,0,-0.0932268952336454,0,0,0,0,0,0,0,0,0,0,0.0161392259948296,0.498682543470384,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.223816286582664,0,0,0.263164600404314,0,0,0,0,0,0,0,0,0,0.0461249730887694,0.0783501331318155,0,0.100577112805702,0,0,0,0,0,0,0.179514900024074,0,0,0,0,0,0.0498448775875404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210276032795338,0,0.101336982001049,0,0,0,0,0,-0.00234605414407972
