,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.342611214464594,0.0577157355899366,0.123837050862391,0,0,0,0,0,0,0.201803796880735,0,0,0,0.0215605208956061,0,0,0,0,0,0,0,0,-0.0207570420575693,0,0,0,0,0,0.0606230226989985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404565186268752,0,0,0,0.170341644108414,0
X601939.CH.EQUITY,0.510249390405062,0,0,0.117386956165587,0,0,-0.136695952117745,0,0,0,0,0,0,0.161360453846799,-0.0548537857140223,0,0,0,0,0,0,0,0,0,0,0.0278804519513554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223527084480841,0,0,-0.0838397005189445,0
X601318.CH.EQUITY,0,0,0,0,0.222440519543373,0,0,0,0,0,0,0,0,0,0.0400735707717957,0,0,0,0,0,0,0.19051265813898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252185229962493,0,0,0,0,0,0.205511854567414,0,0.00553478969639451,0,0,0,0,0.0812477112586102,0,0
X601288.CH.EQUITY,0.372271486555581,0,0,0,0.215033673425891,0,0,0,0,0,0,0,0,0.145764659798423,0,0,0,0,0,0.0914317793160287,0.0313205026095242,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.083058347889877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00466568644993591,0,0
X601988.CH.EQUITY,0,0,0,0.498480240662341,0,0,0,0,0,0.302131339629081,0,0,0,0,0,0.00250289805740331,0,0.0222032095452805,0,0,0,0,0,0,0,0,0,0.104014563781808,0,0,0,0,0,0,0,0,0,-0.39643644539825,0,0,0,0,0,0,0.213762464757231,0,0,0,0,0,0,0.476388797107187
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.278306881739022,0,0,0,0,0,0.0920471572914921,0,3.46944695195361e-18,0,0,0,0.0101091002918832,0,0,0,0,0,0.186830516613042,0.0433598833036156,0,0.0906640809771807,0,0,0,0.0161002123754638,0,0,0,0,0.172107556949031,0,0,0,0,0.105900461068455,0,0.0157206530069896,0,0,0
X1299.HK.EQUITY,0.0879310962891167,0,0,0,0,0,0,0,0.186130196236506,0,0,0,0,0.0940048989993108,0,0,0.0569107482064415,0,0,0,0,0,0.0112365000283523,0,0,0,0,0,0.250940177212825,0,0,0.101227689265914,0,0,0,0.0487211868773647,0,0,0,0,0,0,0,0.0253878766850092,0,0,0.0642968538107176,0,0,0,0,0
X5.HK.EQUITY,0,0,0,-0.148421001482146,0,0,0,0,0,0,0,0,0.157056222033898,0,-0.0181131515816211,0,0,-0.0851278538902712,0,0,0.0358901800770661,0,-0.547154220397242,0.890432554844704,0,0,0.539964166422509,-0.0467429883392378,0,0,0,0,0,0,0,0,0,0,0.400125447360409,0,0,0,0,-0.185084026588942,0,0,0,0,0,0,0.0748005272570897,0
X601628.CH.EQUITY,0.0373639160239515,0,0.0651381093687158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201669342132861,0,0,0,0.194195545824672,0,0,0,0,0,0,0.0898133918892551,0,0,0,0,0,0,0,0,0,0,0,0,0.0824531457454182,0.041427972625522,0,0,0,0,0,0.0396084566874233,0,0.0916457944016865,0.0107285080097764
X601658.CH.Equity,0,0,0,0.177042217794531,0.0576407941406087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111045455909675,0.28202543757243,0,0,0,0,0,0,0,0,0,0.0601739857633478,0,0,0,0,0,0,0,0,0.336636155096948,0,0,0,0
