,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.16699007200045,0,0,0,0,0,-0.192226040011165,0,0,0,0,0,0,0,0,0,0,-0.0220944860329297,0,0,0.384565943021546,-0.0313534210022911,0,0,0,0.43069662705361,0,0,0,0,-0.0693917645930852,0,0,0,-0.0344527886710768,0,0,0,0,0,0.0233538184096815,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0146774917792577,0,0,0,0,0,0.160958331604827,0,0,0,0.34811241603799,0,0,0,0,0,0,0.0217087560458633,0,0,0,0,0,0,0,0.206065209385994,0,0,0.0809749614686537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161853656897787
X601939.CH.EQUITY,0,0,0,0.764708667285049,0,0,0,0,0,0,0.116850802176227,0,0,0,0,0.101694425638538,0,0,0,0,0,0.00592017539813394,0,0,0.0111587022694189,0,0,0.0681682875178157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.971395862613519,0,0,0.0255390562490175,0,-0.0546542485001546,0,0.0207577723518474,0,0,0,-0.0277034206280527,0,0,0.0126244379416234,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0248192317417968,0,0,0,0,0,0.022154609885696,-0.0198853100856373,0.0113117772393434,0,-0.061659962873958,0,0,0,0.0757417938134588,0,0,0,0,-0.128371583188559,-0.0259432137786437
X601628.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.243171761110248,0,0,0,0,0,0,0,0,0.445580966454185,0,0,0,0,0,0,0,0,-0.0559497809479718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105129902058167,0,0.373783538572978,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.371042193085552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157717813517616,0,0,0,0,0,0,0,0.160521446347305,0,0,0,0,0,0,0,0,0,0,0,0.0563121874528788,0,0,0,0,0,0,0.0493757719219875,0,0,0,0,0.0296413672203756,0,-0.0116928260132315
X601988.CH.EQUITY,0,0,0,0.0587951976122883,0,0.0230498879697217,0,0,-0.062464639180662,-0.00898628294753161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706553608929058,0,0,0,0,0,-0.0272512242670023,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.128494775885564,0,1.00102669463171,0,0,0
X1299.HK.EQUITY,0,0.0325773518433896,0,0,0,0,0,0,0,0.201632093136825,0,0,0,0.182956672759446,0,0,0,0,0,0,0,0,0.313370779799604,0,0,0,0,0,-0.0562890701715019,0,0.0459297602062488,0,0,0,0,0,0.0649335643516069,0.0717841798808315,0,0,0,0,0.163141740263525,6.93889390390723e-18,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521782768677011,0,0,0,0,0,0,0,0,0.0830798800056671,0,0.556628289603947,0,0,0,0,0,0,0,0,0,0.026687009031272,0,0,0,0.198233082387095,0.259126747078119,0.329758617839407,0,0,0,0.235900015166712,0,0
X388.HK.EQUITY,0,0.212753256024673,0,0,0.170892224636906,0,0,0.0421668336157623,-0.0550397209320071,0,0,0,0,0,0,0,0,-0.0727661435614521,0,0,0.0373039310951336,0,0.178679112697107,0,0.135875300732072,0,0,0,0,0,0,0,0,0,0,0,0,0.232640635901455,0,0,0,0,0,0,-0.145756683027959,0.0918454958157449,0,0,0,-0.0719091571734003,0,0.230229160006232
X601658.CH.Equity,0,0.0204988134168617,0.189006225166468,0.149087919649181,0,0,0,0,0,0,0,0,0,0,0,0.0375445704656458,0,0.0490832653226626,0,0,0,0,0,0,0,0,0.180587194601773,0,0,0,0,0,0,0,0,0,0.00534120836866436,0,0,-0.0380487047681202,0.128139168979322,0,0,0,0,0,0.072786703709361,0,0,0.0519824163505346,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.123120349077628,0,0,0,0.314538084173567,0,0,0.0113735389700574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850533514471398,0,0,0.00675248736730287,0,0,0.189684604292253,0,0,0,-0.0664047377845074,0.150714488632703,0,0,0,0.267406630867404,0,0,-0.034035724117256,0
X601166.CH.EQUITY,0,0,0.032596981387198,0,0,0.0440384330209984,0.190198904201391,0,0,0,0,0,0,0,0,0.0646019837257621,0,0,0,0,0,0.0616971604033754,0.066097934864851,0.374715201672709,0,0,0.0169876249010464,0,0,0,0,0,0,0.00344041694788581,0,0,0.0576353431691948,0,0,0,0,0,0,0,0,0,0,0,0.176147938892528,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.680970772609459,0,0,0.0387152552186743,0,0,0,-0.0544806077467884,0,0,0,0,0,0,0,-5.40531542669015e-06,0,0,0,0,-0.0126566257393244,0,0,0,0,0,0,0.137382925298602,0,0,0,0.0520914345073482,0.00412153577421608,0,0,0,0,0,0,-0.0122604001464732,0
X000002.CH.EQUITY,0,0,0,0.183575591594326,-0.192178383532746,0,0,0,0.262671407771058,-8.67361737988404e-19,0,0,0.13805190416005,0.317122597648004,0,0.016700762024431,0,0,0,0,0.012042817846821,0,0.0446715326430861,0,-1.73472347597681e-18,0,0,0,-0.172357470083656,-0.0318179047236438,0,0,0,0,0,0.0769893203895005,0,0,0,0,0,0,0,0,0,0.0402474775194749,0,0,0,0,0,0.0325205242093472
