,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.042650290984525,0.236187561555412,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0630944514935062,0,0,0,-0.0345519667993237,0,-1.38777878078145e-17,0,0,0,-0.279557255798061,0,0,0,0.123778959111663,0,0.578227525305921,-0.127969780298132,0.111950942878971,0,0,0,0,0,0,-0.0802341028270815,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0526749241923349,0,0.0699644100790224,0,0,0,0,0.0741018244122819,0,0,0,0,0,0,0,0,0,0,0.195415900249676,0,0,0,0,0,0,0,0.0286657904809527,0,0,0,0,0.31155831913198,0,0,-0.0125016316669607,0,0.201329308586726,0,0,0,0,0,0,0,-0.0510507567570983
X601939.CH.EQUITY,0.285869189597401,0,0,0,0,0.0109248652545628,0,0,0,0.033127730756668,0,0,0,0,0,0,0,0.072777709347097,0,0,0,0.041263480423474,0,0.028532212880986,0,0,0,0,0.166092513079453,0.105897174482428,0,0,0,-0.127074632818397,0,0,0,0,0.425056771032344,0,0.025274823821082,0,0,0,0,0,0,0,0,0,0.136699322040417
X601288.CH.EQUITY,0,0,0,0,0,0.114554679576434,0,-0.179086698501229,0.200335089083274,0,0.397676513591325,0.0528226426565382,0,0,0.117731763082633,0,-0.0391226120038894,0,0,0,-0.047655900945082,0,0,0,0,0,0,0,0,0,-0.44144020462852,0,0,0,0,0,0,0,0,0,0,0.16861083828972,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.20457510670456,0,0,0,0,0,0,0,0,0,0.0230828254266329,0,0,0,0,0.288803998014589,0,0,0,0.288544850617594,0.0166950914083834,0,0,0.454302657736911,0,0,0.050375930633613,0,0,0,0,0,-0.16904671251138,0,0,0,0,0,0,0,-0.141253034031026,0,0.217773408326773,0,0,-0.0386136270344005,-0.0999361396500407,0,-0.0995842774094383,0,0
X601988.CH.EQUITY,0.101184471042785,0,0.0406732286343046,0.201512437098579,0,0,0.0225730324397308,0,0,0,0.192583782221188,0,0,0,0,0,0.165717033803034,0.133222495882729,0,0,0,0,0.019788737849135,0,0,0,0,0,0,0,0,0,0,-0.0514143282607527,0,-6.93889390390723e-18,0,0,0.172295512231122,0,0,0,0,0.165652784338273,0.166225245991891,0,0,0,0,0,0.0403233372823615
X600036.CH.EQUITY,0,0.241420275753507,-0.0114114177764588,0,0,0,0,0,-0.10956591097303,0.0606535727313664,0,0,0.530902058844635,0,0,0,0,0.020119572299207,0,0,0.292389916116925,-0.107586867307757,0,0,0,0,0,0.0960021907555244,0,0,0,0,0.327287513918419,-0.154015588342276,0,0,0,0,0,0,0,0,0.108140091959553,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0616327410505273,0,0,0.18179206163763,0,0,0,0.0198486297236768,0,0,0,-0.0161985113716979,0.0197895348026635,0.15656862566023,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.183134329788804,0,0,0,0.0309222165681419,0,0.095193033754052,0,0,0,0,0,0,0,-0.00577496409249645,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0290761975572329,0.0561567639787462,0.0584555772944925,0,0,0,0,0,0,0.040366745197813,0,0,0.396609530747359,0,0,0,0,0,0,0,0.0502747413247836,0,0,0,0,0,0,0,0,0,0,-0.0644395771637501,0,0,0,0.121217097318203,0.178697039128392,0.0807462032458629,-0.0448648686507087,0,0,0,0,0,0,0,0,0,0,-0.130358573851206
X601328.CH.EQUITY,0,0,0.00970556711746493,0,0,0,0.4569968297729,0,0,0,0,0,0.0316283244039662,0,0,0,0,0,0,0,0.257953752901143,3.46944695195361e-18,0.0244446781298092,0,0,0.165603668776409,0,0.102828024431793,0,0,0,0,0,0,0,-0.0938775171225765,0,0,0,0,0,0,0,0.109566673603327,0,0,0,-0.129884055678666,0,0,-0.22222467320025
