,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.24513245955855,0,0.253457962116801,0,0,0,0,0,0,0,0.0467454243223411,0.247389793907737,0,0,0,0,0.0614502479647668,0,0,-0.139735511850421,0,0,0,0,0,-0.0994023199898327,0,0,0,0,0,0,0,0.0180079961218346,0,0,0,0,0.059638700288591,0,0,0,0,0,0,0,0.0885498486878537,0,0,0,0
X601318.CH.EQUITY,0,0,-0.0572614186420843,0,0,0.0645134046231656,0,0,0.220664382609205,0,0,0,0.132814800645743,0,0,0,0.215607029503597,0,0,0,0,0,-0.0158839849743072,0,0,0,-0.11548348665408,0,0,0,-0.148491693361093,0,0,0,0,0.222511978797307,0,0,0,0.13630878163253,0.288422631683739,0,-0.245142459636447,0.250081373926999,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.611420476957766,0,0,-8.67361737988404e-19,0.0244049787954721,0,0,0,0,0,0.137074034365166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350072216716876,0.0059380726621599,0,0,0,0,0.0434940695159108,0,0,0.258564854815267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.346399293289256,0,-6.93889390390723e-18,0,0,0.387008837597656,0,0,0,0,0.0306397480325226,0,0,0,0,0,0.0499534044107919,0.122029044005008,0.00637587935073754,0,0,-0.0686987790012943,0,0,0,0,-0.0151631914933758,0,0,0,0,0,0,0,0,-0.0661706650774924,0,0,0,0,0,0,0.166022247362913,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.156074943846255,0.0667867118561933,0.153713356969776,0,0.0980747207435628,0,-0.0926531938022105,0,0,0,0,0.17833774830428,0,0,0,0,0,0.496840505220683,0,0.0122216799521519,0,0,0,0,0,0,0,0,0,0.307556238913497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159171978579046,-0.00935499009720286,0,0.0959435724021906,0
X601988.CH.EQUITY,0.105859663482091,0.147299683076016,0.299446619930206,0,0,0,0,0,0.103946952025271,0,0,0,0,-0.054960798624348,0,0,0,0,0.120460220057289,0,-0.0416448971711596,0,0,0,0,0,0,0,0,0,0,0,0,0.164852085058569,0.118159201897712,0,0,0,0,0,0,0,0,0.0354514056146448,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.1597832235308,0,0,0.0290421741315076,0,0.135598397673854,0,0.356033478844901,0,0.0420155068270859,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0737079023515565,0,0,0.11388891289979,0,0,-0.0205514841836203,0.0741290458894098,0,0.0271292360156665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-4.33680868994202e-19,0,0,0,0.0940870627176891,0,0.17938558517821,0,0.0331168350763903,0,0,0,0,0.0581925248915177,0,0.36973252757693,0.0252153131979407,0,0.0575202844783228,0,0,0.0168022307561198,0,0.162630987805293,0,0.0645727188408167,0,0,0,0.00363508995373648,0,0,0,0.0211167491634816,0,0,0,0,0.00485674586010893,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.255248242491496,0.148985638072077,0,0,0,0,0,0.134715479526451,0,0,0,0,0,0,0,0,0,0,-0.24766294485186,0,0.0479902525093465,0,0,0.0537028371985221,0,0.0102649368143227,0,0.0350141661576176,0,0,0,0.154759238810782,0.104736820969319,0,-0.0747654995297103,0,0,0,0,0,0,0,0,0,0,0,0.0947803633056432,0,0,0,0,0.128848660677311
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.116737774145369,-0.520348568998815,0,0,0,0,0,-0.0497018450081073,0,0,0,0,0,0.795556530063899,0,0,0,0.0183720347767845,0,0,0,0,0,0,0,0,0,0,0,-0.568377198605403,0,0,0.189178358477712,0,0,0.0890903735156411,0.25637465118471,-0.119227754689698,0,-0.0168724452641625,0,0.0151998199774182
X601166.CH.EQUITY,0,0,0,0,0,0,0.468181205981947,0.0230200941005526,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000548356163570393,0,0,0.0476707917832529,0.0956333948234399,0,0,0,0.353995433667662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00678319761753347
X601328.CH.EQUITY,0,0,0.0847541038873067,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.548233289383219,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339944306299281,0,0,0,0,0,0,0.0555460957905333,0.140744286561303,0,0,0,0,0,0,0,0,0.0540172876087245,0,0,0,0,0,0,0,0,0
