,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.1343952630594,0.0260270950160906,0,0,0,0,0,0,0.0713392830500122,0,0,0,0,0,0,0,0,-0.0641621621389785,-0.185992852246327,0,0.0215678243071192,0,-0.197346161368454,0,0,0,0,0,0.627994700349455,0,0.178578388548534,0,0,0,0,-0.00977455306315751,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.119002488286391,0,0.168297561401482,0.0154177070482341,0,0,0,0,0.0505904980356215,0,0,0,0,0,0.00779105211439745,0.0872525012293766,0,0,0,0,0,0.0682859398661637,0,0.0424003319776079,0,0,0,0,0,0.293909086892603,0,0,0,0,0,0,0.0405525638175995,0,0,0.0158442928535789,0,0,0,0,0
X601939.CH.EQUITY,0.198400759503995,0,0,0,0,0,0,0,0,0.119324590442825,0,0,0,0,0,0,0,0.0941052262635593,0,0,0,0,0,0,0,0,0,0,0,0.0860279498817491,0,0,0,-0.130311013851051,0,0,0,0,0.468051981682309,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.0479367978828122,0,0,-0.3251421479067,0.347943944712664,0,0.683118203985281,0,0,0,0.0960423865114465,0.215147564947753,-0.222653124251736,0,0,0,0,0,0,0,-0.195333717442944,0,0,0,0,0,0,-0.762498163711855,0,0,0,0,0,0,-0.302091507348867,0,0,0.226818650003096,0,0,0,0,0,0.303702661141741,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449330917000263,0,0,0,0.502021842591943,0,0,0,0,0.0596261377945738,0.000847798274056878,0,0,-0.0666662830690616,0,0,-0.221107191584191,0,0,0,0,0,0,0,0,0,-0.165690570162807,0,0.108230018779104,0,0,0,0,0,-0.110615260319149,0,0
X601988.CH.EQUITY,-0.23928741437596,0,0,0,0.415288561124208,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0487770424332562,0,0,0,0.644492379716501,0,0,-0.0792583230298744,0,0.0335250179472707,0,0,-0.488742857704579,0,0,0,0,0,0,0,0,0,0,0.10959277880063,0,0,0.096251629472447,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.0324952193110419,0.656768777520405,-0.03844551035392,0,0,0,0,0,-0.102977095594158,0.3800561701818,0,0.223003419674704,0,0,0,0,0.0666087671223222,0.0255263126591717,0,0,-0.198000941842802,-0.190581075004863,0,0,0.157164460142318,0,0,0,0.0991864978402885,0,0.17418707759307,0,0,-0.239443849211206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0602567824239492,0,0,0.175256129114385,0.00437716114137443,0,0,0,0,0,-0.0236173198747097,0,0,0.00621068839451383,0.0945109567856184,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.220200717209417,0,0,0,0.00842833118329328,0,0,0.15609742276996,0,0,0,0,0,0,-0.00435228041061916,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0367168714959609,0,0,0,0,0,0,0,0.0697153696235134,0,0,0.355825768086412,0,0,0,0,0,0,0.0112245995248507,0.0221631888192514,0,0,0,0,0,0,0,0,-0.00435327321217456,0,0,0,0,0.184454132792128,0,0.129910836360551,1.73472347597681e-18,0,0,0,0,0.0107733734190682,0,0,0,0,0,0,-0.146515262221406
X601328.CH.EQUITY,0,0,0.0227645092681755,0,0,0,0.0799884559954659,0,0,0,0,0.333559850920459,0,0,0,0,0,0,0,0,0,0,0,0,0.253719847827828,0.100014964700386,0,0,0.0531031947516545,0,0,0,0,0,0,0,-0.222290156110046,0,0,0,0,0,-0.0810120092245334,0,0.150361573660023,0,0,0,0,0,-0.371629184033018
X601166.CH.EQUITY,0.0205853179298522,0,0,0.270644306698119,0,0,0.0739340947079152,0,0.0286662955626747,0,0,0.27794621405667,0,0,0.0174299396594813,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0156008555700899,0,0,0.189223088841481,0,0,0.170496876740078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000257639629679379,-0.0766420985783866
X600000.CH.EQUITY,0.0348109516811958,0,0,0,0,0,0.508147027379592,0,0,0,0,0,-0.0316752114128999,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.329756923370513,0,0.0514591730525314,0,0,0.0735536868048157,0,0,0,0,0,-0.0239172604510433,-0.0454915626826759,0,0,0,0,-0.340181355571897,0,0,0,0,0,-0.0243596958681332,0,0
X601319.CH.EQUITY,0,0.157541941462493,0,-0.0940479634420639,0,0,0,0,0,-0.0365498348136865,0,0,0,0.262026669973274,0,0,0,0.0156113616024405,0,0,0,0,0,0.13419249839338,0,0,0,0,0,0,0,0,-0.0718292283285276,0,0,0.153188185756359,0,0,0,0,0,0.156300374448286,0,0,0,0,-0.098728177637154,0,0.00208931137461384,-0.0544645090362355,0.0968301277730774
X601601.CH.EQUITY,0,0.368274056631945,0,-0.00352663627530314,0,-0.198630731183201,0.0224048163299632,0,0.235002844262462,0,0,0,0,0,0.167613146085602,0,0,0,0,0,0,0,0,0,-0.0931860078282652,0.125573539072937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263359853549837,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0.0797492562200511,0,0,0,0,0,0,0,0,0.145981566018219,0,0,0,0,0,0,0,0.243645224255717,0,0,-0.215511489852622,0,0.454908433218122,0,0,-0.178903070024579,0.140914304486912,0,0,0,0.0309970396376759,0,0,0,0,0,2.16840434497101e-19,0,0.407101176541049,0,-8.67361737988404e-19,0,0,0.0105686160549548,0,0.0754450132521623,0
X16.HK.EQUITY,0,0,0,0.117532449322343,0,0,0,0.197751099298641,0,0,0,0,0,-0.0270523915516653,0,0,0,0,0,0,0,0,0,0,0,0.245388932164062,0,0.0152758905874357,0,0.185247263237275,0.039010136249421,0,0,0.105014179191431,0,-0.00571061830758228,0,0,0,0,0.453081042799201,0,0,0.0454368623408112,0,0,0,0,0,0,0
