,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.123436312885128,0,0.0481494533739292,0,0,0,0,-0.0158359998851374,0,0,0,0,0,0,0,0,0,0,-0.162472270396529,0,0.0347771308972772,0.641906543597569,0,0.49593739920275,0,-0.285976383561119,-0.140031203215802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0078683630565568
X601318.CH.EQUITY,0,0,0,0,0,0.206238417776125,0,0,0,0,0,0,0.0358794149818553,0,0,0,0.0727313513155678,0,0.0298073329702014,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.151870461789455,0,0.139386917063551,0,0,0,0,0.0716951872196827,0.165212620135962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279945036291108
X601939.CH.EQUITY,0,0.0241345880358748,0,0.789344996567459,0,0,0.00710762221048034,0,0,0.0431592565057782,0.0716453507110634,0,-0.0589263656540089,0,0,0,0.0688262014681493,0,0,0,0,0.00121502213760715,0,0,0.0407657564155988,0,0,0,0,0,0,0,0,0,0,0,0.111680937184027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030163791935857,0
X601288.CH.EQUITY,0,0,0.956970800900671,0,-0.0366854347748315,0,0,-0.101966968116884,0,0.0327391764167196,0,0,0,0,0,0.0247490047870342,0,0,0,0,0,0,0,0,0.0811462357093202,0,0,0,0,0,0,0.0410918796422754,0,0,0,0,0,0,0.0213058361041049,0,-0.0836015324055879,0,0,0,0,0.000430548726517273,0,0,0,0,-0.0963760463132417,-0.0123404583353837
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0275931919263567,0.312161771999929,0,0.262023385103679,0,0,0,0,0,0,0.464720213814129,0,0,0,0,0,-0.0698504613927993,0,0,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129605920695927,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.329942585626855,0,0,0,0,0.0590922785699323,0,0,0,0,0,0,0,0.0298546433616226,0.172977603766303,0,0,0,0,0,0,0,0,0,0,0.0452069146152161,0.182062214243676,0.103610550887968,0,0.0147043803650291,0,0,0,0,0,0,0,0,0,0,0,0.0387452949704797,0,0,0.0250279386631553,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0685109470708125,0,0,0,0,-0.0537022845843482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715475583877445,0,0,0,0,0.0024060181706439,0,0,0,0,-0.0224761286274738,0,0,0,0,0,0,0,0,0,0,0,-0.133086584051464,0,0.99808916094415,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.269584025068227,0,0,0,0,0,0,0,0,0,0,0,0,0.289545953662618,0,0,0,0.106033068952996,0,0,0,0,0,0.177894248323161,0,0,0,0,0.0223297630556252,0.031603145414711,0,0,0.0547084940586947,0,0.0381964642389864,0,-0.0021325187415783,0,0,0,0.158959524812035,0,0.0461570986408973
X5.HK.EQUITY,0,-0.0455394361222588,0,0,0,0,0,-0.0312405594717055,0,0,0,0,0,0,0,0,0,0,-0.0152651840893093,0,0,0,0,0,0,0,0.440216924134845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00600834894405692,0,0,0,0,0,-0.247261024412331,0.232064764178538,-0.0698288647935789
X388.HK.EQUITY,0,0,0,0,0.218278387559579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129534715950771,0,0.255086811029444,0,0,0,-0.008560829889588,0.11263027261601,0,0,0,0,0.130343939405452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178510971874026,0,0,0,0.282706402845893
X601658.CH.Equity,0,0.0307783709247573,0.308645779266366,0,0.050514837076938,0.00432039816330822,0,0,0,0,0,0,0,0,0,0,0.0143325428003618,0.0277598837930986,0.173615828995536,0,0,0,0,0,0,0,0,0,0.0957035315394612,0,0,0,0,0,0.0313172434003173,0,0.0150303543170243,0,-0.0619424533834835,0,0,0,0.0565357313925595,0,0.0803766384092404,0,0.0172942291749789,0.0582653855976995,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0136021311162057,0,0,0,-0.0252052787287714,0.0894561626096304,0,0,0.322095541792258,0,0,0,0.00691070679726352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538792434917518,0,0,0,0.246633026915252,0,-0.0324074023310858,0.077089096944591,0.0715546317780811,0,0,0,0,0,0.225086888087615,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.737449698816129,0,0,0.0368568125847408,0,0,0,-0.0484568868996485,0,0,0,0,0,0,0,0,0,-0.00771465787584184,0,0,0,0,0,0.0643974037891844,0,0,0,0,0.0204519096484208,0,0.0809359292101727,0,0.0132504097221941,0,0,0,0,0,0,-0.00208397292359844,0
X601166.CH.EQUITY,0,0.0307771236052798,0.0323210284226177,0,0,0,0.253213650564998,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.166313309393838,0.0400714404876434,0.0616901213683436,0,0,0.0584303138662919,0.0531889496369835,0,0.0450537758748553,0,0,0,0.0194778902235823,0,0,0,0,0,0,0,0,0,0.0155627461345884,0,0,0,0,0,0,0.00839631538148013,0,0,0.344679905459314,0,0,0
X000002.CH.EQUITY,0,0,0,0.195191778754682,-0.187485492137431,0,3.46944695195361e-18,0,0.261723400349587,0,0,0,0.383278593952241,0.162359797453779,0,0,0,0,0,0,0,0,0,0,0,-0.183787433206521,0,0,0,-0.0549394669694096,0,0,0,0.0292035861792858,0,0,0,0,0,0,0,0,0,0,0,0.00728592646634765,0,0,0,0,0.0025066800035068,0.0603432272296223
X601328.CH.EQUITY,0,0,0,0.257479611846031,0,0,0,0,0,0,0,0.0484487472243726,0,0,0,0,0,0.0673443832859148,0,0,0,0.351306461248042,0,0,0,0,-0.00275574160041573,-0.0602307017715857,0,0,0,0,0,0,0,0,0,0,0,0.115740925842792,0,0,0,0,0.113008703076619,0,0,0,0.00576011908282495,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.594128455837263,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0547432958336572,0,0,0,0,0,0.145949845106663,0,0,0,0.131348960736237,-0.263299053102018,0,0,0,0,0,0.0212247995855675,0,0,0.0900937905190347,0.0355965414298739,0,0.0755260235312841,0,0.165913672966398,0,0,0,0,0,0.0239757144576272,-0.0975827396967018
X600000.CH.EQUITY,0,0,0,0.11635928350287,0,0.293921356577972,0,0,0,-0.0376145414168101,0,0,0,0,0,1.73472347597681e-18,0.0957949445198578,0,0,0.0948977079801124,0,0,-0.0542923353233261,0,0.0827442819215378,0,0,0,0,0,0,0,0,0,0.0131343890074662,0,0,0,0,0,0.629703552650377,0,0,0,0,0,0,0.174793870860695,0,0,0,0
X601601.CH.EQUITY,0,0.0804972467849167,0,0,0.331969290869091,0,0,0,0,0,0,0,0,0,0.111285397375173,0,0,0,0,0.263762206042508,0,0,0,0,0,0,0,0.113711139907173,0,0.0706909461527372,0,0,0,0,0,0,0.133946904592396,0,0,0,0,0,0,0,0.0195392957523883,0,0,0,0,0,-0.0502276118563074,-0.0329336964479136
