,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.134877439638135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12451148110527,0,0.0480954701263071,0.467891026433935,0,0.362768333611299,0,0,-0.20420737811294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331146654093492,0,0,0,0,0,0,0,-0.0808332105979269
X601318.CH.EQUITY,0,0,0,0,0,0.215339650075674,0,0,0,-0.0181838009613891,0,0,0,0,0,0,0.0345634551796193,0,0,0.0944036739837843,0.0577969087768594,0,0,0,0,0,0,0.186213882577999,0,0,0.102670042349362,0,0,0,0,0.126258822693756,0.0961084004225863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026432861040788
X601939.CH.EQUITY,0,0.0427009435265962,0,0.787113435381624,0.0106649114422519,0,0,0,0,0.0394868830337244,0.0594828760871494,0,0.00866507377932248,-0.0579599984121553,0,0,0.0796739788385556,0,0,0,0,0.00272007390304855,0,0,0.0392419275642686,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0883722341024529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.964915572462138,0,0,0,0,-0.0737123389879776,0,0,0,0,0,0,0,0,0,0,0.0422753272220616,0,0,0,0,0,0.0743998860646273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325090862157785,-0.0301292845492229,0,0,0,0,0.0580868990210788,0,0,0,0,-0.0815592741456632,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0276586838510645,0.311183227380699,0,0.262044210297872,0,0,0,0,0,0,0,0.464480091381455,0,0,0,0,-0.069877862126658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130845525318653,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.125252683302531,0.211412006611054,0,0,0,0,0.0649651320273856,-0.0176114390832877,0,0,0,0,0,0,0,0.166789118027003,0,0.0305453481595334,0,0,0,0,0.0237946533658719,0,0,0.0395451823852943,0,0.177909462602616,0.126193422172795,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0321651475159123,0,0,0.0312379579099143,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0685085045231136,0,0,0,0,-0.0538893278955972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716519884001212,0,0,0,0,0.00240918882363127,0,0,0,0,-0.0224825600390499,0,0,0,0,0,0,0,0,0,0,0,-0.133086794096428,0,0.998245101046551,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0549274220549489,0,0,0,0,0.155514360779217,0,0,0,0,0,0,0,0,0,0,0,0,0.289475254034106,0,0,0,0.0305872865524509,0,0,0,0,0,0.138165535395477,0,0,0,0,0.0592432679688821,0.116012986124149,0,0,0.0674080626893968,0,0.0387526940823668,0,0,0,0,0,0.136697365245583,0,0.0446836745506385
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062314860595148,0.0189670888372489,0,0,0,3.46944695195361e-18,0.139048449262648,0.307310055483284,0,0,0,0,0,0,0,0,-0.143742184464521,0,0,0,0,-0.0470770376753452,0,0,0.130822948901314,0,0,0,0.0763651830835658,0,-0.18184977056721,0.187126448283687,-0.0250462786795986
X388.HK.EQUITY,0,0,0,0,0.218909231414099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13015155656692,0,0.256468215477342,0,0,0,-0.00866958376992881,0,0.113005097768739,0,0,0,0.132402391083203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178666980641178,0,0,0,0.28167794625014
