,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.58693627778214,0,0.180494929183859,0.0258582961005996,0,0,0,0,0,0,0,0.0627569012989902,0,0,0,0,0.0275393602054613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00157241933090328,0,0,0,0,0.0255174278621517,0,-0.0438344853203419,0.110199355561425,0,-0.0100456479857411,-0.0216928740768206,0,0,0,0,0.043185498170105
X601939.CH.EQUITY,0.133654643647991,0,0,0.612804059736026,0,0.0150159727746179,0,0,0,0,0.0247838562267599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0.124155320406119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079608314314124,0.0150216373010116
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0127580770071725,0,0,0,0,0,0,-2.16840434497101e-19,0.0856618070053879,0.295224657319176,0,0,0,0,0,0,0.141298559689515,0,0,0,0,3.46944695195361e-18,0,-3.46944695195361e-18,0.0481459597541977,0,0,0,0.0032242144431742,0,0.0667530434939961,0.192061172269156,0,0.0138952639575583,0,0,0,0.0199419352062412,0,0,0.0642714803056539,0,0
X601288.CH.EQUITY,0.1164989975467,0,0.00656261631195316,0,0,0.0640719591354956,0,0,0,0.0824990448301715,0,0.0366052142219771,0,0,0,0,0,0,0,0,0,0,0,0,0.150399997383791,0,0.296855703665004,0,0,0.153348261110842,0,0.0582225125085055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.314534027461738,0,0.468434269853704,0,0,0,0,0,0,-0.0957142276361717,0.0986598460646244,0.191154245470522,-0.0333177033658481,0,-0.286319217001619,0,0,0,0,0,0.421066425210837,0,0,-0.0277475928962717,0.120475389631257,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206390727312204,0,-0.472508677214834,0,0,-0.158791614979415,0.107265660154062,0
X601988.CH.EQUITY,0.116226808339227,0.0103795852422641,0,0,-1.73472347597681e-18,0,0,0,-1.73472347597681e-18,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.584132239330406,0.0364987469221877,0,0,0,0,0.0119294328717606,0.149339951529615,0,0,0,0,0,0,0,0,0,0.0616038429820966,0,0,0,0,0,0,0,0,0,0.0870832314199262,0
X600036.CH.EQUITY,0,0,0,0,-0.0282031403477805,0,0,0,0.0323500533434416,0,0,0,0,0,0,0,-0.0222122285852666,0.0377889775322325,0,0,0,0,0,0,0.757626800147192,-0.00619471912776918,0.0323273324135223,0,0,0.103270713534935,0,0,0,0,0,0,0,0,0,0,0,0,0.065383677985217,0.0704323210164341,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.234479093774319,0,0,0,0,0,0,0,0.171682866368279,0,0,0,0,0,0,0.124761951369959,0.00710869198551994,0,0,0,0,0,0,0.184747462688619,0.126578023688869,0,0,0,0,0.135955937475285,0,0,0,0,0,0,0,0,0,-0.112187752518876,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.218319022036216,0,0,0,0.0307741507663244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505686968609515,0,0,0,0,0,0,0,0,0,0,0,0,0.402711258608502,0.231693849701656,0,0,0,0.0293128476865222,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.171815107133036,0,-2.77555756156289e-17,0,0,0.115083033253518,0,0,0,0,0,0,0.256717489884646,0,0,0,0,0,0,0,0.224862528797957,0,0,0,0,0.0656289001145967,0,0,0,0,0.00607979900739059,0,-0.0058599347026255,0,0,0,0,3.46944695195361e-18,0.198595258253438,0,0,0,0.00222021286167669,0,0,0,0.0278519406435111,0,0,0
