,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,-0.0783122029054929,0,0,0,0,0.203137873622871,0,0,0,0,0,0,0,0,0.034884883982283,0,0,-0.310018942782012,0,0,0,0,0,0,0,0,0,0,-0.338106115623336,0,0,0.0836554049137573,0,0.769822864772245,-0.185230093169312,0.267434069482044,0,3.46944695195361e-18,0,0,0,0,-0.0134469073124798,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.175347550985819,0,0,0,0,0,0,0.0627320818244495,0,0,0,0,0,0,0,0,0,0,0.144266294569463,-6.93889390390723e-18,0,0,0,0.0624745911495604,0,0,0,0,0,0,0,0.455404859369305,0,0,-0.0533178059862831,0,0.0666358304372381,0,0,0,-0.0211301319063566,0,0.0271390750365582,0,-0.0610178753591996
X601939.CH.EQUITY,0.277766556753512,0,0,0,0,0.0143189010059505,0,0,0,0.0394552243987515,0,0,0,0,0,0,0,0,0,0,0,0.090713754953603,0,0.0425331351458122,0,0,0,0,0.193908313144169,0,0,0.0864966106058707,0,0,-0.106932448028806,0,0,0,0.403294325358635,0,0,0,0,0,0,0,0,0,0,0,0.151780215188939
X601288.CH.EQUITY,0,0,0,0,0,0.0650559640767555,0,-0.182410033817669,-6.93889390390723e-18,8.67361737988404e-19,0.403576007301256,0.423257628552606,0,0,0,0,0.128982209547177,0,0,0,0,0,0,0,0,0,-0.0489137581522348,0.00032695079550835,0,0,-0.486548779083184,0,0,0,0,0,0,0,0,0,0,0.0747561972756334,0,0,0,0,0.0209987453008145,0,0,0,0
X5.HK.EQUITY,-0.164872603806903,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.022983060905351,0,0,0,0,0.250131215874466,0,0.236044251119923,0,0.0912377782419702,0,0,0,0.482716765798384,0.00620152349062357,0,0,0,0,-0.252245436722718,0,0,0,0,0,0,-0.0101353894696836,0,0,0,-0.099511314290978,0,0.19103338452794,0,0,0,-0.0866771784085106,0,-0.140532172548471,0,0
X601988.CH.EQUITY,0.187040934858932,0,0,0.564461117460055,0.0325906341999415,0,0,0,0,0,0.126124722693541,0,0.00827915725916523,0,0,0,0,0,0,0,0,0,0,0.000351010394008093,0,0,0,0.121113223059403,0,0,0,0,0,0,0,0,0,0,0.212174019663051,0,0,0,0,0,0,0,0,0,0,0,0.0917032583775105
X600036.CH.EQUITY,0,0.648108386266883,-0.00387141757899409,0,0,0,0,0,-0.212284172021253,0.600673074032307,0,0,0,0,0,0,0,0,0,0.0815519497689462,0.0172304509794793,-0.0473599908679696,0,0,0,0,0,0.0466892741374929,0,0.101926447626764,0,0,0,0,-0.0671367289990776,0,0,0,-0.117627510175667,0,0,0,0.160917425599386,0,0,0.0100732756469238,0,0,0,0,0
X1299.HK.EQUITY,0,0.0422606697561045,0,0,0.0967443853347622,0,0,0,0,0,-0.109346305773346,0,-0.00827932090580269,0.12718731922481,0,0,0.217986075758284,0,0,0.0407608050393963,0,0.124442805081251,0,0,0,0.029981984364011,0,0,0,0,0,0.221041884191762,0,0,0,0,0,0,0,-0.077875216693649,0,0,0,0,0,0,0,0.200468259368046,0.0343436757625336,0,0
X601628.CH.EQUITY,0,0.0978796196111393,0,0.0619543893665613,0,0,0,0,0,0,0,0,0,0.290718550627792,0,0,0,0,0,0,0,0.117926523704714,0,0,0,0,0,0,0,-0.0352165888062966,0,0,0,0,0,0,0.0938536759192246,0.152082600100315,0,0,0,0,0,0,0,0,0,0.0982499741478142,0,0,-0.000294083613249197
X601328.CH.EQUITY,0,0,0.0202489109923963,0,0,0,0.236433371445301,0,0,0,0,0,0.245442922473605,0,0,0,0,0,0,0,0.271118345959937,0,0,0,0,0.147974640496817,0,0,0,0,0,0,0,-0.173743520101232,0,0,0,0,0,0,0,0,0,0,0.0703347131648901,0,0,0,0,0,-0.231618062611149
