,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.149659081994396,0,0,0,0,0,0,0,0,0,0,-0.11550023575827,0,0.486175028442015,0.712267918623844,0.0417501631903735,0,0,-0.122887140329266,0,0,-0.0921379611159964,0,0.0844082544453255,0,0,0,0,-0.124082745456208,0,0,-0.341848908437746,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.165165646413426,0,0,0,0,0,0,0,0,0.0831053502635067,0,0,0,0.31275372742137,0,0,0,0,0,0,0,0,0,0.115613342646988,0,0,0,0,0,0,0,0.111175473573299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143111799940846
X601939.CH.EQUITY,0,0,0,0.81983739272006,0.0238789370514479,0.0159321553736516,0,0,0,0,0,0,0,0,0,0.000664887956166319,0,0,0,0.0593388296679743,0,0,0,0,0,0,0,0,0,0,0,0.0164266795913388,0.045671452544029,0,0,0,0.00528864219682948,0,0,0,0,0,0,0,0.0671217570881773,0,0,0,0.0229524381990565,0,0,0
X601288.CH.EQUITY,0,0,0.922611633589045,0,0,0,-0.0678521647619718,0,0,0,0,0,0,0,0,0,0,0.116167663223813,0,0,0,0,0,0,-0.0148040857799357,0,0.0589722955764661,0,0,0,0,0,0,0,0,0,0,-0.104349347534447,0,0,0,0,0,0,0,0,0,0,0,0,-0.047690022907587,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.106333823283594,0,0,0,0,0,0,1.19744819451648,0,0,0,0,-0.130030259427986,0,0,0,0,0.0490282709599532,0,0,0.0802758827981496,0,0,0,0,0,-0.234984762470315,0,0,-0.268020319365359,0,0,0,0,0,0.0363029261158998,0,0.0875375429310223,0,0,0,0,0,0,0,0.183242762639884
X600036.CH.EQUITY,0,0,0.37690110361714,0,0,0,0,0,0.0159844007009816,-0.0202072146175348,0,0,0,0,0,0.137569862268634,0,0,0.0128963961493813,0,0,0,0,0,0,0,0.14596767870738,0,0,0.0813116231153207,0,0,0.203209996288908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172985468873418,0.0708218638892762,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.774306023418181,0,0,0.0875477460915602,8.67361737988404e-19,0,0,0,0,0,0.133299726197119,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0745410078050448,0,0,0,0,0.00865624369873974,0.00671344020518403,-0.0118727774591999,0,0,-0.0407809354365847,-0.0365358449350356,0,0,0.0602288257645079,0,0,0,0.056843645471946,0,0.070029776817484,0.141904436343144
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.00463261364172814,0.0385032546915395,0,0,0,0,0,0,0,0,0.151252718912683,-0.0538495740135529,0,-0.190875795888392,0,0,0.17466863491992,0,0,0.0720084438296251,0.327350973975232,0,0,0.0896404839111485,0,0,0,0,0,0,0,0,0,0,0,0.364466370557529,0,0,0,0.17540979361474,0.106682941687568,0.126614719226477
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382440065384513,0,0,0,0,0,0,0,0,0.467957997322159,0.0815046357454046,0,0.297368308749825,0.00515193745037483,0,0.0121829207760258,0,0,0,0,0,0,0,-0.339828335019823,0,0.121207360102912,0,0,-0.083642935291805,-0.0698052574907053,0,0,0,0,0.153082380314626,-0.119705995477884
X388.HK.EQUITY,0,0,0,0,0,0,0.20047471927719,0,0,0,0,0,0,0,0,0,0,0,0,-0.187132773890269,0,0,0,0,0.444060431024003,0,0,0.0186066038141168,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572868482988572,0,0,0,0.261019000059555,0.0322000320433333,0,0,0.0319969875909277,-0.154005006492609,-0.0872529547433545,0.0478965707209023
X601658.CH.Equity,0,0,0,0.225190908734535,0,0,0,0,0,0,0,0,0,0.00187659942521334,0,0,0,0.287386199129865,0,0,-0.106993239464428,0,0,0,-0.0745275848748985,0,0,0,0,0,0.0596063520589685,0,0,0,0,0,0,0,0,0,0,0,0.343164916870081,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0.182704740871539,0,-0.000143666906805831,0,0,0,0.0536601635392707,0,0.0316074170484901,0,0,0,0,0,0,0,0,0,0,0,0,0.022970879358001,0,0.0790586066634607,0,0,0,0.704752545117873,0,0,0,0,0,0,-0.056818381330085,0,0,0.00276878473915865,0.0103370846508305,-0.0202425412211396,0,0,0,0,-0.0451547553240897,0
X601328.CH.EQUITY,0,0,0,0.212813017184861,0.0105525697024646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327669822749982,0,0,0,0,0.0046837838889962,0,0,0,0,0,0,0,0,0,0,0.0260252604969528,0,0,0,0,0,0.248320469415291,0,0,0.0473782104543782,0,0,0,0,0
X601166.CH.EQUITY,0,0.0616590447428114,0,0,0.540149086884915,0,0,0,0,0.0134676751336587,0.0628897387436006,0,0,0,0,0.0736334427836691,0.0456219932240852,0,0,0.0605457910131516,0,0.0592567996956046,0,0.0610737932412934,0.0713046595977528,0,0,0,0,0,0,6.93889390390723e-18,0.0079995013954872,0,0,0,0,0,0,0,0.01836799689948,0,0,0,-0.0376086463574645,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.327510406719995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335615371657105,0.169868738119962,0,0,0,0,0,0.0465132250623544,0,0,0,-0.0253886426065119,0.0853636671497311,0.288148325832874,0,0.0779949410967053,0,0,0.0324828363327308,0,0,0.0527067336695439,0,0,0,0.0131012347876658
X600000.CH.EQUITY,0,0,0.124349836384096,0.221897258942337,0,0,0,0,0,-0.0319397230189116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0633889041737192,0,0,0,0,0,0,0.119938092077062,0,0,0,0,0,0.665193101727538,0,0,0.237355914705449,0,0,0,0,0,0,0,0,0.1419085554093,0,0.0168424449239062
X000002.CH.EQUITY,0,0,0.0769058282226119,0.119007814456694,0,0,0.0286276341434681,0,0,0,0,0,0,0.0137206305673607,0,0,0,0.140425830041584,0,0,0,0,0.0489854041348822,0,0,-0.0175642893270809,0,0,0,0,0.0215789381706358,0,0,0,0.0382168579954458,0,0,0,0,0,0,0,0,0,0,0,0.124382146405226,0,0,0,0,0
