,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.438446666587787,0,0,0,0,0,0,0,0,0,-0.00812378883657922,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230483717230915,0,0,0,0,0,0.0260000826224096,0,0,0,0.201704188329906,0,0,0,0,0,0,0,0,0,0.0519713742513148,0.25100003292028,0.042812383882554,-0.0292521303861874,0
X601318.CH.EQUITY,0,0,0,0.0284263123726816,0,0,0,0.0603559619988408,0.109560910616129,0,0,0,0,0.0543790758900218,0,0,0,0,0.260146795521508,0,0.215281315563523,0,0,0.0242294699460228,0,0.138832562059295,0,0.083947295447081,0,0,0,0,0,0.0261585357777905,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106691973394984
X601939.CH.EQUITY,0,0,0,0,0.395847414841539,0,0,0.088350949236009,0,0,-0.0904606700454244,0,0,0,0.0127098980526589,0,0,0,0,0.0181421568878046,0,0,0,-0.157702484960356,0.359748648637757,-0.0857119777352462,0.16680294775953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015451206653205
X600036.CH.EQUITY,0,0.188933156308418,0,0,0,0.0716297793367004,0,0.0934130084455884,0,0,0,0,0,0.216942620619161,0,0,0,0,0,0,0,0.0322817249754588,0,0,0,0,0,0,0.333292271017937,0.108351009213054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191005029803262
X601288.CH.EQUITY,0.2527129776344,0,0.10181650936491,0,0,0,-0.054704839687755,0.172546645357586,0.106675968886715,0,0,-0.0622299689163961,0,0,-0.0234331255782979,0.207379913326545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282119196713812,0,0,0,0,0,0,0,0,0.226952064069918,0,0,0,0,0.067067170060351,0
X601628.CH.EQUITY,0.105788837922061,0,0,0,0,0,0,0,0,0,0.0110844511258486,0,0,0,0,-0.0459048020619183,0.198035465091029,0,0,0,0,0,0,-0.0544981064997325,0,0.0434961399072969,0,0,-0.107335734239107,0,0,0.0269871251437712,0.203013717102603,0,0,0.0833828534415851,0,0.556552856202768,0,-0.041529578913527,0,0.0761411835176854,0.0123863327230287,0,0,0,0,0,0,0,0,0.0212310167441192
X1299.HK.EQUITY,0,0,-0.144812716859455,0,0,0.0183794950153332,0,0,0,0,0.173164441493692,0,0,-0.0492775288526611,-0.0214744052060659,0,0,0.0319971336671902,0,0,0,0,0.0455328986627745,0.0806705719749798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192852579947038,0.165933203300762,0,0,0.115999130304741,0.186992136790001,0,0,0,0.0925154414772091,0,0,0.067734137408091,0
X601988.CH.EQUITY,0.0711869037883765,0.104713337579667,0.0579511931429557,0.322541025387308,0.094269818787114,0,0,0,0,0,0,0,0,0,0,0.158482569792093,0,0,0,0,0,-0.0190258909923809,0,0,0,0,0,0.0705119015080743,0,0.0699307494064517,0,0,-0.129694564650373,0.232182344812391,0,0,0,0,-0.081296918527891,0,0,0,0,0,0,0,0,0,0,0,-0.0501746299674783,0
X5.HK.EQUITY,0,0.112713681285677,0,0,0,0,0,0,0,0,0,0,0,0,0.00436099562512637,0,0,0,0,0.111281179220873,0,0,0.152686563083023,0.0379052384214849,0,0,0.0281634969878092,0,0,0,0,0,0,0,0,0,0,0,0.283157240281548,0,-0.0501676860485356,0.261547929262812,0.184808057908851,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0.108267065913214,0,0,0,0,0.0920677277945828,0,0,0,0.0573385818265677,0,0.0665495229835809,0,0.0157817623749687,0,0,0.309863375606285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988654206763081,0,0,0,0,-0.0966562482326711,0,0,0,0,0,-0.057596863126374,-0.0731082944648153,0,0.113965173552064,0,0,0,0
X388.HK.EQUITY,0,0,-0.194307967348584,0,0,0,0.0897957635669032,0,0,-4.33680868994202e-19,0,0,0.033110740137203,0,0,0,0,0,0,0,0,0,0,0.22677838871566,0,0.320772296089194,0,0,0,-0.00917271388004803,0,0,0.0511634500331315,0,0,0,0,0,-0.037605807665693,0,0.26017487696472,0,0,0,0.186979891232214,0,-0.0511076367935466,0,0,0,0.0963485427579407,0
X601166.CH.EQUITY,0,0,0,0.0464777356423386,0,0.0375100942816967,0,0,0,0,0,0,0,0.168887584472264,0,0,0,0,0,0.00829129185852538,0,0.0293252263532569,0,0,0,0,0,0,0.0909787296406931,0,0.339090755584571,0,1.73472347597681e-18,0,0,0,0,0.131888534126894,-1.0842021724855e-19,0,0,0,0,0,0,0,0.109102387604351,0,0,-0.012799765708492,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614042154357101,0,0,0.235472857547427,0,-0.186948045288233,0,0,0.0989262065959872,0,-0.0494787147805916,0,0,0,0,0,0,0,0.0521506163136908,0.0404338803955981,0,0,-0.0331298119415045,0.046106342045852,0.0230525583642541,0,0.0570499905391562,0,0.0426107187847751,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0.661532557413043,0,0.0833631886931693,0,0,0,0,0.103474902576426,0,0,0,-0.0010654474779631,0,0,0,0,0,0,0,0,0.0416987479324656,0,0,0.0186165573227546,-0.263116803424708,0.11949638403755,-0.100552972530598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486088069620852,0.127936447067701,0,0,0
X000002.CH.EQUITY,0,0,0,0.097297554586311,0,-0.265396801406969,0,0,0.21942625810705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265005453651637,0,0,0,0.285908333659187,-0.0927962065494293,-0.261043810076695,0.0164759635648348,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.154059306411007,-0.0674175406050136,0,0,0,0,0,0,0,0.0174540958511725,0.0512038023166756
X601328.CH.EQUITY,0,0.0666571293574646,0,0,0.097306821555642,0,0,0.112216643592963,0,0.0457585566968871,0,0,0,0,0,0,0,0,0.242756088855352,0,0,0,0,0,0,0,0.123161045250573,0,0,0,0,0.157527134391947,0,0,0,0,0.121567265200974,0,0,0,0,0,0,0,0,0.0176396692583956,0,0,0.0607893041331317,0,0.0319382500887785,0
X601601.CH.EQUITY,0,0.20120598493544,0,0,0.146495818905593,0.240821594104585,0,0,0,0,-0.111628979076424,0.0739389929953556,0,0.146334513929641,0,0,0,0,0.0843758244216547,0,0.222015901747091,0,0,0,0,0,0,0,0.060980682121848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936833825453015
X601066.CH.EQUITY,0,0,0,0,0,0,0.0142655682476371,0,0,0,0,0,0.616952002451046,0,0.078387601715831,-0.0495509511894065,0,0,0,0,-0.0481920992853388,0.0568929277477751,0,0,0,0,0,0,0,0,0,0,0.0214029713878271,0,0,0,0,0,0,0,0.141267645178851,0,0,0,0,0,0.00228166683978149,0,0,0,0,0
X600000.CH.EQUITY,0,0.196086577936276,0,0,0,0,0,0,0,0.00342086885321413,0,0,0,0,0,0.398483033825565,0,0,0,0,0,0,0.0312463416105268,0,0,0,0,0,0,0,0.035456833863918,0.0135055611023056,0,0.00920990039876806,0,0,0,0,0,0.054705004591553,0,0,0,0,0.068262147469194,0,0.0289088337946529,0,0,0,0,0
