,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.119247413512265,0,0.0724536966818581,0,0.0240226074868222,0,-0.0167538582974718,0,0,0,0.39472307636054,0,0,0,-0.0925670625576472,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.212719017854962,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.229482257833065,0,0,0,0,0.0179887685501673,0,-2.16840434497101e-19,0,0.0544516535512861,0,0,0,0.128942709693232
X601318.CH.EQUITY,0,0,0,0,0,0.135906882812954,0,0,0.11049434309816,0,0.17912115679454,0,0,-0.0751814077910977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125517181999792,0,0,0,0,-0.218526956701082,0.261600456257564,0,0.0739126394152303,0.129051527236037,0,0,0,0,0,0.208454998081984,0,0
X601939.CH.EQUITY,0.16888648360142,-0.0012397298470529,0,0.29658351644351,0,0.113141385685744,0,-0.0730748578483494,0,0,0,0,0,0,0.0717451334835044,0,0,-0.0188209282064194,0,0,0,0.103161967100429,0,0,0,-0.0686770587501085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486971475501075,0,-0.031131518358122,-3.46944695195361e-18,0,0,0,0,0,0,0.0205207247661343,-0.0342379136840966,0
X601288.CH.EQUITY,0.30595664690912,0,0.198820848946489,0,0,0.206771104283741,0,0,0.115659116938013,0,0,0,0,0.0394370038473302,-0.0216973199754007,-0.147004062767419,0.0750441414938757,0,0,0,0,0,0,0,0,0,0.0233474037094169,0,0,0,0.00329972425091402,0,0,0,0,0,0,0,0,0.131455803717782,0,0,0,0,0,0,0,0,0.18126220147666,0,0,-0.0660575078884838
X5.HK.EQUITY,0,-0.124781240923978,0.027714879802032,0.285656462890839,0,0,0,-0.248038907601539,0,0,0,0,0.146141900970859,0,0,0,0,0,0,0,0.539821979883805,0,0,0,0,0.302199348307413,-0.0109757083889264,0,0,0,0,0,0,0.0223804619427157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200676504022459,-0.0718032101547242,0,0,0
X601988.CH.EQUITY,0.207495294476491,0,0.236958274747151,0.030125600324094,0,0,0,0,0.0775519844344686,0,0.078353707700563,0,0,-0.275496851626787,0,0,0,0,0,0,0,0,0.0545510898216052,0,0.211210175349146,0,0.143388179036706,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.132329094363457,0,0,0,0,0,0,0,0,0.0752810641688626
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0967399602755957,0,0,0,0,0.0531955039911304,0,0.301531569449749,0.246205541477828,0,0,0,0,0.0972403596380517,0,0,0,0,0,0,0.00746323208225243,0,0,0,0.0603983750071899,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0232632390027085,0,0,0.0905878603459978,0,0,0,0.00149630491230168,-0.035098260873998
X1299.HK.EQUITY,0,0,0,0,0,-0.034179964092293,0.0696067451622122,0,0,0,0.140515794992508,0,0,0,-0.146559447779101,0,0,0,0.376510893272593,0,0.254056221014115,0,0.043023786278203,0,0,0,0.105001076802064,0,0,0,-0.00407313999342209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.275265982111218,0.269645308468016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055414711532683,-0.0268791588609574,0.042681795188115,0,0,0,0,0.0240939105329733,0,0.0218589486856535,0,0.0414241736855903,0,0,0,0,0,0,0,-0.240327503225101,0,0,0,0,0.17214458468754,0,0,0,0.142258563195209,0,-0.105685201920792,0,0.149898990072011
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504671731231123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
