,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0166588797193438,0.428182961472245,0.101584588151059,0.0844905485678433,0,0.0365774873667914,0,0,0,0,-0.00741029577893436,0,0.0388212431442825,0,0,0,0.0630931905886865,0.0472107346288385,0,0,0,0,0,0.107510525409597,0,0,-8.67361737988404e-19,0,0,0.0134227187636753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150041891812462,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0815304688175268,0,0,0.0385247426914595,0,0,0,0,0,0,0,0.197403432453864,0.0283874531405426,0,0,0,0,0,6.93889390390723e-18,0.0552239400373146,0.101050625371262,0,0,0,0,0,0,0,0.127974925211567,0,0,0,0,0.318750319565844,0,0,0.0293398691972669,0,0,0.0206497184365185,0,0,0,0,0
X601939.CH.EQUITY,0.344390042972996,0,0,0.144757318880675,0,0.186284012942564,0,0,0,0.0487829352862589,0.0961312283692606,0,0,0,0,0,0,0,0,0,0,0.00104973502399802,0,0,0,0,0,0,0,0,0,0,0,0,0.0597917499568596,0,0,0,0,0,0.0109505941548282,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.421044323351587,0,0,0,0,0,0,0,0,0.213087609165318,0,0,0,0,0,0,0,0.092978300708298,0,0,0.104501725715023,0,0,0,0,0.0529604812735177,0,0.0428105632941911,0,0.0799545623175582,0,0,0,0,0,0,0,0,-0.0364123813451513,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.392541326037566,0,0,0,0,0,0,0,0,0,0,0.30772510367311,-0.311114353971851,0,0,0,0,0,0,0,0.110790844639131,0,0,0,0.0292537091750793,0,0,-0.374688197174756,0,0.234087211619979,0,0,0,0,0,0,0,0,0,0,-0.442641964426944,0,0,0,0.318405692743332,0
X601988.CH.EQUITY,0,0,0.318430888439308,0,0,0,0,0,0.0168434402503978,0,0,0,0,0.0909749650061366,0,0,0,0.0505345760432904,0,0,0,0,0.558431054332653,0.030452025774929,0,0,0,0,0,0,0,0,0,0.0238631851073774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401005137267569,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0145296119995162,-0.0244613387944539,0.202849561251202,0,0,-0.0232426788893301,0,0.0579893775192315,0.0221668041303746,0,0,0,0,0,0.473637701990604,0,0.117563836198413,0,0,0.101142839858666,0,0,0,0,0,0,0,0,-0.0229070144991903,0,0,0,0.0498807478065019,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0111453795788589,0,0,-0.0385112867591896,0,0,0,0.101784292548941,0,0,0.0201839278450061,0,-0.0343799690133555,0,0,0.2691398173241,0,0,0,0.0913327850636206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025681895253617,0,0,0,0,0.32220217408299,0,0,0.115899361122765
X601628.CH.EQUITY,0,0,0,0,0.0253675102714504,0,0,0,0,0,0.195598327242361,0,0,0,0,0.00461054913413758,0,0,0,0,0,0,0,0,0,0,0.0436781219694308,0,0,0,0,0,0,0,0,0,0.225197129968592,0,0,0,0.172060618584728,0.156517800062655,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.156283693734609,0,0,0,0,0,0,0,0,0,0,0.100052715043579,0,0,0,0,0,0,0.0224561118542911,0.0886005900628359,0,0,0,0,0,0.112209722741674,0,0,0,0.0610135215104648,0,0,0,0.0577973777038572,-0.0245803124912654,0,0,0,0.166973480487547,0.246154355772699,0,0,0,0,0,0,0,0.0213225516885298,0,0
