,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.172572805952701,0.200388471924796,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0444875842856086,0,0,-0.19112389986862,0,0,0,0,0,-0.29105120850867,0,0.0487655277145448,0,0.865867339253746,-0.151665926652576,0,-0.0998570186381107,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.270299573459983,0,0,0,0,0,0,0.102553202506794,0,0.116377550969643,0,0,0.0903743458617414,0,0,0.0262404017584818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153241549892999,0,0.014244352431336,0,0.298104234199822,0,0,0,0,0.0344090267297322,0,0,0,0,0,-0.115623619672558
X601939.CH.EQUITY,0.19714738926257,0,0,0,0,0,0,0,0,0.161747444447559,0,0,0,0,0,0,0,0.0807163136737134,0,0,0,0,0,0,0,0,0,0,0,0.103113217403185,0,0,0,-0.0880022952402314,0,0,0,0,0,0.449659522990408,0,0,0,0,0,0,0,0,0,0,0.0459818111676001
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.550572941746654,0.293627642233426,0.0858087646676735,0.565152934978499,0,0,0,0.272124106053108,0.118570306382069,0,0,0,0,0,0,0,0,-0.362613197667095,0,0,0,0,0,0,0,-0.755375599791249,0,0,0,0,0,0.0226269003723266,-0.367338071139179,0,0.289653470034863,0,0,0,0,0.393296622328107,0,0,0,0
X5.HK.EQUITY,-0.0177381158937638,-0.105110585607397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519422859361008,0,0.0332019938589652,0.538862114750992,0,0,0,0,0.0905663427822639,0,0,0,0,-0.18707897144512,-0.0524134507183822,-0.0754114368763582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248701509121194,0,0,-0.164999117953649,0,0,0
X601988.CH.EQUITY,-0.354426585978092,0,0,-0.0305175531603175,0.481202480506652,0,0,0,0,0,0,-0.000130293840922204,0,0,0,0,0,0,0,0.755356998316199,0,0,0,0,-0.0671156686481365,0,0,0,0,-0.524348481489178,0,0,0,0,0,0,0,-0.0625001327781124,0.0797849472351914,0,0,0,0.134975961802434,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.0714971028203554,0.388447626638415,-0.0700914184363866,0,0,0,0,0,-0.0424408785908126,0.484964228577048,0,0.220871651330186,0,0,0,0,0,0,0,0,0,-0.123632587138501,0,0,0.241728658879475,0,0,0.0858615549853259,0,0,0.0556059345949355,0,0,-0.31525399396885,0,0,0,0,0,0,0,0.2330098798945,0,0,0.127361686289956,0,0,0,0,0,0.0686531032975729
X1299.HK.EQUITY,0,0,0,0,0.130574281746158,0.0115597579478993,0,0,0.132780708533837,0,0,-0.0823690229694164,0,0,0.142444858996618,0.0301402818053393,-4.33680868994202e-19,0,0.0508124121616411,0,0,0,0,0,0,0.15139829662265,0,0,0,0,0,0.146666687759628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00567154455998904,0,0
X601628.CH.EQUITY,0,0.0295316106757572,0.0539378188981071,0.0359899551258629,0,0,0,0,0,0,0.0426561876626513,0,0,0.362167586286007,0,0,0,0,0,0.0797007160403892,0,0,0,0,0,0,0,0,0,0,-0.0301170896881448,0,0,0,0,0.190105866999393,0.131874472237203,-0.0338870937194883,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.12532657798132
X601328.CH.EQUITY,0,0,0,0,0,0,0.413631760057411,0,0,0,0,0.0617885950891149,0,0,0,0,0,0,0,0,0,0,0.0375343355084901,0,0.230628571893335,0.174191780375875,0,0,0,0,0,0,0,0,-0.12245193635259,0,0,0,0,0,-0.10905100722283,0,0,0.12369709925411,0,0,0,0,0,0,-0.207773522569264
X601166.CH.EQUITY,0,0,0,0.258943702923876,0,0,0,0.0543828497711833,0,0,0,0.263707586429346,0,0,0,0.00850823121968093,0,0,0.00738439704831136,0,0,0.140953849780977,0,0,0,0,0,0,0.130417884773297,0,0.0444395882957527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.413674727411212,0,0,0.209755243329006,0.0399556596689977,0,0,0,0,0,0,-0.30895443192864,0,0,0,0.135342563029936,0,0,0,0.235021819565966,0,0,0.0509871026222402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236359632362886,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.020048100596261,0,-0.0544908733568894,0,0,0,0,0,-0.0861642710331697,0,0,0,0.360134169294048,0,0,0,0,-0.0791013730895308,0,0,0,0,0.16198956122826,0,-0.0639641116718817,0,0.00756705292142842,0,0,0,0,0,0,0,0.351046463435552,0,0,0,0,0,0.103223366175503,0,0,0,0,0,0,-0.112269346676692,1.73472347597681e-18,0
X601601.CH.EQUITY,0,0,0,-0.172882307227408,0,-0.0507320665598236,0.0266767006547389,0,0.719774957343966,0,0,0,0.0121127407571333,0,0,0,0,0,0,0,0,0,0,0.0487412262113734,-0.0726948764878605,0,0.16010541846284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134382179853805,0,0.0804352112599323
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0660037338708138,0,0,0,0,0,0,0,0,0,0,0,-0.0838036347199217,0,0,0,0,0,0.239732678532193,0,0,0.0261894499896442,0.0547461418967529,0.225860224748971,0.26019411914164,0,0,0,-0.0599237725053822,0,0,0.400990812805793,-0.00933450731350493,0,0,0,0,0.0457716140762933,0,0,0,0,0,0
