,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.278659854748406,0,0,0,0,0,0,0,0.25025544138848,-0.293794284879717,0,0,0,0,0,0,-0.282136232645813,0,0,0,0,0,-0.0159567216104747,0,0,0.938600310273872,0,0,0,0,-0.116263816742321,0,0,0,0,0,-0.0108421346486486,0,-0.0187691844661712,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.126041142596493,0,0,0,0,0,0,0.0949766825538956,0.0802694665035256,0,0,0,0.0766545863740647,0,0,0,0.0117852580000492,0,0,0,0,0,4.33680868994202e-19,-0.0105104445761625,0,0,0.0419544369893876,0,0.391558135907683,0,0.213205543325279,0,0,0,0,0,0.00253520784406523,0,0,0,0,0,0,0,-0.0936521973185978
X601939.CH.EQUITY,0.202722318584799,0,0,0,0,0.055638871252354,0,0,0,0.192227217545639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0767503727262322,0,0,0,0,0,-0.120952402258939,0,-0.198512334288866,0,0,0.0951412197839103,0,0.0139215012459769,0.482300904457299,0,0,0,0,0,0.139576937825105,0,0,0,0,0.0535291886808661
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.335625088579812,3.46944695195361e-18,0.0671272454155307,0.444474989645442,0,0,0,0.450049156758152,-0.195033119982036,0.142233311975557,0,0,-0.310554593586521,0,0,0,0,0,0,0,0,0,0,0,-0.48624647683638,0,0,0,0,0,0,0,-0.0562852043344208,0,0,0,0,0,0,0.415742276337584,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.102965654901985,0,0.206250689658629,0,0,0,0,0,0,0.16595202949885,0,0,0.118306185071128,0,0,0,0,0,0,0.0528322118040331,0,0,0,0,0,0,0,0,0,0,0,0.148592159962477,0,0,0,0,0,0,0,0,0,0,0.131295778127216,0,0,0
X601988.CH.EQUITY,-0.126144611283573,0,0,0,0.637541900218002,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0895743561739829,0,0,0,0,-0.181857765830896,0,0,-0.168945090360437,0,0.307827412818268,0,0,0,0,-0.297839577019482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187105628153359,0,0,-0.0464259182704778,0,0
X600036.CH.EQUITY,0,0.045775958825483,0,0,0,0,0,0,0,0.655006913600614,0,0,0.015478173659409,0,0,0,0,0,0,0.202055950101392,0,0,0,0,0,0,0,0.068658757330318,-0.0355097353349745,0,0,0,0,-0.205118748270206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077534540796776
X1299.HK.EQUITY,0,0,0,0,0.218754212162784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11631107152556,0,0,0,0,0,0,0.253909789411049,0,0,0,0,0.104131582231024,0,0,0.065632486841399,0,0,0,0,0,0,0,0,-0.0570640121265174,-0.105156469938462,0,0,0,6.93889390390723e-18,0.0279477164981197,0,-0.0101772418595952
X601628.CH.EQUITY,0,0.222750054029061,0,0.0778259673067886,0,0,0,0,0,0,0,0,0,0.135249664488047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394095603272291,0,0.214372012561782,0.0305202008246837,0,0.0669405340462748,0,0,0,0.24014717664324,0,0.185142096252742,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0181492867406095,0,0,0,0.450075779164215,0,0,0,0,0,0,0,0,0,0,0,0,0.269842237072293,0,0.0518045781664514,0.081844109618287,0,0,0.155283716250502,0,0,0,0,0,0,0,0,0,-0.0630434267788991,0,0,0,0,0,0,0.144811787776441,0,0,0,-0.196248091978808,0,0,0,-0.482675196285158
X601166.CH.EQUITY,0.072728484923757,0.215175522912977,0,0.249159013491127,0,0,0,0,0.1156760412005,0,0,-0.127014651373155,0.300402273604044,0,0.0490067937904515,0,0,0,0,0,0,-0.075409560134924,0,0,0,0,0,0,0,0.0343191012145122,0,0,0.217475742988432,0,0,0,0,0,0,0,-0.251945836756405,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0419420416920075,0,0,0,0.303746433999612,0,0,0,0,-0.150839335479642,0,0.191930543071163,0,0.127292539624045,0,0,-0.0566151548856159,0,0,0,0,-0.0305946288002284,0,0,0,0.314045341718265,0,0,0,0,0,0,0,0,0,0.082040952366694,0,0,-0.108310895411445,0,-1.0842021724855e-19,0
X600000.CH.EQUITY,0.00486457312674621,0,0.470950893561006,0,0,0,0.174935151924854,0,0,0,0.520954044008041,-0.20460517278802,0,0,0,0,0,0,0,0.0422993774469036,0,0,0,0,0,0.144841451807727,0,0,0,0,-0.0929121022471135,0,0,-0.0443303454326054,0,0,0,-0.30739801861375,0,0,0,0,0,-0.013456111594357,0,0,0,0,0,0,-0.0469972288669753
X601601.CH.EQUITY,0,0.0790287715872145,0,0,-0.0777586634108855,0,0,0,0.612482320947558,0,0,0.00133686817081492,0,0,0,0,0,0,0,-0.00118332337107385,0.0610150227651231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348030199649045,0,0,0.0244941792581897
X000002.CH.EQUITY,0,0,0,0,0,-0.0520783998624664,0,0,0,0,0,0,0,0.13185720469449,0,0,0.015009242578809,-0.0427973579962613,0,-0.0342943734821105,0,0,0,0,0.0407154494343651,0,0.277280721569332,0,0,0,0,0,0.220632616433718,0.527272203630622,0,0,0,0,0,0,0,0,0,0.179263882251719,0,0,0.129910555650524,0,0,0,0.13013466029616
X11.HK.EQUITY,0,0,0.0439217903011844,0,0.148567723426213,0.0555561719699732,0,0,0,0,0,0,0,0,0,0,0,0,0.428440568866014,0,0,0,0,0,0.000411230683866469,0,0,0,0,0.421053969190122,0,0,0,0,0,0,0.0988026098782658,0,0,0,0,0,0.032293077392078,0,0.0677894916614513,0,0,0,0.0365425950567004,0,0
X16.HK.EQUITY,0.0424272805851544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105301831723032,0.299830846945915,0,0,0,0.171400175126133,0,0,0.283113640718277,0,-0.129073590935841,0,0,0,0.573186724002126,0,0,0,0,0,0,0.0283197564088617,0,-0.04090519799049,0.090825143822834,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.00293258519653212,0,0,0,0,0,0,0,0,0.718106184815699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785475292444996,0,0,0,0,0,0,0.0135325007253072,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.411003592915581,0,-0.103657892071346,0,-0.299650124167313,0,0,0,0,0,0,0,0,0,0,0,0.669081939841119,0,0,0,0,0.200913234255157,0,0,0,0,0,0,-0.320282554227975,0,0,0.244973525099403,-0.196920094143638,0,0,0,0,0,0,-0.0640898224200283,0,0,-0.0692524496388799,0,0,0,0,0.0492716293853645,0,0.112548499157962
X267.HK.EQUITY,0,0,0,0,0.00424029769926999,0,0,0,-0.0523319031857487,0,0,0,0,0,0,0,0.190378064925769,-1.73472347597681e-18,0,0,0,0,0,0.369992150876402,0,0.0942265685087502,0,0,0.0117672156684305,0,0,0,0,0,0,0,0.0455114763977352,0,0,-0.284392435292531,0.0490106546956199,0,0,0,0,-0.16648553714785,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.000218994784116698,0,0,0,0,0,0,0,3.46944695195361e-18,0.234465886904934,0.154624940268864,0,0,0,0.180887993009246,0,0,0.0919051558063299,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27576737867446,0,0,0,0,0.0338894719964975,8.67361737988404e-19,0,0.0109786233110462,0,0,0,0,0,-0.0163450593751088
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.230221116512758,0,0,0,0,0,0,0,0,0,0,0,0,0.00791141151761973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395782894098043,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0040167302507193,0.0155649531126875,0,0,0,0,0,0.160496644252726,0,0,0,0,0.183028261591403,0,0,0.222009484892324,0,0,0,0,0,0.280020812384115,0,0,0,0,0,0,0,0,-0.12381014693547,0,0,0,0,0,0,0.0170559104513843
X600030.CH.EQUITY,0.062219369265817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421654285207746,0,0,0,0,0,0,0,0,0,0,0.0980955939250983,0,0.383879443466503,0,0,0,0,-1.73472347597681e-18,0,0,0,0.451396827579408,0,0,0,0
X000001.CH.EQUITY,0,0.182418254805102,0,0,0,0.155024760885071,0,0,0.120778686836425,0,0.136863185333646,0,0,0,0,0,0,0,0,0,0,0,0.0414023196499553,0.034453052349109,0,0,0.0739627645925423,0,0,0,0.0176939821271536,0,0,0.00943390049786707,0,0.0362817032022924,0,0,0,0,0,0,0,0,0,0.0925868490516597,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458753832091092,0,0,0,0.311250884326928,0,0,0,0,0,0,0,0,0,0.0410064204538587,0.259117904169378,0,0,0,0,0,0,0,0,0,0,0,0.178626917698495,0.0319935984780539,0,0,-0.155486983779739,0
X2007.HK.EQUITY,0,0.154830624208838,0,0,0,0,0,0,0,0.0151066521656089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927722462402445,0,0,0.119188467558175,0,0,0,0.266277040123647,0,0,0,0,0,0,0,0,0,0,0,0.123457188972829,0,0,-0.228483959549522,0,0,0
X601818.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0.55972806423383,0,0,0,0,0,0,0,0,-0.0176552189638208,0.00853655475674728,0,0,0,0,0,0,0,0,0.442152460100669,0,0,0,0,0,0,0,0,-0.196987280761478,0,0,0,0,0,0.55521626043694,0,0,0,0.00646847178387488,0,-0.340494075173495,0,0,-0.048798026191386,0
