,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.0364006772391654,0.464039725251658,0,0.151916489221483,0.108671710151962,0,0,0,0,0,0,0,0,0,0,0,0.112490169438531,0,0,0.00980990846939295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105755994466633,0,0,0,0,0,0.00419098120734417,0,0,0,2.16840434497101e-19,0.132442367342436,0,0.000527076237183774,0,-0.137578127374778,0
X601318.CH.EQUITY,0,0,0,0,0.0112403714622864,0,0,0,0.139723273196024,0,0.0789557988460305,0,0,0.0543747067378218,0,0,0,0,0.107067919112893,0,0.224663639634445,0,0,0,0,0,0,0.069269809172046,0,0,0.0584229145203662,0,0,0,0,0.107591899330552,0,0,0,0,0,0,0,0,0,0.0231254946724584,0,0,0,0,0,0.076333860375564
X601939.CH.EQUITY,0.0454474125746285,0,0,0.419761035932566,0,0,0,0.0169651091285737,0,0,0.181083504778849,0,0,0,0.0344453011983325,0,0,0,0,0.0627513681721121,-0.0950460876498726,0,0,0,0.156278282576997,0.31143086682811,-0.0764970123571692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0910717272512731,0,0,0,0,0,0,0,0,0,0.0295462456313212
X601288.CH.EQUITY,0.161371059993204,0,0.109489507380078,0,0,0.0431462222384246,-0.0401217936612042,0.290158934342155,0.0198864060686055,0,0,0,0,0,-0.0280456110202363,0.135686464994253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495150939824148,0,0,0,0,0,0,0,0,0.205116715994363,0,0,0,0,0.0898048663578237,0
X600036.CH.EQUITY,0,0.143850774442324,0,0,0,0.0709957002119185,0,0.127876168104177,0,0,0,0,0,0.184726508729383,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.317587771752187,0.0520793917067218,0,0.0226334688270495,0,0,0,1.73472347597681e-18,0,0,0,0,0.0794364499328856,0,0,0,0,0,0,0,0,0,0,0.0191791720720907
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.142807323343926,0,0,0,0,0,0.110555419486261,0,0,0,0,-0.0801822826333518,0,0,0.0286276341150409,0.216385459107674,0,0.0783153820589951,0,0,0.50558424769905,0,0,-0.020881359842129,0.0733345036779061,0,0,0,0,0,0,0,0,0,0.0736928649964337
X1299.HK.EQUITY,0,0,-0.149832551013038,0,0,0,0,0,0,0.162882322237795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671582728099758,0,0,0,0,0,0,0,0.0472893816785177,0,0,0,0.135260113882522,0,0.216611234926093,0.142144839990513,0.123482151453956,0.114398447625847,0.0137179964841337,0.00526224592587903,0,0,0,0,0,0
X601988.CH.EQUITY,0.140088226085123,0.0378043010212279,0.0293638844610206,0.12499963693401,0.359736507326691,0,0,0,0,0,0,0,0,0,0,0.171874496860593,-0.0187888914589228,0,0,0,0,-0.0123707646457543,0,0,0,0,0,0.0790462265597792,0,0,0,0,-0.138750385975219,0,0,0.258594228155458,0,0,-0.0570852348399162,0,0,-0.0259004925670647,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.000638701181274869,0.00363332383429724,0,0,0,0,0,0,0,0,0,0,0.0931485335070398,0.0277117628088764,0,0,0,0,0,0,0,0.0999011012544044,0.00743822048165815,0,0,0.0422192466993993,0,0,0,0,0,0,0,0,0,0,0,0.447736703634632,0,0,0.241903950766549,0,0.16514687256918,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.212429151395374,0,0,0,0.105295710224175,0,0,0,0,0,0.165761844377674,0.00332164430451442,0,0,0,0,0,-0.0893295312360366,0,0,0,0.209536180452778,0,0,0.201259066911558,0,0,0,0,0,0.145722878543785,0,0.142904639186678,0,0,0,0,0.153630919641834,0,0,0,0,0.0512424791582665,0,-0.143393910896017,0,0,0,0.165703991212602,0
