,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.0696113660038475,0,0.391719766028494,0.109173414241392,0.0989505399695147,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0.202640856050867,0,0,0.010968849259904,0,-0.0354380991668039,0,0,0.0448639076154459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598251071061671,0.0406072360525357,0,0,0,0.034650315667619,0,0.122292364234893,0,-0.0803859085446941,0
X601318.CH.EQUITY,0,0,0,0.0657088009394323,0,0,0,0,0.12296881709984,0,0,0.0870694597108895,0.108954840177346,0,0,0,0,0,0.113631860304103,0,0.265300695891122,0,0,0,0.0504102979866289,0,0,0,0.0969694294127847,0,0.0367960530761083,0,0,0,0,0,0.0191177077318009,0,0,0,0,0,0,0,0.0698568373612891,0,0,0,0,0,0,0.0991241744554516
X601939.CH.EQUITY,0.233144420561387,0,0,0,0.223007020611606,0,0,0,0,0,-0.0290505084069782,0.133087405245777,0,0.0547264585229286,0,0,0,0,0,0.136359474138969,0,0,0.184903366941638,0,0,0.237558631328043,0,-0.0201403309888696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342370382331981
X600036.CH.EQUITY,0,0.116307852099119,0,0,0,0.0797940382494724,0.0720371836866452,0.126764866727956,0,0,0,0,0.168083438834148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349521339083034,0,0,0,0.0770111949460923,0,0,0,0,0,0,0,0,0,0.123359016990349,0,0,0,0,0,0,0,0,0,0,0.0414675817782488
X601288.CH.EQUITY,0.102209352473636,0,0.0863220255266708,0,0,0.0700333297575322,0,0.377830509869967,0,0,0,0,0,-0.0178028854067433,0,0.0648355133667112,0.0415854790122805,0,0,0,0,0,0,0,0.00496357272872017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188249866548531,0,0,0,0,0,0.114017150600565,0
X601628.CH.EQUITY,0.0622359907877064,0,0,0,0,0,0,0,0,0,0.01510773501753,0,0,0,0,0,0.192581530543883,0,0,0,0,0,0,0,0.0545853863607364,0,-0.109150519918546,-0.086010973560768,0,0,0.0512476680027539,0,0.212794339540916,0,0,0.578425350149873,0,0,0,0,-0.0347006848271155,0.147749958340829,0,0,0,0,0,0,0,-0.0485447839628346,0,0.0424710279704442
X1299.HK.EQUITY,0,0,0,0,-0.0136315040114246,0,0,-4.33680868994202e-19,0,0,0.0831707206093216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0155986063445519,0,0.0686437302107406,0,0.320213192943559,0.248124348116113,0,0.166808642697344,0,0,0,0,0,0.309540261786958,0,0
X601988.CH.EQUITY,0,0.121241008598288,0.0071116286385958,0.312663334929598,0.244613584642147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26963947532024,0,0,0,0,0,0,0,0,0.0979126662420921,0.118477385737246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334169001858194,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.128306351876886,0,0,0,0,0,0.0385465385464159,0,-0.00822511712952871,0,0,0,0,0,0,-0.0762195934866524,0,0,0,0,0,0,0.078453836500033,0,0.0187860716161803,0,0.312443322405541,0,0,0,0,0,0,0,0,0.10721330241366,0,0.220450164727335,0,0,0.234427359422207,0.117003948854095,0,0,0,0,0.0169046657004124,0,0,0,0
X601166.CH.EQUITY,0,0,0.0972556172093959,0.169664656729227,0,0,0,-0.0326400390521968,0,0,0,0.0897081138933626,0.0304219968244445,0.0141758014395807,0,0,0.0614677734505911,0,0,0,0,0,0,0,0,0,0.158759950355381,0,0,0.36163959638972,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462307354182479,0,0,0,0,-0.0340149027953839,0,0,0,0
