,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0505011427702482,0,0,0,0,0,0.022049408648245,0,0,0,0.207771596639926,0,0,0,0.460451775688162,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15238814860143,0.472134237184514,0,0,0,0,0,0,0,0,0,0.0858152315015884,0.0292253203749439
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.154391290140624,0,0,0,0,0,0,0,0.0399411499156891,0,0.0658488928503374,0.0494980169158924,0,0,0,0,0,0.128579401035993,0,0.0434245472396558,0,0,0,0,0,0,0,0.227640449588601,0,0,0,0.237695350075469,0,0.00702497048144081,0,0,0.0264812182079091,0,0,0,0,0,-0.00893959284382321
X601939.CH.EQUITY,0.375809744945978,0,0,0,0,0,0,0,0,0.0430582931403694,0,0,0,0,0,0,-0.322639702209203,0,0,0,0,0.246116210274611,0,0,0,0,-0.165354959973041,0.0426958917132308,0,0,0,0,0,0,-0.0850290596580134,0,0,0,0,0.0252710711276901,0.606176635251264,0,0,0,0,0,0.00391616063006671,0,0,0,0.17511915745286
X601288.CH.EQUITY,0,0,0,0,-0.0936433483364582,0,6.93889390390723e-18,0,0.13588648647924,0,0.252672574736783,0,0.0168743148028807,0,0.364785152294732,-0.0993964760237256,0,0,0,0,-0.091062837610453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.155217018486494,0.398717377064964,0,0,0,0,-0.0314999945807058,0,0,0.240366361765412,0.0208199767342607,0,0.0046329901999171,0,0,0,0.196332455453198,0,0,0,0,0.0599465513735274,-0.130929602254809,0,0,0,0,0,0,0,0,0.00808494591619646,0,0,0,0,0,0,0,0,0,-0.218140051921991,0,0.167579502494382,0,0
X601988.CH.EQUITY,0,0,0,0,0.285555768429946,0,0,0,0.0816981669880755,0,0.120105340770743,0,0,0,0.171982765433488,0,0,0.101058008627117,0,0,-0.0386100025170432,0,0,0,0.0639941584091634,0,0,0,0,0,-0.248582959689301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216595481022369,0.10103171510937,0
X1299.HK.EQUITY,0,0,0,-0.0395533379720554,0.232431615209689,-0.0494914987486106,0,0,0,0,0,0,0,0,0,0.0732038418497205,0,0.100996950339397,0,0,0,0,0,0,0,0.12450844614635,0,0.0634637617242685,0,0.0901536452933033,0,0,0.088063415210123,0,0,0,0.342454767765135,0,0,0,0.0725107055562036,0,0,-0.212977486826371,0,0,0,0,0,0,-0.0313967146664696
X600036.CH.EQUITY,0,0.228353834011279,0,0,0,0,-0.098837006417183,0,0,0.403317786509076,0,0,0,0.041581436280678,0,0.0701765230656947,0,0,0,0,0.289358765178301,0,0,0,0,0,0,0,0.161498416665577,0,0,0,-0.191974202680016,-0.00682190191650646,0,0,0,-0.14756286934802,0,-0.0346028478902554,0,0,0,0.281395070471714,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.24863037378592,0,0.0464490807714024,-0.0780886726856668,0,0,0,0,0,0,0,0,0,0,0,0.150805563618325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105649147268845,0.175315473103921,0,0,0,0,0,0.173800502843958,0,0.104736402935647,0.0873854147514805,0,0,0,0,0,-0.0190385366768055
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.739661507849502,0,0,0,0,0,0,0,0,0,0.0119296455074007,0,0,0.131257152188106,0,0,0,0,0,0.0387057438624668,0,0,0,0,0,0,0,0,0,0,0,-0.0113590603773802,0,0,0.0212923046880652,0,0,0,0,-0.192095797619234,0,0,0.0519653492029459,0
