,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.109353500468244,0,0,0,0,0,0,0,0,0,0,0,0.606569155996405,0.46237107451221,-0.0834642589530116,0,0.0976648446433373,0,0,-0.00144902487448883,0,-0.113852379778494,0,0,-0.246665843422318,0,0,0,-0.434913005477263,0,0,0,0,0,0.059056983765919,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0320721509978218,0,0.00696351285785099,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.337467734514108,0,0.0698522088677811,0,0,0,0,0,0,0,0,0.0847766900065039,0,0,0,0,0,0,0,0,0.320591609336581,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0681594756863412,0,0,0.299977346310694,0,0,0,0,0.0964251582808066,0,0,0,0,0.210826542708452,0,0,0,0,0,0,0,0,0.0406735289710558,0,0,0,0,0.0325980726641444,0,0,0,0,0,0,0,0,0,-0.074884169088828,0,0,0,0,0,0,0,0.0133516628292416,0,0,0,0.351555883973496,0,0.0946350107057046
X601288.CH.EQUITY,0,0,0.255878542619322,0,0.353368068210525,0.111004312545156,0,0.036897965931033,-8.67361737988404e-19,0,0.00838470611439382,-0.0190095876585986,0,0.163866459202545,0,0,-0.0188437264299788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696711686462416,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.177081585494179,0,0,0,0,0,0.538242805795783,0,0,0.07180970102592,0,0.0749101213912679,0,0,0,1.73472347597681e-18,0,0,0,0.269212390944464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.349219668567591,0,0,0.0957562419985817,0,0,0,0,0,0,0,0.107200715573646
X600036.CH.EQUITY,0,0,0.230940888848748,0.10125365521216,0,0,0,0.102959584139318,0.0985922608775421,0,-0.04452980421962,0,0,0,0,0,0,0,0,0.00368587777432231,0,0,0,0,0.0328583345917922,0,0,0,0,0,0,-0.0178077844644414,0,0.255389191669454,0,0,0,0.0279523231798716,0,0,0,-0.0857604028458034,0,0,0,0,0,0.120425744707869,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.254217442135005,0,0,0,0,-0.0639020390054847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.197335148872556,0.0982760644652419,0,0.113566732921731,0,0,0.0614767733504031,0,0,0,0,0.0128754978245053,0,0,0,0.00691779868114403
X1299.HK.EQUITY,0,0,0,0,0,0,0.0778251351670308,0,0,0,0,0,0,0,0,0,0.0334255418001431,0,0,0,0,0.185364457768607,-0.058992676565458,0,0,0,0,0,0,0.161082438126744,0,0,0,0,0,0,0.0219215811409704,0.0386128229373648,0,0,0,0.173026957973344,0.117237619311744,0,0,0,0,0.44453565748106,0,0,0.0890950446682255,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619949254743054,0,0,0,0,-0.163650799308839,0,0,-0.324537470105662,0.776429577810184,0,0,0,0,0.680857787703319,-6.93889390390723e-18,0,0,0,0,0,-0.156078746368928,0,0,0,0,0,0.218204738984732,0.177178662674884,0,0,0,0,0,0.106225786618102,0
X601658.CH.Equity,0,0,0,0,0.00989617393207291,0,0,0,0,0,0,0,0,0,0,0,0,0.212174069856992,0.0385738014115334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250024074202191,0,0,0,0,-0.0132477768935786,0,0,0,0
X388.HK.EQUITY,0,0.350318686333845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309948265675069,0,0,-0.374938900176938,0,0.117641336317186,0.0873232001165713,0,0.36163956254006,-2.77555756156289e-17,0,0,0,-0.0857249103662296,0,0,0,0,0.109324740690708,0,0,0,0.439584667771202,0,0,0,0,-0.291352297290581,-0.038358663780924,-4.33680868994202e-19,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.00317667341163241,0,0,0,0,0,0,0.232867937220046,0,0,0,0.0127188787449573,0,0,0,0,0,0.0224251022186172,0,0,0,0,0,0,0.0395639696553449,0.362944655536235,0,0,0.0968384469666827,0,-6.93889390390723e-18,0,0.0480494375895421,0,0,0,0,0,0.00140328259707045,0,0,0,0,0.0478485532257928,0
X601166.CH.EQUITY,0,0.101541373600809,0.159122315723571,0.0826483381057656,0.0763281495117156,0,0,0,0,0.0262881260793294,0,0,0,0,0,0.349175158983793,0.103312042345115,0,0.0288137300348486,0,0,0,0.0468167626432765,0,0,-0.00696322951170189,0,0,0,0,0,0.0183112024834629,0,0,0,0,0,0,0,0.011985847783284,0,-0.0123317891289488,0,0,0,0,0,0,0,0,0,0
