,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X600016.CH.EQUITY,0,0,0,0.107504350277955,0,0,0,0,0,0,0.203211874622058,0,0.213711681309416,0,0,0,0.0564571725109051,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0854028596041028,0,0,0,0,0,0,0,0,0,0,0,0.174358547947454,0,0.142966049296686,0,0.0041001909500585,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.232614986965669,0,0,0,0,0,0,0,0,0.210582953540234,0,0,0,0,0,-2.71050543121376e-20,4.33680868994202e-19,0,0,0,0,0,0,0,0.260370553811146,0,0.0232787550934014,0,0,0,0,0,0.16255934737575,0,0,0.0524407638876921,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.109236537184852,0.303207370443714,0,0.0840342141099504,0,0,0,0,0,0,0,0,0,0.210831039815163,0,0,0,0.521498673914257,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.223036509933068,0,0,0,0,0,0,0,0,0,-0.0693774529537465,0,0,0,-0.00462696919209011,0
X2388.HK.EQUITY,0,0,0,0,0.0252417653055002,0,0.112044135152965,0.0705306301819942,0,0.00556127884421672,0,0,0,0,0.320283872190566,0,0,0,0,0,0,0,0.27179908617894,0,0,0,0,0,0,0,0,0,0,0,0,0.133870465701346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974572910048447,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,-0.176471488370011,0.142346892065398,0,0,0,0,0,0.0757534596070264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721077272438669,0,0,0,0,0,0,0.347800679024868,0.0509210250241856,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.102659081933377,0,-0.057644388077187,0.000820383675744871,0.00355788481451073,0,0.213605779058228,0,0.0020106136297937,-0.017076259960692,0,0,0,0,0,0,0,0,0,0,0.0135179314819298,0,0,0,0,0,0.163717961150457,0,0,0.0545035332150729,0,0,0,0,0,0,0,0,0.0528160202713714,0,0.359018948029054,0,0.109639652276721,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.184954920578342,0,-0.0161858170922127,0,-0.208303574402974,0,0,0,0,0,0,0.00544152651706095,0,0,0,0.0910247980504598,0,0,0,0,0.324241069053155,0,0,0,0,0,0,0.159762781856268,0.244680815746819,0.0125247748983613,0,0,0,-0.0117223579305468,0,0,0,0,0.174040156845695,0,0,0,0,0.0239906350259066,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224070879705852,0,0,0,0,0,0,0,0.0651468918245272,0,0.0616112107972008,0,0,0.19495096987823,0,0,0,0,2.16840434497101e-19,0,0,0,0.347681576759689,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0247974531876205
X2007.HK.EQUITY,0,0,0,0,-2.77555756156289e-17,0,0,0,0.0988746841787251,0.00700675049838795,0,0,0.16985864180428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448007585627242,0,0,0,0.0414270840414685,0,0,0,0,0.160216914208043,0,0,0,0,0,0,0,0,0,0,0,0.0616761461830786,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.159556340588283,0,0,0,0,0,0,0,0.489494548789323,0,0,0,0.186481162693446,0,0,-6.93889390390723e-18,0,0.0211782356044563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126296813994072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.0647036596746178,0,0,0.0874283719910151,0,0,0,0,0,0,0.267410984529691,0,0,0,0.0267428197256906,0,0,0,0,0,0.0190236812167013,-0.0184192022134925,0,0,0.321734312920543,0,0,0,0.139416503755222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0870934909306957,0,0,0,-0.00966916807188579,0
X1113.HK.EQUITY,0,0,0,0,0.0167345545985755,0,0.130489523710412,0,0,0.0644963949122012,0,0,0,0,0,0,0.139214699927664,0,0,0,0,0,0,0.0134523427328408,0,0,-0.0614834692790488,0,0.381508546808143,0,0,0,0,0,0,0.318378951637504,-0.0384497342106594,0,0,0,0,0,0,0,0,0,0.0933662890287179,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0.00106042416292981,0,0,0,0,0,0,0,0,0,0,0.0552352941169022,0.0882152172636022,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0.0090308485754763,0.208760466964238,0.0880155189751671,0,0,0.101571419873856,0.110660605882629,0,0,0,0,0,0.290668077657274,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.0821489766554807,0.473295106782172,0,0,0,0.172769125377621,0,0,0,0,-0.0216493590043745,0,0,0,0,0,0,0,0.179689537433016,0,0,0,0,0,0,0,0,0,0.0780925644277949,0,0,0,-0.044387190399196,0,0,0,0,0,0,0,0,0,0,0.0142995482534922
X601211.CH.EQUITY,0,0,0,0,0,0,0,-0.0292375064735945,4.33680868994202e-19,0,0.0817381298773801,0,0,0,-0.0318749085581965,0.0549033761006793,0,0,0,0,0,0,0.0474520512203052,-0.0270657395858039,0.0612515706590313,0,0,0,0,0.0131239350287486,0,0,0,0,0,0,0.0402968405463795,0,0.234107775591399,0,0,0,0,0.20333267638418,0.061474967839857,-8.67361737988404e-19,0,0,0,0.360764960375257,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.0322792244546875,0,0,0,0,0,0,0,0.34369033478958,0,0,0.543983313090284,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152524572611443,0,0,0,0,0,0,0,0,0,0,-0.0784281347340513,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00387792610534005,0,-1.73472347597681e-18,0.174525313699791,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.106454676506303,0.185553811773083,0,0,0,0,0.182859438354167,0,0,0,0,0,0,0,0.0915382698518048,0,0,0.124113144281901,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180977349666659,0,0,0.146992464787875,0,0,0,0.0644769600643982,0.0683266813092515,0,0,0,0,-0.0902229759306969,0,0,0,0,0,0.288633242180956,0,0,0,0,0.0455526919265679,0,0,0,0,0,0,0,0.173781985897998,0,0.173952050450663,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0637338440533335,0,0,0,-4.33680868994202e-19,0,-0.0882247824575723,0,0,0,0,0.483655976622538,0,0,0,0.0874534823720017,0,0,0,0,0,0,0,0,0.0735743133139913,0,0,0,0.33331439779902,0,0
X300059.CH.EQUITY,0,0,0,0,-0.000595035267528223,0,0,0.0909449933910048,0,0,0,0,0,0,0,0.64843665379556,0,0,0,0,0,0,0,0.10884292343058,0,0,0,0.0192981457597202,0,0,0,0,0.0811704220807672,0,0,0,-0.0722254078766902,0,0,0,0,0,0,0,0,0.0774831684360809,0,0,0,0,0,-0.0231426811166245
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.120606310103823,0,0,0,0,0,0,0,0.213301523767566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482266063129303,0.0173966130508955,0,0.0283289843389863,0
X601336.CH.EQUITY,0,0,0.101030770718813,0,0,0.0711584688188695,0,0,0,0,0,0,0,0,0,0,0,0.147624302113852,0,0.115298339190869,0,0,0,0,0,0,0,0,0,0.0192244252690951,0,0,0,0.0754736766777739,0,0,0,0,0.215831565019948,0,0,0,0.0212828665850577,0.0976183191243452,0.100881811701885,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.0253182673870176,0,0,0,0,0,0,0,0,0,0.395231847248762,0,0,0.113366154107677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715083686333352,0,0,0.106743331673526,0,0,0,0,0,0,0,0,0.154289472412368,0,0,0,0.113197845661463,0,0
X600999.CH.EQUITY,0,0,0,0,0.0404605188392072,0,0.0366035014829724,0,0,0,0,0,0,0,0.0225673125048611,0.31459141159188,0.0130762432678595,0,0,0,0,0,0,0,0.0262811216509949,0,0,0,0,0,0,0,0.159557843846339,0,0,0,0,0,-8.67361737988404e-19,0,0.0354109537433194,0,0,0,0,0.20226320174982,0,0,0,0.124705214797889,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0159999792470781,0,0,0.0286771661502376,0,0,0,0,0,0,0,0.152368142613612,0,0,0,0,0.0604624738407949,0,0,0,0,0,0,0,0.0405912279517808,0,0,0.0742166256384855,0,0.217113705792946,0,0,0.0171689365403375,0,0,0,0,0.403428934468375,0,0,0,0.0276587959798836,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.0166636462424225,0,0,0,0,0,0,0,0.242698664022883,0,0,0,0,0,0,0,0.0306924864775358,0,0,0,0,0,0,0,0,0,0,0.080759423278095,0,0.0130330421411433,0,0.247359451026131,0.168936515986367,0,0,0,0.247574111212271,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.121489917284104,0.165531931346435,0,0,0,0,0,0,0,0,0,0.350872281367036,0,0,0,0,0,0,0,0,0,0,0,0,-0.040723072717817,0,0,0,0,0,0,0,0,0.0428021134288756,0,0.359726336886652,0,0,0,0,-0.0203614435334349,0,0,0,0,0,0,0,0,0,0.0452347950220534,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.157780018073328,0,0,0,0,0,0,0,-0.135779221275203,0,0,0.0270448745461874,0,0.0491569046573515,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472963921989943,0,0,0,0,0,0,0,0.375997635796315,0,0.0624412463303683,0
X2886.TT.EQUITY,0,0,0,0,0,0.463476552728521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368841502494597,0,0,0,0,0,0,0,0,0.00607642546090705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258843499378821,0.437868811739381,0,0,0.440983592226785,0.0657378840752094
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.189377206727129,0,0,0,0,0,0,0,0,0,0.0592853605028768,0.0120609454757747,0,0,0,0,0,0.114472607281634,0,0.011908549913453,0,0,0,0.369522985884727,0.0152837573136835,0.0222264327321193,0,6.93889390390723e-18,0,0,0.14485904939098,0,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,0,0,-0.311963952510922,0,0.354481930179273,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0720815874354138,0,0,0,0,-0.630594554141756,0,0,0,-0.0245269041945894,0,0.030962360859058,0,0,0.41827756844809,0,0.701239803522623,0,0,-0.0260685640761141,0,-0.0424280712688426,0,0,0,0,0,0,0,0,0,0,0,0,-0.184835173072606
CN2YR,0,0,0,0,0,0.635775586409955,0,0,0,0,0,0,0.0772631223807558,-0.649242930499723,-0.594210725970668,0,0,0,0,0,0,0,0,0,-0.274861874938108,0,0,0,0.423237673956405,0,0,0,-3.46944695195361e-18,0.169223155806927,0,0,0.110089970708116,0,0,0,-0.388635782349263,0,0,0,0,0.431489467179361,0,-0.694131213407038,0.383704378770619,0,-0.507831336065102,0
