,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,-0.0414494277751729,0.179932790609585,0.124546867236009,0.068533724463537,0,0,-0.042142478669394,0,0.0295594502757087,0,0,0,0,0.0195603815894854,0,0.131989543200813,0,-0.137470879643966,0,0,0,0,0,0,0,0,0,0,0.0873047616579347,0,0,0,0,0.0286824849905194,0,0,0,0,0.114075568068883,0,0,0.4288284266324,0,0,-0.00568269649307278,0,0,-0.0847168048693098,-0.104875494709244
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0112353371470817,0,0,0,0,0,0.169686136219888,0,3.46944695195361e-18,0,0.33477536979454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198261890559459,0,0,0.0495023512964639,0,0,0,0,0,0.00325685560653504,0,0,0,0,0,0,0,0.15736136847365
X601939.CH.EQUITY,0,0,0,0,0.665864818447365,0,0,0,0,0.00634898898778143,0,0.306123628178257,0,-0.036807540501368,0.0442009089199489,0.024524539576845,0,0,0.0232516653783192,0,0,0,0,0.0277970017801823,0,0.0460466847482073,0.0209403607261186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592081084041736,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.16924230067765,0.176521076213029,0,0,0,0,0,0,0.345774481078386,0,0,0,0,0.114375370553493,0.0775661950327433,0,0,-0.0543378441185975,0,0,0,0.0295527572920478,0,0.0504337196740155,0,0,0.176497091737805,0,0,0,0,0,0,0,0,0,0,0,0.130427213473835,0,0,0,0
X601288.CH.EQUITY,0.175235143418776,0,0.831943504567445,0,0,0,0,-0.0739610512612454,0,0,0,0,0,0,0,0,0.0228049026268469,0,0,0,0.0119707142388302,0,0,0,0,0,0,0,0,0.0166542613738472,0,0,0,0,0,0.0556639206569059,0,0,-0.019274772531452,0,-0.173364026486353,0,0,0,0,0,0,0,0,0.0264067593801469,-0.0146773858176133,0
X600036.CH.EQUITY,0.230231508787404,0.0383348920692792,0.216992364993272,0,0,0,0,0,0,0,0,0,0,0,0,0.183103390826713,0,0,0.0291736462272513,0,0,0,0,0,0,0.240880320833615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212772676898471,0,0,0.0101033838582351,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.148055642570461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630939850867395,0,0,0,0,0,-6.93889390390723e-18,0,-1.73472347597681e-18,0.00797121938152957,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050907596107615,0,-0.0404472751223488,-0.0647118327638527,0,0.916843760156756,0,-0.0796554942039984,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.270309909922572,0,0,0,0.10070859450243,0,0,0,0,0,0,0,0.216119557486344,0,0,0,0,0,0,0,-0.0781197715571305,0.0562856951640852,0,0,0,0,0,0.0462105425319924,0.059012877303002,0,0,0,0,0,0.167080019623316,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0759150977238218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295674721729653,0.0648236967644167,0,0,0,0,0,-0.252993586424538,0,0,0,0,0,0,0.069727039957694,0.341185796054393,0.104195428046787,0,0,0.0589111336123616,0,0,0,0
X388.HK.EQUITY,0,0.0294213733676811,0,0.147946767466107,0,0,0,0.133931731353465,0,0,0,0,0,0,0,0,0,0,0,0,0.0820140885604506,0.395018261796376,0.138619055769762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263067851429737,0.120423141065416,0.134173156550921,0,-0.185716447722306,0,0,0,0,0,0,0,0,0,0,0.068144133255612
X600030.CH.EQUITY,0,0,0,0.0209267102062515,0,0,0,0,0,0,0,0,0,0.40998588853972,0,0,0.006945028297289,0,0,0.12603302999857,-0.000997239436327542,0,0,0,0,0,0,0,0,0,0,0,0.00988487946554725,0.241278377254249,0,0,0,0,0.190614115679569,0,0,-0.0168932604280461,0,0.0364192676680798,0,0,0.11082963013722,-0.083269795819046,0,0,0,0
X601658.CH.Equity,0.146712293261471,0.0444286523521014,0.325882441200689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212569327250684,0.00633457173198568,0,0,0,0,0,0,0,0.149448154893717,0,0,0,0.181298806352658,0,0,0,0,0,0,0,0.102391327574512,0,0,-0.0713413469050719,0.064225729337052,0,0.0299088318967303,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.03348776280721,0,0.116453258876953,0,0,0,0,0,0,0,0.0296478913223652,0,0,0,0,0,0,0,0,0.0604879615728057,0.546634774986033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493859853657048,0,0,0,0.125691774042141,0,0.0358062499453498,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.691827196617699,0,0,0,0.0591234331100906,0,0,0,0,-0.096018700184841,0,0.0485862380624672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342749696697544,-0.0440881217005273,0,0.191926641510055,0,0,0,0,0,0,0,0,0,0,0,-0.0375972146413087,0
X000002.CH.EQUITY,0,0,0,-0.283261979221401,0.169169250373609,0,0,0,0.354910414527259,0,0,0,0.152564343302395,0.417909647841386,0,0,0,0,0,0,0.0682711735797105,0,0,0,0,0,0,0,-0.0451178151951389,-0.066459427868758,0.0727286209683656,0,0,0,0,0,0,0,0,0,0,0,0,0.0585120917519774,0,0,0,0,0,0,0,0.0298239191654338
