,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X000001.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.182338764610578,0.102829122169,0,0,0.340559238220003,0,0,0.0134103384737284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228350606283069,0,0,0,0.0925012282890663,0,0,0,0.110064481671585,0.051820193090443,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392694933447536,0.00420636915427774,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0581701764257941,0,0,0.243161441686455,0,0,0.304360748639257,0,0.0357984613259088,0,0.0427938577774341,0.0125690734051452,0,0,0.188318677465977,0,0,0,0,0,0,0,0,0,0,0,0.0632375729658819,0,0,0,0.238701484559495,0,0.00239446949985858,0,0,0,-0.0540426685266033,0,0,0,0,0,0,0,0.010201180048371,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.102688704072529,0,0,0,0,0,0.0570681870294595,0,0,0,0,0,0,0,0,0,0,0,0,0.0433905338099251,0.374777038356385,0,0.165994147483577,0,0,0,0,0,0,0,0,0,-0.1018539569849,0,0,0,0,-0.0290990091874853,0,0,0,0,0,0,0.0500098940117246,-0.0522187377322045,0
X601939.CH.EQUITY,0.565844625514625,0.0715991367164942,0,0,0,0,0,0,0.171228075710182,0,0,0,0,0,0,0,0,0,0.0884675925006422,0,0,0,0,0,0,0,0,0.125385931116544,0,0,0,0,0,0,0,0,0.115140727200303,0.0512303098609824,0,0,0,0,0,0,0,0,0,0,0,0.117453848012047,0.045993395999572,0
X601288.CH.EQUITY,0,0,0,0.132276777457821,0,0,0,0.416550199610369,0,0,0.00709359898035214,0,0,0,0,0,0,0.0682705600163002,0,0,0,0,0,0,0.047033432181257,0,0,0.0507180997979631,0,0,0,0,0.0990038872122807,0,0,0,0,0,0,0,0,0.0921164997057059,0,0,0,0,0,0,0,0,0,-0.06812513118039
X1299.HK.EQUITY,0,0.0219183506263661,0,0,0,0,0,0,0.0369775183806723,0.334144240447838,0,0,-8.67361737988404e-19,0,0.00722153741974347,0.138072269476903,0,0,0,-0.165807181746536,0.14670544517836,0,0,0,0,0,0,0,0,0,0.118486112677725,0,0.0359337620473628,1.0842021724855e-19,0,0,0,0,0,0.183933121214961,0,0,0.183118740424111,0,0,0,0,0.10188964278023,0,0,0,0
X601628.CH.EQUITY,0,0,-0.143083802019359,0,0,0,0,0,0,0.0970819908467027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496810416748268,0.098958882305756,0,0,0,-0.042465638386232,0,-0.0832249001044677,0,0,0.370440155579889,0,0,-0.000517341731346821,0.369276461624675,0,0,0.0497878312969652,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.194393256986286,0,0,0,0.342917152237521,0,0.0764159643685474,0,0,0,0,-0.00387610001762775,0.0560238790285339,0,0,0,0,0,0.120928923517179,0,0,0,0,0,0.123839199080877,0,0,0,0,0,0,0,-0.231777596057537,0,0,0,0,0,0,0.0364474215043219,0,0,0,0,0,0.0421534067266763,0,0,0.0350163824276585,0,0,-0.0644647086493148
X5.HK.EQUITY,0,0.165077728835808,0,0.0850263378057109,0,0,0,0,0,-0.116875918914925,0.0791040700864756,0,0.0684034441454796,0,0,0,0,0,0,0,0,0,0,0.174421526611721,0,0,0.148330152047157,0,0,0,0,0,0,0,0,0,0,0.277661097813958,0,0,0,0,0,0,0,0,0.0585975794404111,0,0,0,0,-0.0754431627168791
X388.HK.EQUITY,0,0,0,-0.0692693408775962,0,0,-0.0446872464000032,0,0,0,0,0,0,0,0,0,0.207980048628098,0,0,-0.0464227183260921,0,0,0,-0.144290870478638,0,0,0,0,0,0,0,0,0,-0.325504871166203,0,0,-0.150412415021031,0,0.334605539746563,0.246326862481249,-0.085185491944775,0,0,0,0.255926724033805,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.142128573275092,0,0,0,0,0,-0.180463807155431,0,0.598724500840221,0,0,0,0,0,0,0,0,-0.0557728948020235,0,0,0,0,0,0,0.0445774977774288,-0.00325559068643686,0,0.0859704703299796,0.0867720239920279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774199814900821,0,0,0,-0.0364558902330405,0
