,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.431211682555796,0,0,0,0,0,0,0,0,0,0,0,0,0.0406141952839616,0.208478862315423,0,0,0,0,0,0,0,0,0,0,0.298633653252519,0,0,0,0,0,0,0.03207563748856,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135297450901759,0,0.0336632779574766,0.13339150553904,0,0.3368032154493,0.0992717782887543,0,0,0.0490694352765334,0,0,0,0,0,0,0.234868775152366,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.0851880588599425,0,0,0,0,0,0.122901824800425,0,0,-0.00994232632445865,0,0,0,0,0,-0.115514173080403,0,0.318994190480166,0,0,0,0,0,0,0.0408343797222107,0,-0.15619965916485,0.032070008429342,0,0,0,0,0,0.111269272061604,0,0.130687005328706,0,-6.93889390390723e-18,0,0.350073576457566,0,0,0,-0.00679529521461934,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.0196586909592292,0,0,0,0.0232029694529284,0,0.0385956868900171,0,0,0,0,0.0320348502986729,0,0,0.126200723279119,0.178638480629764,0,0,0,0,0,0,0.242743930189995,0,0,0.151346668187708,-3.46944695195361e-18,0,0,0.176439400011125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.257418225851538,0,0,0,0,0.123324115127406,0,0,0.277248292920346,0,0,0.132232083017226,0,0,0,0,0,0,0.0921475740288782,0.716822605258209,0,0.0398380047595371,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162421028005498,0,-0.170742514621002,0,0,-0.0775878053762018,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0.163289411989122,0,0.19347807291662,-0.107170311765236,0,0,0,0.0846753739608748,0,0,0,0,-0.0329028180851147,0.0432783398413141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00810587817121536,0,0,0,0.67236153632562,0,0,0,0,0,0,0,0,0.227280504462761,0,0,0,-0.22327396892529,0
X2007.HK.EQUITY,0,0,0,0.12492169244402,0,0,0,0,0,0,0,0.019089194471361,0,0,0,0,0,0,0,0,0.0979777667823186,0.0937597175712837,0,0,0,0.247423972685172,0.15459621201809,0,0,0,0,0.0564111762268276,0,0,0,0,0,0,0,0,0,0.17368467722067,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,-0.104027935693282,-0.0800520521618908,0,0,0,0,0,0,-0.0166136592942742,0.541398229190354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122046974811054,0,-0.11460700126574,0,-0.0119372910738653,0,0,0,0.108427014174168,-0.107427664579087,0,0,0,0,0.415456355812297,0,0,0,0,0,0,-0.0768608567024714
X600048.CH.EQUITY,0,0,0,0.0387011636803545,0.223137794985775,0,0,-0.214160882667464,0,0,0,0,0.227379818160812,0.176411599757434,0,0.0826744746217195,0,0,0.0320808729109743,0,0.0163635787926755,0,0,0,0,0,0,0,0,0.30573827849006,0,-0.10304063342968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0.180913060283343,0,-6.93889390390723e-18,0,0,0,0,0,0.0343789279562037,0,0,0,0.130718489731837,0,0,0,0,0.0581975048888959,0,0,0,0,0,0,0,0,0,0,-0.0448934027806346,0,0,0,0,0,0.319210512594446,0,0,0,0,0,0,0.182394100998633,0,0,0.0990599446640105,0,0,0,0,0,-0.0526265694350097
X12.HK.EQUITY,0,0,0.0245580034915235,0,0,0,0,0.193453361059502,0,0,0,0,0,0,0,0.325540790988573,0,0,0,0,0,0.183378050774467,6.93889390390723e-18,0,0.0192569425780565,0.0175725737138932,0,0,0,0,0,0,0,0,0,0.166853786274928,0,0,0,0,0,0.092369182302185,0.0183350458865762,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.257915546927844,0,0,0,0,0.277460886614438,0,0,0,0,0,0,0,0.089010883788212,0,0.290989181473207,0,0,0,0,-0.090542583654687,0,0,0,0,0,0,0,0,-0.0216414897341311,0.0998347870833409,0,0,0,0,0,0,0,-0.107257579865705,0.00886822471964185,0,0,0,0,0,0,0,0,-0.0504292301662378,-0.0674484537302378,-0.269316535274088
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0462847934288845,0,0,0,0,0,0,0,0,0,0,0,0,0.0206883700898727,0,0,0,0,0,0,0.222930548913431,0,0,0.0198909965884799,0,0,0.329414745806475,0,0,0,0,0.0722633775947895,0,0.114676645379743,0,0,0.131215468061514,0,0,0,0,0
X823.HK.EQUITY,0.2058368001435,0,0,0,0,0,0,0,-0.0829817207090856,0,0,0,0,0,0,0.152687345305011,0,0,0.193615719393773,0,0,1.38777878078145e-17,0,0,-0.114067215722118,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541038586902346,0,0,0,0,0,0,0.00449918128097499,0,-0.038200340000788
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0120691923524718,0,0,0,0,0,0,0,0,0,0,0,0,0.220547725230894,0.0649400550023808,0,0,0,0,0,0,0,0,0.080652181006379,0,0.152852283016418,0,0,0.240732499295427,0,0,0,0,0,0,0,0,0.221276108282805,0.0212266757197834,0,0,0,0
X600837.CH.EQUITY,0,0,0.0815122862010822,0,0,0,0.0176588882558902,0,0,0,0,0,0,-0.00237735359079694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559818033392701,0,0,0,0,0.117300217789828,0,0.449758109573448,0,0,0,0,0,0,0.0271236647652581,0,0,0,0,0,0.240615249573056,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269090512957976,0,0,0.0689707628197037,0,0,0.0153497959990405,0,0,0,0,0.0250257219356644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236332550666172,0,0.106339858294825,0.225914073432576,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0599342615542191,0,0.0788127397631741,0,0,0,0,0,0,0,0.0575337968919306,0,-3.46944695195361e-18,0.0397410455562341,0,0,0,0,0,0,0,0.19266382747418,0,0,0.0433481647380183,0,0,0,0,0,0,0,0,0,0,0.288336874120178,0,0,0,0.104816711288875,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842452049832846,0,0.159936992666874,0,0,0,0.0304206669363369,0,0,0,0.0386702270029198,0,0,0,0,0,0.00619869831410203,0.00431953595445529,0,0,0.0061831572488577,0,0,0,0,0,0,0.457134671507001,0.112430994706655,0,0.0870319127514587,0,0,0.0176649509546851,-0.120728202234108
X601229.CH.EQUITY,0,0,0,0.517351854344049,0.147821032515234,0,0,0,0.0102401654210236,0.11834862942251,0,0,0,0,0,0,0,0.0350327653625799,0,0,0,0,0,0,0,0,0,0.0275977109259162,0,0,0,0,0,0,0,0,0.178811428571591,0,0,0,0,0,0,0,0,0,0.117781624680073,0,-0.0823810518997467,-0.13211846119503,0,-0.176127328753573
X1997.HK.EQUITY,0,0.00987558572114203,0.0854081110097303,0,0,0,0,0,0,0.0347162091901087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938050574317515,0,-0.0342700103698851,0,0,0,0.170450295042888,0.510381850423045,0,0,8.67361737988404e-19,0,0,0,0.034065572180953,0,0,0,0,0,0,0,0,0.0293835016389322,0,0,0
X601169.CH.EQUITY,0,0.0603214050578585,0,0,0,0.114583238643292,0,0.0617519298296669,0,0,0.117038349407328,6.93889390390723e-18,0.111954828569616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182814833394821,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.229844117242253,0,0,0,0.264122179058081,0,0,0,0.0656045312590479,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0125237084578591,0.00335810884525524,0,0,0,0,0,0,0,0,0,0,0.0830791741841366,0,0,0.0443851292450641,0,0,0,0,0.166950961238037,0,0,0,0,0,0,0.159660866266766,0,0.141234151657966,0,0.174865345225359,0.0308634278267992,0,0.111971698527221,0,0.0687727442094616,0,0,0,0.0220032905986002,0,0
X2881.TT.EQUITY,0.0419543543771534,0,0,0,0,0,-0.084609114734903,0,0,0,0,0,0,0,0,0,0,-0.058741087613747,0,0,0,0,0,0,0,0,0,-0.0393902254247792,0,0.257842718418031,0,0,-0.0367138994217411,0,0,0.164285295960949,0,0,0,0.408970611092906,0.0235828134731854,0,0.0259223072952264,0,0,0,0,0,0.21711864593905,0,0,-0.201716848152038
X600999.CH.EQUITY,0,0,0,0,0,0.031308825352665,0,0,0,0.0732776568270304,-0.112911664933673,0,0,0,0,0,0,0,0,0,-0.0221115083031584,0,0,0,0,0,0,0.0811941413235941,0,-0.0363310065251668,0,0,0,-0.0536921709890145,0,-0.0440581999777095,0.754975823301916,0,0.119992305907204,0.0536471673540686,0,0,0,0,0,0,0,0.115546667276411,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0519422616876683,0,0,0,0,0.0318490170915528,0,0.0794666560277746,0,0,0,0.166879826566862,0,0,0,0,0,0,0,0,0,0,0.142525638343747,0,0.305942295030129,0.0818991259935239,0,0,0,0,0,0.0739363048949669,0,0,0.0674433160002049,0,0.0242823944697214,0,0,0.0862073082160808
X2891.TT.EQUITY,0,0,0.683994013304251,0,0,0,0,0,0,0,0,0,0,-0.0647245338835574,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248864613208087,0,-0.220001478406802,0.0300760856056714,0,0,-6.93889390390723e-18,-0.0185652525585065,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396167054278119,0,0
X2886.TT.EQUITY,0.410957893746392,0,0,0.0712794565690492,0,0,0,0,0.0739436182035549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.152372895611886,0,0,0,-0.144084176410851,0,0.192977540096072,0,-0.293099082831622,0,0,0,0,-0.121941758263427,0,0,0,0,0,0,0,-0.256999239623224,0,0.287004669675262,0,0.137863035173212,0
FXI.US.EQUITY,0,0,0,0,0,0,0,0.607921769228337,0,0,0,0,0,0,0.00936186890254311,0,0,0,0,0,0,0,0,0,0,0.17522505001138,0.260971467126368,-0.633134806613316,0,0,-0.261867562241759,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.056921894047979,0,0,0,0.137842366753341,0,0
CN2YR,0,-0.246337396626603,-1.18233659076045,0,0.227177795399782,-0.0810470860018977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.357930535834126,0,0,0,-0.01136849737887,0,0.398597662142933,0,0,0,-0.360708832339021,0,0,0,0,0.146743951948273,0,-0.575972369693834,0,0,0,0,0,0,1.66041269665539,0,0.308385534074147,0,0
