,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.158621255121193,0,0,0.275030219335113,0,0,-0.0654637313042337,0,0.219648605669211,0,0,0,0,-0.0489463496909854,0,0,0,0,0,0,0,0,0,0,0,0.112411838208393,-0.101594358135489,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0391822692386939,0,0,0,0,0,0,-0.0649821238687353,0,0,0,-0.00697436825436123,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.18000142995316,0,0.0732413944568875,0,0.290058052657564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793646784990803,0,0,0,0,0,0,-0.274097058197156,0.251498312350885,0,0.00112279341670112,0.208416808860446,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.457097643899835,0,0,0.0459315265548701,0.104474271928507,0,0,0,0.041959128293677,0,0,0,0,0.15401102738937,0,0,0,0,0,0.0283190674113239,0.132406020339496,0.0132934383403988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30824851485862,0,0,0,-3.46944695195361e-18,0,0,-0.141867809189103,0,0,1.73472347597681e-18,0,0
X601288.CH.EQUITY,0.35694227249987,0,0.111902333856604,0,0,0,0,0,0.0494561088660819,0,0,0,0,0,0,0,0,0,0,0,0.0452688215832505,0,0,0,0,0,0,0,0,0,0,0,0,0.0623612486239669,0,-0.0457365298407332,0,0.1539125525584,0.0741547686378178,0,0,0,0.248663383774267,0,0,0,0,0.0680945389957666,0,0,-0.0621897294980584
X5.HK.EQUITY,0,-0.235068162949004,0,0.402784455308716,0,0,0,-0.154880285475058,0,0,0.203161530346772,0,0,0,0,0,0.0776925085123748,0.0926827581992417,0,0,0,0.488936020821586,-0.0786708580491412,0,0,-0.0371083536415774,-0.00703060472033988,0,0,0,0,0,0,0,0,-0.174356531027796,0,0,0,0,0,0.0994981889236948,0,0,0,0,-1.73472347597681e-18,-0.161514184085024,0,0.037434318842083,0
X601988.CH.EQUITY,0,0,0.115424934402891,0.257946855639687,0,0,0,0,0.0213762889926525,0.178990755549988,0.302193498838976,0,0,0,0,0,-0.114997811723307,0,0,0,0,0,0,0.269915060142479,0,0.0702300483001637,0,-0.211068991249975,0,-0.0148584307623434,0,0,0,0,0,-0.0785625402930775,0,0,0,0,0,0.0773841349474151,0,0,-6.93889390390723e-18,0,0,0,0,0.0162859166527896,0.108247735573293
X600036.CH.EQUITY,0,0.0924538943603151,0,0,0,0,0,0,0,0,0,0,0,0.187021135650603,0,0.0831338966765836,0,0,0.043783439469744,0,-1.73472347597681e-18,0.0254092518664553,0,0,0,-0.0425203675348365,0,0,0,0,0,0.275287115738082,0,-0.0440091222131752,0,0,0,0,0,0.0586557085442537,0,0,0,0,0,0,0.268567133518558,0,0.157820180202541,0.136732576188074,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0645285158006721,0,0,0,0,0,0,-0.0651019389466178,0,0,0,0.0744424565166249,0.144303241221811,0,0.159409153341292,0.078723961292897,0.114572550124067,0,0,0,0,0,0.17996946638423,0,0,0,0.0353693337936045,0,0,0,0,0,0,0,0,0,0,0,0,0.0782395906615136,0,0,0,0,0
X601628.CH.EQUITY,0,0.0864855880491913,0,0.416606436904873,0,0,0,0,0,0,0,0,0.0843750449541488,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0346415764933544,0,0,0.0184534621191986,0.011389775922109,0,0,0,0,0,0,0.108690714994531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874807172350164,0.133935745448506
X601166.CH.EQUITY,0,0,0.00201793958068268,0,0,0.212498474062957,0.0620478405325423,0,0,0,0,0,0,0,0,0.267645051374087,0,0,0,0,0,0,0,0,0,0.186806634834925,0,0,0,0,0,0.366493678114094,0,0.108318039137739,0,0,0,0,0,0,0,0,-0.103751343001991,0,0,0,0,0,-0.0469249827528096,0,-0.158237031686391
