,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.00671037123478847,0,0,0,0.181775082868934,0,0,0,0,0.497770376283794,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.157132614517848,0,0,0.506140192554541,0,0,0,0,0,0,0,0,0.0744614610829651,0.0241593765390756
X601318.CH.EQUITY,0,0,0,0,0,0,0.136131300358967,0,0.246055313365235,0,0,0,0,0,0,0,0,0.292631487692579,0.0827906810779617,0,0.0429648386998938,0,0,0,0,0.0990975251129258,0,0,0,0,-0.0117446090902293,0,0,0,0,0.0641100905658631,0,0,0,0,0.0263737895462837,-3.46944695195361e-18,0,0,0.0181547056981472,0,0,0.0299402979750491,0,0,0
X601939.CH.EQUITY,0,0,0,0.49979019324126,0.0218099414655941,0,0,0,0,0.334245572118007,0,0,0,0,0,0,0,0,0,0,0.121347073914108,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160963421899308,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.00930308019432673
X601288.CH.EQUITY,0,0,0,0,0,0,-0.398227475762156,0,0,0,0.990270295988865,0,6.93889390390723e-18,0,0,-0.117043082174841,0,0,0,-0.305031439700657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161130900994248,0,0.201046404609697,0,0,0,0,0,0.0181372199615949,0,0,0,0,0.0446708526322242,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.129226625447699,0.38449406896692,0,0,0,0,-0.0335760303572695,0,0,0.236966453738389,0.0823882623938015,0,0,-1.73472347597681e-18,0,0,0,0.210658109939482,0,0,0.0520896859367466,0.0365283470850819,-0.192804185429146,0,0,0,0,0,0,0,0,0.00256465947260735,0,0,0,0,0,0,0,0,0,-0.228257910770627,0,0.12479787135994,0,0
X601988.CH.EQUITY,0,0,0,0,0.342530417174244,0,0,0,0,0,0,0,0,0,0.10290085129209,0,0.107497293889214,0,0,-0.0726864769804062,-0.0588541118786374,0,0,0,0.255522193904268,0,0,0,0,0,-0.25242256637358,0,0,0,0,0,0,0,0,0.048918285880355,0,0,0,0,0,0,0,0,-0.0176496126516487,0.129257891366728,0
X1299.HK.EQUITY,0,0,0,0,0.234138551407484,0,0,0,0,0,0,0,0,0,0,0,0.193619694679286,0,0,0,0,0,0,0,0,0.0389345435216938,0,0.046385364705253,-0.112187216383504,0.0926193380402306,0.0418269514961533,0,0,0,0,0,0.522763640442123,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137965413742096
X600036.CH.EQUITY,0.00965601585509699,0,0,0,0,0,0,0,0,0.438838239361482,0,0,0,-0.0129713669523948,0,0,0,0.227679276648094,-0.0404309998545717,0,0,0,0,0,0,0,0,0,0.00580904581146675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216998458477411,0,0,0,0,-0.129894262304299,0,0,0
X601628.CH.EQUITY,0,0.0840824981854024,0,0.00161319231238933,-0.089936832708896,0,0,0,0,0,0,0.0526243820980827,0,0,0,0,0,0.212558845179701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423664557287031,0,0,0,0,0,0.217410346038052,0.0910188190940505,0,0.0650770100840292,0,-0.01083642701264,0,0,0,-0.0193391775080584
X601328.CH.EQUITY,0,0,0.105806529538784,0,-0.0566042229858288,0,0,0.417199015270373,0,0,0,-0.0402452699277139,0,0.472314083353346,0,0,0,0,0,0,0.139158185406313,0,0.0925176157320428,0,0,0,0,0,0,0,0,0,-0.0912656638356955,0,0,0,-0.0947141964521575,-0.192517628593904,0,0,0,0,0,0,-0.0601497868243837,0,0,0,0,0,0
