,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.343171777665069,0.0576685232080205,0.123911767411496,0,0,0,0,0,0,0.201734423959681,0,0,0,0.0210961842261479,0,0,0,0,0,0,0,0,-0.0207845738609499,0,0,0,0,0,0.0606708207639664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405074397982118,0,0,0,0.170493397044686,0
X601939.CH.EQUITY,0.437063515357164,0,0,0.134207589998983,0,0,-0.16789551840675,0,-0.0135261821697485,0,0,0,0,0.231657590455807,-0.0509709444084056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257702633662648,0,-0.0800647619779509,0
X601318.CH.EQUITY,0,0,0,0,0.215558522192822,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0306499683367965,0,0,1.38777878078145e-17,0,0,0,0.185192199338877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258381118738053,0,0,0,0,0,0.221481482649538,0,0,0,0,0,0,0.104651704409532,0,0
X601288.CH.EQUITY,0.33508309085975,0,0,0,0.260403097347265,0,0,0,0,0,0.0231174724817638,0,0,0.112559785685761,0,0,0,0,0,0.100640003115392,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.120869620314781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0
X601988.CH.EQUITY,0,0,6.93889390390723e-18,0.49827292848667,0,0,0,0,0,0.30186472245814,0,0,0,0,0,0.00248879956367157,0,0.0222131339445359,0,0,0,0,0,0,0,0,0.103961121601917,0,0,0,0,0,0,0,0,0,0,-0.386380154029611,0,0,0,0,0,0,0.213395672737298,0,0,0,0,0,0,0.476124242347406
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.314144897767244,0,0,0,0,0,0.0789596038623143,0,0,0,0,0,0.00868123068557518,0,0,0,0,0,0.174834503741006,0.0471673178729792,0,0.0759370147223367,0,0,0,0,0,0,0,0,0.172068141137178,0,0,0,0,0.0988142320013821,0.0263198379546231,0,0,-0.00230794729667438,0
X1299.HK.EQUITY,0.0777758841126523,0,0,0,0,0,0,0,0.13603827247625,0,0,0,0,0.0977223388020873,0,0,0,0,0,0,0,0,0.00816851183644128,0,0,0,0,0,0.226911996176219,0,0,0,0,0,0,0.175056855844351,0,0,0,0,0,0,0.0667928765057549,0.00223292818857371,0,0,0.107231295801363,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415096775753096,0,0,0,0,0,0,0,0,0.13639031855257,0,0,0,0.515166720862635,0,0,0,0,0,0,0,0,0,0,0.211219987373244,0,0,0,0,0,0,0,0,0.0490744585283691,0,0,0,0
X601628.CH.EQUITY,0.037430320847936,0,0.0651959386876486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202593356545806,0,0,0,0.194760165670872,0,0,0,0,0,0,0.0900226432853661,0,0,0,0,0,0,0,0,0,0,0,0,0.0826762555562817,0.0415362247338546,0,0,0,0,0.0397865253083699,0,0,0.0918916298750759,0.0107513467135722
X601658.CH.Equity,0,0,0,0,0.213813846460932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288531266301763,0,0,0,0,0,0.0361922836853296,0,0.376009341865409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270381593962183,0,0,0
