,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.347796353262588,0.082184168332095,0,0,0,0.128461695965876,0,0,0,0,0,0,0.263240802290929,0,0,0,-0.0310732695636036,0,0,0,0,0.0367129727856196,0,0,0,0.0763887249084606,0,0,0,0,0,0,0,0.0132127920564478,0,0,0,0,0,0,0,0,0,0,0.0199892010681514,0.0358270560905352,0,0,0
X601939.CH.EQUITY,0.0414831873937354,0,0,0.0546332893615039,0,0,0,0,0,0,0,0.0473934947117139,0,0.193034565443932,0,0.40597153661175,0,0,0,0,0,0,0,0,0,0,0,0,0.000808156551080047,0,0,0,0,0.106895005566271,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.136882559251214,0,0,0,0,0
X601318.CH.EQUITY,0.0177545263416957,0,0,0,0,0,0.187283139055509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108891609891059,0,0,0,0,0,0,0,0,0.153821510720285,0,0.104311727383616,0.0181798576683118,0,0,0,0,0.106221727744446,0,0.256308362711705,0,0.0266486857412509,0,0,0,0,0,0,0,0,-0.0351335584690572
X601288.CH.EQUITY,0.376334229174913,0,0,0,0.402403362846828,0,0,0,0,0,0.0635883543024915,0,0,0,0,0.00349406645244566,0.0712864472687407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360153104833656,0,0,0,0,0,0,0,0,0,0,0,0.000164622560206944,0,0,0,0,0,0,0.0232580899398462,0,0
X601988.CH.EQUITY,0,0,0,0.226752364126941,0,0,0,0,0,0,0.091934920317914,0,0,0.187718081213495,0,0,0,0,0,0,0.104242976270541,0,0,0,0,0.0232254563132238,0,0,0,0.0954594622523858,0,0,0,0,0.108264997131196,0,0,0.0936793103342904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.183625659155619,0,0,0,0.0618976032493887,0,0,0.136487136163243,0,0,0,0,0,0.367620230139308,-0.358440845740873,0,0,0,0,0,0,0,0,0.486742566450031,0,0,0,0,0,0,0.35664135528832,0,0,0,0,0,0,-0.214089877949113,0.112970265927203,-0.042500444845203
X600036.CH.EQUITY,0.133663682355313,0,0.0815823072193101,0,0,0,0,0.0289210684031454,0,0,0,0.0815634749375826,0,-1.38777878078145e-17,0,0.0724723454321033,0,0,0,0,0,0.18892251702439,0,0,0.0159428664848916,0,0,0,0,0,0.0612343599782343,0,0,0,0,0.170239568763099,0,0,0,0,0,0,0,0,0,0,0.00581178441039481,0,0,0.0214533672775042,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.145605410070244,0.174097825706174,0,0.00301458858949469,0,0,0,0,0,0,0,0.27952577124147,0,0,0.266592886959725,0,0,0.217161360824116,0,0,0,0,0,0,0.143568939521329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0811135163652267,0,0,0,0,0,0,0.0187969989113246,0,0,0,0.260316029522922,0,0,0,0,0,0,0,0,0.24809211654812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520554082819873,0,0,0.0383836684600007,0,0,0.0940128589824149,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.118557983136749,0,0,0,0,0,0.112471820944942,0,0,0,-0.142170097505911,0,0,0,0,0,0,0,0,0,0,0,0.0825245136751371,0,0,0,0,0.103334907017892,0,-0.385117638646406,0,0,-0.107375628003133,0,0.305890188102712,-0.0776358385698707,-0.0785582419105914,0,0,0,1.23630384794515,0,0,0,0,-0.0555851622741028
