,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.363231564934129,0,0,0.321765783114284,0,0,0,0,0,0,0,0,-0.0687676012573313,0,0,0,-0.168726866927242,0,0,0,0,0,-0.0900110396155411,0,0,0,0,0,0,0,0,0,-0.0693742123396493,0.140359485887859,0,0,0,0,0.164451318979328,0,0,0.233861762363253,0,-0.0975885179775958,0,0,0,0,-0.0673451723122968
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0703448074307078,0,0.166850615373496,0,0.0602926551836915,0,0,0.323103959388481,0,-0.0622116661924157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135122385747139,0,0,-0.0966076152040564,0.316017866932732,0,0.148719323498495,0.0196857949834631,0,0,0,-0.00226391981133197,-0.0443465031663203,0,0,0
X601939.CH.EQUITY,0.185963828590208,0,0,0,0,0,0,0,0,0,0.0331369730754926,0,0,0.164544738333483,0,0,0,0,0,0.205432936407306,0.0669071078218316,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0.048358476679658,0,0,0,0.0678735061456654,0,0,0.126971488285025,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.346537507517052,0,-8.67361737988404e-19,0,0,0,0,0,0.232267120669882,0,0,0,0.00111866042779323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00658748883936626,0.078935821216556,0,0,0,0.161812630299693,0,0,0.237413396434546,0,0,0,0,0,0.0665262700700772,0,0,-0.00351439848313123
X5.HK.EQUITY,0,-0.178718886707871,0,0.444203523904995,0,0,0,-0.151626481827196,0,0,0,0,0,0,0,0.0255493724399577,0,0,0,0.13388683896597,0,0,0.489486073602918,-0.144970458860594,0,0,-0.0247497051821282,0,0,0,0,0,0,-0.122660425360541,0,0,0,0,0,0,0,0,0.0945841715473703,0,0,0,0,-0.164779090227504,0,0.020427786182086,0
X601988.CH.EQUITY,0,0,0.0640810255050637,0.243276265175674,0,0,0,0,0.0385672127370611,0.174102849483229,0.401674114970942,0,0,0,0,-0.0391111664255356,0,0,0,0,0,0.0636223133399756,0,0,0,-0.103061793008022,0,0,0,0,0,-0.105098624357948,-0.0086337146671183,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0467099184069788,0,0.0353627378262596,0.00473709025217276,0.16265234595998
X600036.CH.EQUITY,-0.0208760626808147,0.221548295478738,0,0,0,0,0,0,-0.0322875005719461,0,0,0.0872409169308744,0,0.280952591870593,0,0,0,0,0.158212532473456,0,0,0,0.0615089074238289,0,0,0,-0.0500258327058438,0,0,-0.016500489133932,0,0,0.107968023038881,0,0,0,0.0614926500235123,0,0,0.0933299195492927,0.1925800955335,0,0,0,0,0,0.0586351121571994,0,0,0.104812229806926,0
X1299.HK.EQUITY,0,0.141608791047315,0,0,0,0,0,0,0,0,0,0,0,-0.0774252125095868,0.21223951674546,0,0,0.167907600855614,0.238621102160766,0,0.173314791588811,-0.00799885396011186,3.46944695195361e-18,0.0825473673324616,0,0,0,0.0395142871146342,0,0,0,0,0,0,0,0,0,0,-0.201337941272239,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.0425425128852811,0,0,0,0,0,0,0,0,0,0,0,0.136620100330789,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0542415048612983,0,0,0,0,0.3159432322228,0,0,0,0,0,0,0,0,0,0.156249174121022,0
X601166.CH.EQUITY,0,0,0.0668342466090482,0,0,0.142309186580598,0.0128620222898807,0,0,0,0,0,0,0,0,0,0.221891488730698,0,0,0,0,0,0,0,0,0,0.0973192595964046,0,0,0,0,0,0.374839489357721,0,0.188138993402453,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395899207566692,0,-0.118221186615992
