,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.145881329328323,0,0.0819480264873059,0,0,0,0,0,0,0.359902597753322,0.0939727277631619,0,0,0,-0.131283977378807,0,0,0,0,0,0,0,0,0,0,0,0.0789216946407871,0,0,0,0.213313127341669,0,0,0,0,0,0,0,0,0,0,0.0829534136568104,0,0,0.0571407451452854,0,0,0,0,0.0448428730822351
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.156262020095209,0.0975772096504323,0,0.0247804218301554,-0.168113928022933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176478012629079,0,0,0,0,0,-0.17911555635484,0,0.36311503305235,0.15946798426394,0.0518940510226626,0,0,0,0,0.172233729028211,0,0,0
X601939.CH.EQUITY,0.480879150888913,0,0,0,0,0.177274638249058,0,0,0,0,0,0,0,0.0587715047188543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372927776408467,-0.118423069699169,0,0.0491233931495822,0,0,0,-0.0461002915855889,0,0,0,0,0
X601288.CH.EQUITY,0.547359878081724,0.0312012624112865,0.156392029892467,0,0.0649708659782462,0.149643889283085,0,0,0.0270868518411069,0,0,0,0,-0.156200087416997,0,0,0,0,0,0,0,-0.0437022266205313,0,0,0,0,0.00627253512850881,0,0,0,0,0,0,0.133669712633598,0,0,0,0,0.0269775367983615,0,0,0,0,0,0,0,0,0,0.257779585196207,0,4.33680868994202e-19
X5.HK.EQUITY,0,-0.0721306078790429,0.132400897312311,0.0583627752573988,0,0.105003155602341,0,-0.149497580162401,0,0,0,0.285761420455439,0,0,0,0,0,0,0.68158022298076,0,0,0,0,0.0413902949195445,0,0,-0.146462074630929,0,0,0,0,0,0,0,0.00481563074020731,0,0,0,0,0.034286594850475,0,0,0,0,0,0.0885437876750507,0,0,0,0,0
X601988.CH.EQUITY,0.196444803395241,3.46944695195361e-18,0.0853810225659969,0.0214994866684013,0,0,0,0,0.0312457596107291,0.0771456989271448,0,0,-0.328872544853677,0,0,0,0,0,0,0,0.510532656866424,0.0688153194413766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115990763104041,0,0,0,0,0,0,0,0,0.030150887648468
X600036.CH.EQUITY,0,0.00707309275454127,0,0,0,0,0,0.111980981439177,0,2.16840434497101e-19,0,0,0,0.273353076231392,0,0.174122244673058,0,0,0.0869918003584633,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.123239273402552,-0.00200187834535142,0,0,0,0,0,0,0,0,0.0983880294630518,0,0,0,0.128117088184988,0,0,0.0196202969181157,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0162460853594874,0.0159268096689048,0,0,0.207194577394536,0,0,0,-0.150415531724122,0,0,0.312516204318864,0,0.259207302986138,0,0,0.0507551257858505,0,0,0,0,0.1188942861958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316424001454737,0,0.126225382677292,0,0,-0.0236813364578596,0,0
X601628.CH.EQUITY,0.310880648543561,0.288214801651253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603009781794667,0,0,0,1.73472347597681e-18,0,0,0,0,0.0462681584730067,-6.7762635780344e-21,0,0,0,-0.0827580952117111,0,0.11308207702113,0,0,0,0,0,0,0,0,0,0,0,0.0681361218636269,0,-0.205699346788111,0,0.00107957178475152,0.215899012887894
X601166.CH.EQUITY,0.000757352724260087,0,0,0,0,0,0.543937181733594,0,0,0,0,0,0,0,0,0.10181669792918,0,0,0,0.11802055265318,0,0,0.0404123726093434,0,0,0,0,0.0364756518414564,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.163514446034268,0,0,0,0,0,0,0
