,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.239054553747524,0,0,0,0,0,-0.206478723994591,0,0,0,0,0,0,0,0,0,0,0,0.45974727670385,0.455521363984312,0,0,0.111306104470401,0,0,0,0,0,-0.0830389129336815,0,-0.180457971555376,0,0,0,-0.617182796197976,0,0,-0.0895801276581196,0,0.0320211408615945,0,0,0.0317422149705255,0,0,0,0.00784451863714699,0
X601318.CH.EQUITY,0,0,0,0,0,0.386367778532967,0.0722441559653987,0,0,0,0,0,0,0,0,0,0,0,0,0.164384812070415,0.0490155759514522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154385537457668,0,0,0,0,0,0,0,0.0532641689805236,0,0,0
X601939.CH.EQUITY,0.0880299032661003,0,0,0.172237014665892,0.0124784226261676,0,0,0,0,0,0.0113124692739434,0.157152268757502,0.236371865138352,0,0,0,0,0,0,0,0,0,0,0.0203839775520304,0,0,0,-0.0558445808555122,0,0,0,0,0,0,0,0,0,0,0,-0.0078568126308782,0,0,0,0,0,0,0,0.366540182832197,0,0,0,0.0999498140573102
X601288.CH.EQUITY,0,0,0.244155486249759,0,0.388085706411747,0,0,0.056547827590422,0,0,0.0278823575516062,0,0.130086445936364,0,0.0114737121762813,-0.0258885368323639,0,0,0.0882460249201187,0,0,0.0517997761897904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0752022887271233,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.339871342369747,0.148243090818219,0,0,0,0,0,0.0468447017943333,0,0.0243090120119063,0,0,0,0,0.1067134384501,0,0.076036905671303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.421223865548101,0,0,0.116636821357284,0,0,0,0,0,0,0,0,0.192984043196998
X600036.CH.EQUITY,0,0.00731811531566846,0.0911249738700272,0,0,0,0.0312582342437707,0.0622912783394831,0,0,0,0.105264394642097,0,0,0,0,0,0,0,0.12792299854057,0,0,0,0,0.00973580898112012,0,0,0,0,0,0,0,0,0.39030018810247,0,0,0,0,0,0,0,0,0,0,0,0.0782648383012179,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.419357489118574,0,0,0,0,-0.129422904012767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571343247482086,0.252303709484919,0,0.129224211602498,0,0.000557167219256575,0,-0.0508060657545444,0,0.099509760190031,0,0,0.050978054800954,0,0,0.0148212730303267
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.128935888458964,0,0.0560168519489065,-0.0394444460656201,0.0618337020837772,0,0,0,0,0,0.232492556372303,0,0,0,0,0,0.186841551516149,0.100673529462005,0,-0.0368656638493721,0,0,0,0,0,0.321624722764822,0.00394519586348996,0,0,0,0.241452970300608,0.133823393690303
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405340248829207,0,0,0,0,-0.452881561598821,0.65230541795131,0,0,0.12150332576235,0.614408148945647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497979227184367,0,0,0,0,0,0.181871370348835,0,0
X601658.CH.Equity,0,0,0,0.0168283756913787,0.0445468600892618,0,0,0,0,0,0,0,0,0,0,0,0,0.221113733064793,0.150955068127208,0,-0.129463117575409,0,-0.00637735598206478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264011397772204,0,0.290864136168984,0,0,0,-0.0258767460585045,0,0,0,0,0,0
