,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X600000.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.130597761616076,0,0,0,0,0,0,0,0,0,0,-0.121319648208438,0.586989830453725,0,0.843910481160255,0,0.0550117754176997,-0.113664690137471,0,0,-0.129934941277527,0,0,0.00431895345422159,0,0,-0.0864976544064053,0,0,0,-0.345138054563697,-0.0628306814921491,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0,0.139965389443454,0,0,0,0,0,0,0,0,0.073753340173824,0,0,0,0.279841154771256,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0.118570926761155,0,0,0,0,0,0.260364463624904,0,0,0,0,0,0,0,0,0.0419259207032556,0,0,0,0,-0.0208157123563359,0.118971072111499
X601939.CH.EQUITY,0,0,0,0.787640714785725,0.0698105350491801,0,0.0588621394805144,0,0,0,0,0,0,0.0298447344679958,0,0,8.67361737988404e-19,0,0,0,0,0,0.00385125464394859,0.00692652454856045,0,0,0,0,0,0,0,0.0753546141091269,0,0,0,0,0.00354881336716104,0,0,0,0,0,0,0,0,0,0,0,0.0341048561804907,0,0,0
X601288.CH.EQUITY,0.0273763783230264,0,0.896930125204302,0,-0.0663377285111612,0,0,0,0,0,0,0,0,0,0.00551241177943053,0,0.0370308130992496,0.103761103564683,0,0,0,0,0,0,0,-0.0678619963939374,0,0.0495484168276047,0,0,0,0,0,0,0,-0.0993062744859065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327132517806012,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.780176756585076,0,0,0,0.0537983110028666,0,0,0,0,0,-0.0113102608413552,0.123502068818515,0,0,0,0,0,0,-0.0343815459465742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339038135021173,0,0,0,0,0,0,0.104343027123823,0.14670439013351
X601988.CH.EQUITY,0,0,0,0,-0.139750102459221,0,0,0,0.0156099741035818,0,0,0,0,1.15539456388926,0,0,0,0,0,-0.115326956258521,-0.0263834074828209,0,0,0.0761321042735174,0,0,0,0,0,0,0,0,-0.218254550545632,0,0,0,0,-0.185451805252913,0,0,0,0.0285991874953708,0,0,0.0779307067187216,0,0,0,0,0,0,0.216307798865266
X600036.CH.EQUITY,0,0,0.300551414843342,0.0739312412851572,0,0,0,0,0.0690236009347091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021362698156081,0.0661070644585642,0,0,0,0.43858460086398,0,0,0,0,0,0,0,0,0,0,-0.0272677757000664,0.0590282572225404,0,0.0658707991935042,0,0,0,0.0344745047749546,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.193752124097198,0.0161549124736849,0,0.13257589184977,0,0,0,0,0,0,0,0,0.0755022556331283,0,0,-0.211364805748577,0,0,0,0,0.0177060517659032,0.266236696181249,0,0,0,0.0383171820349353,0,0,0,0,0,0,0,0.0425356014863744,0.0916345548661427,0,0,0,0.463881409522666,0,0.0179213826063574,0,0.111993690828084,0.0510761165614336
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.031253524423601,0,0,0,0,0,0,0.393165327364116,0,0,0,0,0,0,0,0.441726030486906,0,0,0.117091617381975,0.0190575046068997,0,0.291629267587351,0.0177025610635802,0,0,0,0,0,0,-0.357105960787098,0,0,0.139331897744779,0,-0.0600043277661474,0,0,-0.110781871601504,0,0,0,0.168531808127408,-0.107480935704752
X388.HK.EQUITY,0,0,0,0,0.474331918147133,0,0,0,0,0,-0.219451728652977,0,0,0,0,0,0,0,-0.242710732016451,0,0,0.0920341795880799,0,0,0,0.258165622926274,0,0,0,0,0,0,0,0,0,0,0,0.239761033338982,0,-0.0729697558533562,0,-0.237729725895277,0,0,-0.0514503615132233,0,0,0,0,0,-0.0688134867943316,0.0236025171767218
X601658.CH.Equity,0,0,0,0.202441794515665,0,0,0,0,0,0,0,0,0.086120978434881,0,0,0,0,0.199581620290181,0.0693714322759658,0,-0.26070302336388,0,0,0,0,-0.0999539827147852,0,0,0,0.0594430361233146,0,0,0,0,0,0,0,0,0,0,0,0,0.463242988467606,0,0,0,0,0,0,0.0348587605707281,0,0
X600030.CH.EQUITY,0,0,0,0,0.152700739257871,0,0,0,0,0,0,0,0,0,0.0387384463842332,0.160026075290877,0,0,0,0,0,0,0,0,-0.0290468689750513,0,0.0189838670094698,0,0.124052768767873,0,0,0,0,0.484083977884151,0.0956774556167272,0,0,0,0,-0.0704833644866675,0,0,0,0.0277364441726255,0,0,0,0,-0.0511521487946476,0.0520133720628022,0,0
X600000.CH.EQUITY,0,0,2.77555756156289e-17,0.0179345547267119,0,0,0.0856840798574823,0.0415351694031632,0,0,0,0,0,0.484434465120773,0.170681612839094,0,0,0,0,0,0,0,0,0,0,0.0451943584816897,0,0,8.67361737988404e-19,0,0.0236717820584393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189296061269971,0,0,0,-0.0153587148778598,0
X601166.CH.EQUITY,0,0.0123014501872645,0,0,0,0.520577183967655,0,0,0,0,0.0560102417640774,0,0.122492096445877,0,0,0,0.02629764611605,0,0,0,0,0,0.0475792030573444,0.082889665716765,0,0.0683992402158398,0,0,0,0,0,0,0.0444459403002325,0,0,0,0.0127196751077337,0,0,0,0,0,0,-0.0297933928921583,0,0,0,0,0,0.0389374491944029,0,0
X601328.CH.EQUITY,0,0,0,0.108680272905655,0,0,0,0,0,0,0,0,0.085949820624622,0,0,0,0,0,0,0,0,0,0.330066710564457,0,0,0,0,0,0,0.01294338749355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145240139263867,0,0,0,0,0.0489766737679316,0,0
X601066.CH.EQUITY,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.294191703985957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229752674544387,0,0,0,0,0,0,0.0102111812920607,0,-0.0321662681527407,0,0,0.326496175233758,0.025208139575108,0.0286423373815603,0.0634113085147357,0,0.0423773485767025,0,0,0,0.0515666762515847,0,0,0,0
