,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.205525584561183,0,0.0734777528908413,0,0,0,0,0.282179866848476,0.0559685899534873,0,0,6.93889390390723e-18,0,0,0,0,0.168146832792459,0,1.73472347597681e-18,0,0,-0.00416310450140584,0,0,0,0,0,0,0,0.124315526190001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370092522307093,0,0,0,0,0.0163858413544969,0
X601939.CH.EQUITY,0.458456856390972,0,0,0.017846977980805,-5.42101086242752e-20,0,-0.032131523547911,0,0,0,0.191830084614028,0,0.228131812689579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00861854614067347,0,0,0,0,0,0,0,0,0,0.000182113847092399,0,0
X601318.CH.EQUITY,0,0,0,0,0.14816451182442,0,0,0,0,0,0.00573460084819226,0.287472823480299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241653507378286,0,0,0,0,0,0,0.00686959858051907,0,0,0.0738477717429958,0,0,0.0691909860722673,0,0,0,0,0
X601288.CH.EQUITY,0.42466337675272,0,0.0178011769915322,0,0.209104518011203,0,0,0,0,0,0,0,0.0162969262752477,0,0,0,0,0,0,0.0721078516551815,0.119527748000286,0.0417429720359961,0,0,0,0,0,0,0,0,0.018353321570242,0,0,0,0,0,0,0,0,0,0.0307409472700006,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0586478758974636,0,0.228631738636035,0,0,0,0,0,0,0.163001270639685,0.223912615374622,0.125251115195659,0.0828318121307958,0,0,0.0248479121541371,0,0,0.0555591862698583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564903610831987,0,0,0,0,0,0,0,0,0,0,-0.094224858092519,0
X600036.CH.EQUITY,0,0,0.0196609344102839,0,0,0,0,0,0,0,0,0.409571068856041,0,0,0,0,0,0,0,0,0,0,0.0527905766034461,0.0138072110035432,0.126798096259507,0,0,0,0,0,0,0,0,0,0,0.0863293017559446,0,0,0,0.0580437570259459,0,0,0,0,0,0,0,0,0,0.265162483595709,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.117635429939635,0,0,0,0,0,0,0,0,0,0,0,0.00564785077614251,0,0,0,0,0,0,0,0,0.074373379882204,0,0,0.158495730657838,0,0.0455335466453391,0,0,0.1984930811111,0,0,0,0,0,0,0,0,0,0,0,0,0.199582869779804,0,0,0,0
X5.HK.EQUITY,0,-0.295290716160487,0,-0.062126928971842,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,1.30391425329001,-0.856276311439082,0.0902646849867507,0,-0.0173823903754959,0.367458704320649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429371825350809,0,0,0,0,0,0,0,0,0.120227317671384,-0.0671146251171882
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.147082164059747,-6.93889390390723e-18,0,0,0,0,0.0896155653116527,0,-6.93889390390723e-18,0.186060017449011,0.116843433812749,0,0,0,0.163600637055333,0,0,0,0.0394886939193496,0,0,0,0,0,0,0,0,0,0,0.0327969465473074,0,0,0,0,0,0,0,0,0,0.0505435087891979,0
X601658.CH.Equity,0,0,0,0.349202313520278,0,0,0,0.0706524967648397,0.0994557782892769,0,0,0,0,0,-0.340511717052452,0,0,0,0,0,0,0,0.0868531368054044,0,6.93889390390723e-18,0,0,6.93889390390723e-18,0,0.72626549751672,0,0,0,0,0,0,0,-0.0161087300085513,0,0,0,-0.122765830208703,0,0,0,0.474964544198922,0,0,0,-0.117749241606592,0,0
