,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.12140634820251,0,0,0,-0.17577984569723,0.255617893051667,0,0,0.0910262068516977,0,0,0,0.277083880193258,0,0,-0.12703914362223,0,0,0,0,-0.136288947587629,0,-0.194184590333004,0,0,0,-0.224260285168411,0,0,0.814966243184693,-0.0516665886710864,0,0,-0.0823624809975337,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.060145250981182,0,0.0344738390777944,0,0,0,0,0.171254443636632,0,0,0,0,0.0920952847250822,0,0.0987744679911175,0,0,0,0,0,0,0,0,0,0,0.036385036616506,0,3.46944695195361e-18,0.248105615711307,0,0.248216631813114,0,0,0,0,0.0101828963867643,0,0.00993758855832819,0,0,0,0,0,0,-0.0543324108025456
X601939.CH.EQUITY,0.323349669958631,0,0,0,0,0,0,0,0,0.127245033700491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,-0.0914249715354428,0,0,0,0,0,-0.247360376061814,-0.261281361048037,0,0,0.134565750342728,-6.93889390390723e-18,0,0.549410557534688,0,-0.0412642488816657,0,0,0,0.253808364764896,0,0,0,0,0.030207985249539
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.751540777175434,0.106219759380542,0.0718018283172826,0.3192060635119,0,0,0,0.462383244733036,-0.180337093004184,0.365781519515239,0,0,-0.406867710952216,0,0,0,0,0,0,0,0,0,0,0,0,-0.36128280670732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512815335373213,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.145938294551111,0,0.129088616972235,0,0,0.071726098576728,0,0,0,0.172565600406086,0,0,0.119786682508658,0.00362477369249879,0,0,0.0507873994090231,0,0,0,0,0,0,0,-0.0150031225588721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924263927693936,0,0,0,0.197151984214416,0,0,0
X601988.CH.EQUITY,4.33680868994202e-19,0,0,-0.0217057678909426,0.475343086696903,0,0,0,0,0,0,0,0,0,0.0860843640076167,0,0,0,0,-0.186043121774815,-0.039128972845049,0,0,0.273486300151587,0,0,0,0,0,-0.407748637489864,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.146047312775725,0,0,0.0442989102298391,0,0
X600036.CH.EQUITY,0,0.217767393044206,-0.0273555345037136,0,0,0,0,-0.132238063843693,0,0.39622344447451,0,0.191536197889151,0,0,0,0.145902754354425,0,0,0,0.389151731600704,0,0,0,0,0,0,0,0.118854337903695,-0.115944229081526,0,0,0,0,-0.0147114117279526,0,0,0,0,0,0,0,0,0,0,0,-0.0449513828825452,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.298165325097376,0,0,0,0,0,-0.00762244776957772,-0.11551527171029,0,0,0,0,0.0100361685929018,0,0,0,0,0,0,0,0,0.0260650672901863,0.150337408143198,0,0.116771750410128,0,0.121420427217758,0,0,0,0,0,0,0,0,0,0,-0.122102526272046,0,0,0,0,0,0,0,0,-0.0362538485182058
X601628.CH.EQUITY,0,0.123085454112455,0,0.0758108472079072,0,0,0,0,0,0,0.0145923803982684,0,0,0.254848140020876,0,0,0,0,0,0,0,0,0,0.147259171749633,0,0,0,0,0,0,0,0,0,0,0,0.119299061078994,0,0,0.0356172957972762,0,0,0.16544038862965,0.241894363584786,3.46944695195361e-18,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0766786886396052,0.086128686249492,0,0,0.605947937472889,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-3.46944695195361e-18,0,0,0.199188893655363,0,0,0.00167821015988367,0,0,0,0.20873655310423,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0313253853691266,0,-0.306931410739575,0,0,-0.064999163596162,0,-0.138468692901009
