,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601166.CH.EQUITY,0,0,0,0.0338496333546097,0,0,0,0,0,-0.0756866889275773,0,0,0.394065584675873,-0.0449502383888305,0,0,-6.93889390390723e-18,0,0,0,-0.158929771102194,0,-0.0349541700164324,0,0,0,0,0.293188844089507,-0.0249085381970229,0,0.135230119114353,0.0188383054503712,0,0.0820401656062014,0,0,0,0.0696326863929312,0,0,0,0,0,0,0,-0.0778162532087913,0.0423046280677872,0,0,0,0,-0.0118868149566898
X601658.CH.Equity,0,-0.0576875932808551,0,-0.120018905830795,0.172551382576637,0,0.111183329394865,0.269674448024863,0,0,0.400421855902576,0,0,0,0,0,0.0691457961073548,0.119697424376856,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.23659916545533,0,0,0,0,0,0.0331848932718027,0,0,-0.187005930059454,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.119729300698602,-0.0421082700670341
X000001.CH.EQUITY,0,0.0199768760592679,0,0.28313406313239,0,0,0,0,0,0,0.487067253094158,0,0,0.101071259261676,0,0,0.186604005227423,0,0,0,0,0,0,0.168187823654364,0,0,0.0303778619330724,0.0146602582623714,0,-0.058806873460519,-0.0576808770805346,-0.047040133015516,0,-0.107577140620982,-0.0145466853552547,0,0,0,-0.0346265761682254,0,0,0,0,0,0,0,0,0,0,-0.0521351662937893,0,0.217061602755383
X601601.CH.EQUITY,0,0.59358554045662,0,0,0,0,0,0,0,0,0,0,0.136203872367016,0,0,0,0,0,0,0,0,0,0,0.0231406887387911,0,0,0.0102925723408679,0,0,0.145421442367336,-0.0858772081180581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113303017892835,0,0,0,0.0966959021233264,0,0,0
X600030.CH.EQUITY,0,0.077098391546083,0,0,0,0,0,0,0,0,0,-0.0258008762148595,0,0,0,0,0,0,0,0.287730817691646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182913317315169,0.157393236614515,0.000817033219075116,0,0,0,0,0,0.170825296265489,0,0,0,0.0649338867665348,0,0,0,0
X000002.CH.EQUITY,0,-0.141658993979876,0,0.234924855349453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151959303747848,-0.15446282226506,0,0,0,0,0.737140667925147,0.103260353981056,0,0.0160574767569488,0,0,0,0,0,0,0,0,0,0.0455783325434103,0,0,0.00650852436162008,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,-0.081173186833353,0,0,0,0.0593011315068175,0,0.188978926069574,0,0,0,0,0.287541260564351,0,0,0,0,0,0,0,0,0.231769092153867,0,0,0,0,-0.00614204996772082,0,0,0.137544995633911,-0.0527521994962813,0,0,0,0,0,0.0751843656481607,0,0,0,0,0,0,0,0.0706025593179403
X601328.CH.EQUITY,0,0,0.0165989607810963,0,0,0,0.0652501724089503,0.0655169173903101,0,0,0,0.209167573726584,0,0,0,0,0,0,0.36777624578184,0,0,0,0.0496078302220249,0,0.0238542709344973,0.0951474060899763,0,0,0,0,0,0,0,0,0.0631560273602833,0,0.0679689130227852,0,0,0.037006424743649,0,0,0,0,0,0,0,0,0,0,0.0798226896781523,0
X600000.CH.EQUITY,0,0,0,0,0.0984145883108271,0,0,0.117516131705546,0,0,0,0,0,0,0,0,0.045449043710216,0.166332002884444,0,0,0,0,0.0524212540413773,0,0,0.235215982859319,0,0,0,0,0.101625675116697,0,0,0,0,0,0,0,0,0,0,0.0395749131368664,0,0.147837057554852,0,0,0,0,0,-0.0490099554296643,0,0.0327404457699658
X601066.CH.EQUITY,0,0,0.0465313187746383,-0.0706105346976717,0,0,0,0,0,0,0,0,0,0,0.585286178900704,0,0,0,0,0,0.121832295442526,0,-0.142257150834944,0,0.0423778578985992,0,-0.0457753867776688,0,0,0,0,0,0,0,0,0,0,0,0.17796690501748,-0.0203582633489237,0,0,0,0,0.109439936137487,0,0,0,0,-0.157923182293438,0,0
X16.HK.EQUITY,0,0,0,0,-0.0568371454492561,0.058136580209651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691163039430035,0.0665259819191988,-0.00828011738110447,0,0.0356190391291424,0,0,0,0,0,0,0,0,0,0,0.26729686496609,0.53329761357612,0,3.46944695195361e-18,0,-0.495337718395227,-0.0949176834060499,0,0.048374446890885,0.0191791110035853,0,1.73472347597681e-18
X601319.CH.EQUITY,0,0,0.175889101392109,0,0,0,0,0,0,0.0116403863391538,0,0,0,0,0.127578558774611,0,0,0,0.0803670357651833,0,0,0,0,0,0,0,0,0,0,0,0.0433355436402225,0,0,0,0,0,0.0477495422010869,0.149323999533958,0,-0.0247353136864622,0,0,0.0327105964475585,0.0115561687741508,0,0,8.67361737988404e-19,0,0,0,0,0
X11.HK.EQUITY,0,0,0,-0.0966768354495083,0,0.046318534956593,0.0488299781069093,0,0.58382467235101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0979429126449551,0,-0.00567245136064013,0,0,0,0,0.121843339794098,0.226359080347806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.117942890332831,0,0,0,0,0,0,0.0281473226470276,0,0.284494481281076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123298148793369,0,0,0,0,0,0,0,0,0.229134000712326,0.0381187309602954,-0.0323178015240315,0,0,0,0,0.0329807037062904,0,-0.0185085059293656,0,0,0,-0.0118717568513639,-0.0988880972273762
X601998.CH.EQUITY,0.118696821917649,0,0,0,0.296423527416563,0.0843027822157214,0,0.26473448177426,0,0,0,0,0,0,0,0.163769722916254,0,0,0.0342033880800005,0.0248913991815545,0,0,0.0282233030758252,0,0,0,0,0.164494171015295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415720077912873,0,0,0,0.0255304217548594,0,0,0
X600016.CH.EQUITY,0,0,0,0.0284730616441672,0,0,0,0,0,0,0,-0.0119726230621553,0,0,0,0,-0.0846083277993207,0.330576245156611,0.137284835028406,0,0,0.193424154418477,0,0,0,0,0.133712938915663,0,0,0,0,0,0.429368655415788,0,-0.0773808576039133,0,0,0.187310597627118,0,0,0,0,0,-0.2227995528164,0,0,-0.119120780055938,0,0,0.156714415329047,0,0.0288075343714193
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.183948983087109,0,0,0,0,0,0,0,0,0,0,-0.169729252832694,0.151084437279346,0,0.479395785798002,0,-0.0270376665432817,0.144893412753739,0,0,0,0.0686049342659538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499062525377574,0,0.0313131530544695,-0.0141468178006292,0
X601818.CH.EQUITY,0,0.107245475865756,0,0,0,0,0,0,0,0,0.161284526140744,0,0,0.0620843977783095,0,0,0,0,0,0,0,0,0,0.225865547712646,0.269817285554709,0,0,0,0,0,0,0.0367002065439584,0,0,0,0,0,0,0,0,0,0,0.0540978610189492,0,0,0,0,0,0.0709533060191787,0,0,-0.113648748203531
X600999.CH.EQUITY,0,0,0,0.0190305723001686,0,0.124196738303189,0,0,0,0,0,-0.231645278044024,0,0,0,-0.114610268960132,0.336300673380055,0,0,0.0429519438184865,0,0,0,0,0,0,0,0,0,0,0,0,0.231541383216127,0,0.155922031338121,0,0.0792397343492608,0,0.17071382241721,0,0,0,0,0,0,0,0,0,0,0,0,0.107714092761857
X1109.HK.EQUITY,0,-0.0901315674886098,0,0.0193372469173319,0,0,0.00110137430234781,0,0,0,0.12893857400479,0,0.0633736802737188,0,0,0,0,0,0,0,0,0,0,0.207054524467141,-0.156132050132815,0,0.0250193780032602,0,0,0,0,0,0,0.285920596881986,0,0,0,0,0,0,0,0.246086805795581,-0.028590456725268,0,0,0,0,-0.158101954845443,0,0.117603864889756,0,0
X600048.CH.EQUITY,0,0,0,0,0,-0.03407895619378,0,0,0,0,0.00146982989165957,0.160124802641627,0,0,0,0.428860017315723,0,0,0.228722737450554,-0.0291101007508411,0,0.133539040562676,0,0,0,0,0,-0.108712873124071,0,0,0,0,0,0,0,0,0,0.200209464954621,0,0,0,0,0,0,0,0,0,0,0,0.15596765619174,0,0.00946602883068952
X2007.HK.EQUITY,0,0,0,0.0671694219951372,0,0,0,0,0,-0.250010698427352,0,0,-1.73472347597681e-18,0,0,0.310901287687606,-0.19131208657423,0,0,0,0,0,0,0,0,0,0,0,0,0.13389091419749,0,0,0,0.0257194443148594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141069287589743,0,0,0,0
X601688.CH.EQUITY,0,0,0,-0.0252493525927365,-0.134381916440061,-0.0613273634235983,0.103452981183304,0,0,0,0,-0.00525072296338734,0,0,0.146968881472418,0,0.0530249059676704,0,0,0.0439481241398077,0,0,0,0,0,0.286615872767231,0,0,0,0,0,0,0,0,0,0,0.458466351456482,0.0457439531098524,0,0,0,0,0,0,0,0,0,0,0,0.0550820007901618,0.00623026011667689,0
X688.HK.EQUITY,0.396658995717272,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.335016437656673,0,0,0,-0.0191351534139487,0,0,0,0,0,0.347993873032574,0,0.0460320638457122,0,0,-0.19496772598467,0,0,0,0,0,0,0,-0.095890947283253,0,0,0,0,0,0,-0.0945356929129685,-0.0297516630627565,-0.31631918169844
X267.HK.EQUITY,0.11926482442612,0,0,0,0,0.0135447960798902,0.101937662258022,0,0,0,0,-0.0138138393356086,0,0,0,0,0,0,0,0,0,0,0.111132613350021,0,0,0,0,0,0.208258436829853,0.0436615913517646,0,0,0,0,0,0.148471362502727,0,0.0144129409624956,0,0.0700981953316604,0.565434006997877,0,-0.490839170861254,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.0585817080225388,0,0,0,0,0,0,0,0,0.640615496419925,0,0,0.0395032900619005,0,0,0,0,0,0,0,0,0,0,0,0,-0.0953450561226453,3.46944695195361e-18,0,0,0.166066809706017,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0.0880728264453534,0,0,0,0.0421803739440977,0,0,0,0,0,0,0,0,0,0,0.0582769689994291,0.160536994916169,3.46944695195361e-18,0,0,0,0,0,0.0118638558482219,0,0,0.0979053436731682,0.00787407963215016,0,0,0,0.339040441699814,0,0,0,0,0,0.150476598381485,0.0338353586103435,0,0,0,0,0,0.0596115615741643,0,0.133037566345973,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.0795945332384637,0.510838605935658,0,0,0,0,0,0,0.0404479692527179,0,-0.129012814011413,0,0,0,0,-0.0671441220714582,0.218217178846276,0,0.0446982135809049,0,0,0,0,0,0,0.0669014976204618,-0.0236861500862455,0,0,0,0,0,0,0,0,0,0,0,0.0591617887344565,0,0,0,0,0,0.23689281211175,0,-0.0689943041792898
X002736.CH.EQUITY,0,0,0,0.225807480566215,0,0,0,0,0,0.0659806888387212,0,0,-0.149019590832385,0,0,0,0,0,0,0,0.0202345319379057,0,-0.0655037604018742,0,0,0,0,0,0,0,0,0.113747393326037,0,0,-0.0883220795498695,0,0.187796266237584,0,0,0,0,0,-0.0289389256366136,0.369737720398699,0,-0.0579393564158187,-0.130368861861437,0.391982475831578,-0.200244893142873,0.0624363966470748,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.0136851744242689,-0.0703092696937651,0,0,0,0,-0.0629141871586053,0,0,-0.0317929770614143,0,0,0.0560580916242854,0,0,0.0541125002473589,0,0.192552071086202,0,0,0,0,0,0,0,0,0.121643219585749,0,0,0,0,0,0,0,0,0,0,0.0457723781761507,0,0,0,0.530036533767885,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0.144995020549057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0718997893540629,0,0,-0.0721302110606038,0,0.0566005732133883,0,0,0,0.0749723931070927,0,0,0,0,0,0,0.375247747182661,0,0,0,0,0,0,0,0,0.209516025961645,0.0277471460534794
X1113.HK.EQUITY,0.232572622322042,0,0.0288855884312097,0,0.00327241821318814,0.0666913809567063,0,0,0,0.0232352114658987,0,0,0,0,0,0,0,0,0,0,0.119736579008654,0,0,0,0,0,0.0271304614439618,0,0,0,0,0,0,0,0.0814499942267847,0,0,0,0,0.155081975889625,0.0930181753046284,0,0,0,0,0,0.0755366804965748,-0.0954640092852735,0,0,0,0
X823.HK.EQUITY,0.00398792255869205,0,0,0,0,0,-0.110618289813866,0.0217654610917518,0.0715712519959849,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10356253991381,0,0,0,0,0,0,0.0432415908986495,0,0,-0.21268611041733,0,0,0.0176197712111397,0,0,0,0,0.348037096633092,0.457942284714464,0,0,0,0,0,0,0,0,0,-0.122959953792184
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580118400768258,0,0.0526014045199741,0,0.256411694869278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477747548011358,0.355496704694012,0.0533971184097682,0.0196233835289576,0,0,0,0,0,0,0.0639205424626346,0.00761462228410826,0.331819379750212,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00774744186631959,0,0,0,0,0,0,0,0,0,0,0,0.285665152914202,0,0.0832864361968124,0,0,0.0159560019871946,0.553017600289909,0.00918562187617653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117169967750414,0,0,0,0,0,0,-3.46944695195361e-18,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.119104491987356,0,0,0,0,0.0963580541653934,0,0.222726103942155,0,0,0.10624950018108,-0.101144769499887,0.0561515964324193,0,0,0,0,0,0,0,0,-0.0236244051379521,0,0,0,0,0,0.132721480019797,0,0,0,0,0,0,0.216727830985069,0,0,-0.0363496964692123,0.0228908948156695,0.0916302397820122,0,0,0
X2881.TT.EQUITY,0,0,0.134721249186442,0,0.0649302954149033,0,0,0,0.103753527203872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158258746711892,0.173534003662703,0,0,0,0,0.518653610365328,0,0,0,0,0,0,0,0,0,-0.0445180910643218,0,0
X600918.CH.Equity,0,0,0,0.0893647626514171,0,0,0,0,0,-0.0581525260627435,0,0,0,0,0.0148356789135539,0,0,0,0,0.0385120416261123,0,0,0,0,0,0,0,0,0,0,0,0,0.0239434694997072,0,0,0,0.278399456163248,0,8.67361737988404e-19,0,0,0,-0.0215285361396831,0.244954136424627,0,0.00543354039487202,0,0,0,0,0,0.025799215866852
X1997.HK.EQUITY,0,0,0,0,0.0843588616525779,0.0850346842276611,0,0,8.67361737988404e-19,0.146192238216351,0,0,0,0,0,0.0826362138871054,0.0166612984934342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104943705223225,0,0,0,0,0,-0.1122771417502,0,0,0,0.0757212373563914,0,0,0,0.327730915013867,0,-0.247617921027558,0,0,0.0119988658950786,-0.255443238466819
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.164123146522195,0,0,0,0,0,0,0,0,0,0,0,0,0.136563165370182,0.091072047085404,0,0,0.333660912041516,0.340044366091422,0,0,-0.0471005460876202,0,0,0,0.0922956028625709,0,0,0,0,0,0,0,0,0,0.0669865785792879,0.0360085922058205,0,0,0
FXI.US.EQUITY,0,0,0,0,0,0,0,-0.205882620263903,0,0,0,0,0.251462721834708,0.116616921427003,0,0,0,0,0,0,-0.123981598970733,0,0,0,0,0,0.00351862258759587,0,0,-0.255974548429581,0,0,0,-0.234915042535664,-0.0149413127589004,0,-0.242571853725694,0,0,0,0.439761395211339,0,0,0,0,0,0,0,0.0349005202297545,0,0,0
CN2YR,0,0,0,0,0,-0.0120955559201614,0,0,0,-0.467069118656587,0,0,-0.0656449583839335,0,0,0,0,0,0,0,0,0,0,-0.0397665632117842,-0.051562758874852,0,0,-0.113302954594529,0,0,0.090594375821899,-0.0608854962024322,0,0,0,0,0,0,0,1.73472347597681e-18,0.399219335536303,0,0,0,0,0,-0.0590136244797698,0.157155784023216,0,0,0,0
