,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.187406557273536,0,0,0,0,0,0,0.165223486530501,0.128959486827157,0,0,0,-0.210618548122214,0,0,0,0,0,0.315323502692703,0,0,0,0,0,0.251226069203442,0,0.0525930657124392,0,0.122709621884452,0,0,0,0,0,0,0,0,0,0,0.0969174766764211,0,0,-0.0393778235555486,0,-0.0911112960658635,0,-0.0106376810876709,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.175204691890024,0,0,0.148276190550334,-0.114920743020761,0,0,0.0909216578971065,0,0,0,0,0,0.00530934684504716,0,0,0,0,0,0,0,0,0,0.168220439361558,0,0,0,0,0,0,-0.229153031422297,0.327741804164483,0,0.125368784255299,0,0,0,0,0,0.131953527002961,0,0,0
X601939.CH.EQUITY,0.473539771755935,0,0,0,0,0.183906739502547,0,0,0,0,0,0,0,0.0324204128145249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365919254168603,0,-0.157251487488392,0.0868804589010668,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.455627000389149,0,0.199892750343732,0,0.180878280148874,0.0259591011771138,0,0,0.0632506613577643,0,0,0,0.00489151317399384,0,0,-0.0582741170831552,0,0,0,0,0,-0.0286269845158638,0,0,0,0,0.0874491911062426,0,0,0,0,0,0,0.0268199914620203,0,0,0,0.143296661528576,0.155279169110674,0,0,0,0,0,0,0,0,0,0,0,-0.0437663318136343
X5.HK.EQUITY,0,-0.205665280288292,0,0.015828854396025,0,0,0,-0.171454731236963,0,0,0.337462744159377,0,0.161367224312941,0,0,0,0,0.543834954182325,-0.048807462257791,0,0,0,0,0,0,0,-0.165884939841091,0,0,0,0,0,0,0,-0.0505173463486193,0,0,0,0.0320047362816414,0,0,0,0,0.0753305892469435,0,0.108913105774463,0,0,0,0.204524099466492,0
X601988.CH.EQUITY,0.102487346552443,0,0.208365302422034,0.124451597434482,0,0,0,0,0.118510596646909,0.0802439893980845,0.238342875003487,0,-0.371718825487518,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.000886854465610997,0,0,0,0.136639519035099,0,0,0,0,0.0298760787310324,0,0,0.0437255079130139,0,0,0,0,0,0,0,0,0,0.103366737168645,0,0,0,0,0.00298782171438811,0.0798520183295709
X600036.CH.EQUITY,0,0.377671963772031,0,0,0,0,0,0.0336991276987986,-0.0112713659238782,0,0,0,0,0.288252235455389,0,3.46944695195361e-18,0.0201819678057925,0,0,0,0,0,0,0.176949532602619,0,0,0,0,0,0,0,0.0930827317188558,0,-0.0400548263580319,0.000541621263224844,0,0,0,0,0,0.16740006638086,0,0,0,0,0,0.0164489977782773,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0427961430873533,0,0,0.056278568964099,0,0,0,-0.0197832354424157,-1.73472347597681e-18,0,0.193120268082259,0.252921668312276,0,0,0,0.160258687556936,0,0,0,0,0.166989345978705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16822655583154,0,0
X601628.CH.EQUITY,0,0.373868781266058,0,0.039307193296933,0,0.0332920721299917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162407812427617,0,0,0,0,0,-0.0921689547559728,0.187586986337116,0,0,0,0,0,0,0,0,0,0,0,0.18679764414384,0,-0.0507054488412549,0.0224723501047452,0.111305923694817,0.201043033883371
X601166.CH.EQUITY,0.131429016662061,0,0,0,0,0.0499475734298925,0.500937244485267,0,0,0,0,0,0,0.0645153770404017,0,0.267764589749883,0,0,0,0,0,0,0,0,0,0,0,0.0575302410633924,0,0,0,0,0,0.0894360824026478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0522976331131021,0.0329565233117505,0,0,0.0612162059582303,0.0235460355140885,0,0,0,0.0180259456769573,0,0.178307150093951,0,0,0,0,0,0,0,0.185413269262517,0.083785925438445,-0.161582620360748,0.137400010482032,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120487290567034,0,0.209246711704841,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0852477008899179,0,0,0,0,0.251691509920185,0,0,0,0.406290268663807,0,0,0.0647422931510402,-0.0354545030295418,-0.0340865206799563,0,0,0,0,0,0,0.0785443752571611,0,0,0,0,0.10908496883271,0,0,0,0.00649952079151387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494791787114173,0,0,0,0,0
X000002.CH.EQUITY,0,-0.0849674176662945,0,0,0.0525658145407102,-0.116724881562872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251723438591259,-0.151515477925384,0,0,0,0,0,0,0,0,0.300096237162867,0,0,-0.0933207218752646,0,0,0,0,0,0,0.0216355466281985,0,0,0,0,0.322534406019843,0,0,0.134851190643357,0.183196673018944,0.215398576410774,-0.120071858844113
