,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.690650063696743,0,0.000958841939981889,0,0,0,0,0.0343290578709326,0,0,0.0969667038247614,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174423985804619,0,0,0,0,0.082109613517634,0,0,0,0,0,0,0,0,0,0.0170494743845928
X601318.CH.EQUITY,0,0,0.0649219728628454,0.179104681656589,0,0,0,0,0.0714779138309605,0,0,0,0,0,0,0.0488396085348232,0,0.161460088812198,0,0.0139504399413091,0,0,0,0,0,0,0,0,0.0994322237256789,0,0,0,0.0288860463419941,0,0,0,0,0,0,0,0.164300750323451,0,0,0,0.0249059567368857,0.0588633921773584,0.0612819778815801,0,-1.73472347597681e-18,0,0
X601939.CH.EQUITY,0.182610452379596,0,0,0.383780781542278,0,0.139372271600117,0,0,0,0,0,0,0,0,0,0,0,0,0.025510894222653,0,0.0193823986309997,0,0,0,0,0,0.00867261730447235,0,0.147388530463487,0,0,0,0.0503990340127498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081215988757768
X601288.CH.EQUITY,0.164828041990421,0,0.0902981818912886,0,0,0,0,0,0,0.155256157428218,0,0,0,0,0,0,0,0.128158816960026,0,0,0,0.0277371271733338,0,0,0.0118163479719397,0.291777896371821,0,0.0427380380305453,0,0.0569925951145392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.290269729634047,0,0,0,0,-0.122038876254621,0,-0.146831847601974,0.262637779374713,0.197242182340148,0,0.0792568920882431,0,0,0,0,0,0.232719145291814,0,-0.0471169369274758,0,0,0.135621242606135,0,0,0,0.0216837986215196,0,0,0,0,0,0,0,0,0,0,0,-0.498098797138402,0,0,0,0.173988033970489,0
X601988.CH.EQUITY,0,0,0.0601181891416134,0,0.0721183378469752,0,0,0,0.0239367589432579,0,0,0,0.027061911360067,0,0,0,0,0,0,0,0,0,0.624048636039512,0,0,0,0,0,0,0.0866990485288049,0,0,0,0,0,0,0,0,0,0,0.0460479487290515,0,0,0,0,0,0,0,0.066300380680638,0.104022429634222,0
X600036.CH.EQUITY,0,0.0098157283475608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784532559157282,0,0,0.00547506730612234,0.0704150644207145,0,0,0,0,0,0,0,0,0,0,0,0,0.0148276019797293,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0431406025810656,0,0,0,0.261061398248487,0,0,0,0.172330229186267,0,0,0,0.0744286547211515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.130730351506467,0,0.0921748890107955,0,0,0,0,0,0,0,0,0,0,0,0.0396371405274852,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.360316827927459,0,0,0.0456160253969148,0,0,0.0801793063501725,0,0.105936613628038,0,0,0,0.0339937780701398,0,0
X601328.CH.EQUITY,0,0,0.0784660048112425,0,0,0,0.172232770657777,0,0,0,0.00843382375837541,0,0,0.14795193267074,0,0,0,0,0,0,0,0.269942610981147,0,0,0,0,0,0,0.0219756453790163,0,0,0,0,0,0,0,0,0,0,0.0790966215298291,0.22123291868924,0.0282871537326553,0,0,0,0,0,0.00518417503884171,0,0,0
X601166.CH.EQUITY,0,0.0346058153771287,0.197125909150691,0,0,0,0.16717818178358,0,0,0.0512698072424424,0,0,0.011271311988801,0.103571513916815,0,0,0,0,0,0,0,0,0.134744404846448,0,0,0,0,0,0,0,0.0844619218096977,0,0.0191538006754532,0,0,0,0,0,0,0,0,0,0,0,0.153330202354276,0,0,0,0,0.0203445939128978,0.082668280339675
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.0802274048352004,-0.165596378090059,0,-0.0410166613225585,0,-0.0581939825782449,0,0,0,0,0,0,0,0,-0.0851629662164614,0,0,-0.0466997537122685,0,0.124230533115118,0,0,0.145058774691122,0.202292493061295,0.267137856015212,0,0.33021744575633,-1.0842021724855e-19,-0.0647995661255051,0,0,0.0428581340821777,0,0,0,0,0,0.066955074427921,0.20594744838915,0,0,0,0.0858967027458799,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.170325953237331,0,0,0,0,0,0,-0.0227145299306329,0,0.159924773123478,0.113129673650141,0.265932911386485,0.134692291626328,0,0,0,0,0,0,0.139575374722996,0,-0.178825380265001,0,0.0206332562622527,0,0,0.213000221637736,0,0,0,0,0,0,0,0.0729108688418699,0,0,2.16840434497101e-19,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0656987283688491,0,0.228472757969649,0.00771402336883785,0,0,0.201554054887641,0,0.0837233077000534,0,0,0,0.0813921145952168,0,0,0,0,0,0.0117685469381407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175240351717029,0.0201532894768396,0,0,0.0952247060009399,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.384120249662709,0,0,0,0,0,0.0254494351977673,0,0,0,0,0,0,0,0,0,0.402386692036633,0,0,-0.272478768187866,0,0.030718889557655,0.189311183636331,0,0,0,0.113480024312184,0,0.443616298364707,0,0,0,0,0,0,0,0,0,0,0,0.119036285079258,0,0,0.0833076491762512
X000002.CH.EQUITY,0,0.0124286479935952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134364931579402,0,0,0,0,0,0,0.0687619212999093,0.0702253570223715,0,0.104428300285461,0,0,0,0.0343290387128847,0,0.652377945988151,0,0,0,0,0,0.0889586136592157,0,0,0,0,0,0,0,0,0,0,0.0609935261746402,0
X2388.HK.EQUITY,0,0,0,0,0.0611649225568539,0,0,0,0,0,0,0,0.280652169419853,0,0,0,0,0,0,0.163110983559355,0.189101219332536,0,0,0,0.00565710028633359,0,0,0,0,0,0.177628656126545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684667865429567,0,0,0,0,0,0
X601601.CH.EQUITY,0.0838944480003811,0.0716592459278199,0,0,0,0,0.149298313594944,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0519983932881887,0,0,0,0,0,0,0,0,0,0,-0.0176188214014431,0,0.107373632252046,0,0,0,0.0402553765468786,0,0,0,0,0,0,0,0,0,0.259899184288141,0,0,0.0181033667219327,0
X267.HK.EQUITY,0,-0.172620867955763,0,0,0.250832550749872,0,0,-0.104724375609729,0,0,0,0.126790244909058,0,0,0,0,0,-0.168671568470434,0,0.346458501990015,0,0,0,0,0,0,0,0,0,0.477202083583851,0,0,0,0,0,0.0923395321277448,-0.212472065334378,0,0,0,0,0.166802041096934,0,0,0,0,0,0,0,0,0
