,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601998.CH.EQUITY,0,0.167716802901998,0,0,0.141682482164904,0,0,0.0191450848729673,0.0581072160446414,0,0.136131254080864,0,0.0570906796347991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434395334071145,0,0,0.0131221314312746,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.147195176267192,-0.014798320371055,0,0,-0.248912806665327,0,-0.0799862498006442,0,0,0,0,0,0,0.0233338684777835,0,0.117901952413163,0,0,0,0,0.490893263173143,0,0,0,0,0,0,0,0,0,0.150462356555059,0,-0.159098165991699,0,0,0.161762855925826,0,0,0,0.187778262957206,0,0,0.19798255691266,6.93889390390723e-18,-0.0253390852250944
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165199483279456,0,0,0,0,0,0,0,0.113370470736029,0,0,0,0,0.300378054423179,0,0,0,0,0,0,0,0,0.338795068797664,0.175279438972567,0,0,0,0,0,0,0,0,0,0,0.0249093612485216,0,0,0,-0.0586661946805896
X2007.HK.EQUITY,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0633959798704707,0.0779200591439485,0,0,0.110234224664484,0,0,0.135654143236382,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.267462500314318,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0397150676610648,0,0,0,0,0,0,0,0.173327475580199,0,0,0,0.000365564876236408,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.181405695948805,0,0,0,-0.0428016434696244,0,0,0,0.485950519718513,0,0,0,0,0.201313586101821,0,0,0,0.0334473830131311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126121969885883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.064361156918578,0,0,0.0871175128130722,0,0,0,0,0,0,0.266463334458539,0,0,0,0,0.0267331839625469,0,0,0,0,0.0190655694532573,-0.0183688837658769,0,0,0.320950192987246,0,0,0,0.138743364788241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868611171417936,0,0,-0.00963302176633507,0
X1113.HK.EQUITY,0,0,0,0,0,0,0.168986644112982,0,0,0.0553197007088962,0,0,0,0,0,0,0,0.156644289002399,0.0271681152110795,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.331861592897279,0,0,0,0,0,0,0.250023298115706,0,0,0,0,0,0,0,0,0,0,0,0.0770520802632208,0.016352738412906,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00795201826179869,0.064787466138345,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0.186534830372955,0,0.100662461985037,0,0.173177634928674,0.130228513951345,0,0,0,0,0,0.277368230850666,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.37611062968032,0,0,0,0.180022827946998,0,0,0,0,0,0,0,0,0,0,0,0,0.158061411498226,0,0,0,0,0,0,0,0,0,0,0.0475215026941079,0,0,0,0,0.0302002154331173,0,0,0,0,0,0,0,0,0.0238144826102286
X601211.CH.EQUITY,0,0,0,0,0,0,0,-0.0251066707789457,0,0,0,0,0.0380706615855019,0,0,0,0.247216697774575,0,0,0,0,-8.67361737988404e-19,0.0320911571284265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105938947902887,0,0,0.00552431166849632,0,0.0172313617856415,0.0455438676781412,-0.0322724211350829,0.163876634735161,0,0,0.387781793686003,0.0403572271649498,0
X12.HK.EQUITY,-0.0701243470818195,0,0,0,0,-0.132185823723989,0.21987277899461,-0.0104290797511678,0,0,0,0,0,0.300082286867497,0,0,0,0.455670572653856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482285773258488,0,0,0,-0.236071637239908,0.31544846664649,0,0,0,0,0,0.0829155456469654,0,0,0,0,-0.0543083426424522,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132701448602618,0,0,0,0,0,0,0,0,0,-0.0520906852117144,0,0,0,0,0.0870261542744992,0.230002380246747,0,0,0,0,0.302119256609973,0,0,0.185085444721078,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0860740847700772,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179877461837344,0,0.147011771557616,0,0,0,0.0687008870109784,0.0644060633439842,0,0,0,0,-0.0898628432755296,0,0,0,0,0,0.283329915931004,0,0,0,0.0447413325684236,0,0,0,0,0,0,0,0,0.1729787122367,0,0.173726975772031,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0409937180853362,0,0,0,0,-0.0196054949648473,0,0,0,0,0,0,0.0800751169231816,0,0,0,0.0503717917677426,0,-0.123620883153591,0,0,0,0,0.409759280954943,0,0.0276990692780478,0,0.0577196853895275,0,0,0,0,0,0,0,0,0,0.0648871033028305,0,0,0.351808065476992,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.0363095232475122,0,0,0,0,0.102259961535179,0,0,0,0,0,0,0,0.187502559764735,0,0,0,0,0,-0.00063523711184911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568394823162537,0,0,0.0740974699557699,0,0,-0.0785973546580317
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.123565178223761,0,0,0,0,0,0,0.0509133248342959,0,0.386958413678541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348912635171622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0.084965342926788,0,0,0.115352538532995,0,0,0,0,0,0.00169809751551016,0,0,0,0,0,0,0.146737410308035,0.150209583767571,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0257754064865662,0.0453202878542949,0,0,0.0489124291305987,0,0,0,0,0.201608421073048,0,0,0,0,0.16368363377963,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.0247212190044308,0,0,0,0,0,0,0,0,0,0.403627199005132,0,0,0,0.0372219840154823,0.00523270313329098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136371534926126,0.133072582192302,0,0.0498307385789923,0,0,0,0,0,0,0,0,0,0.194124417433143,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0532239635232445,0,0,0,0,0,0,0,0,0,0.0353263194941469,0,0.192881605439847,0.011347283407165,0,0,0,0,0,0.0577375881670067,0.03455451092085,0,0,0,0,0,0,0,0.156570548417585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238696356963897,0,0.00843581785371557,0.204441940586041,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0117172703359652,0,0,0.0463814056960584,0,0,-8.67361737988404e-19,0,0,0,0,0.137713659568492,0,0,0,0,0.0643932084987801,0,0,0,0,0,0,0,0.0473334689517259,0,0,0.0774002324379974,0,0.209642853101579,0,0,0,0,0.0176190553181828,0,0,0,0.400553573302322,0,0,0.0212279906055327,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293887336552494,0,0,-0.00740641305246881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481832246189927,0,0,0,0,0,0,0,0,0.395160128157036,0,0.086191522879589,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.0172225855411662,0,0,0,0,0.0407710420974959,0,0,0,0.148648128793583,0,0,0,0,0,0,0,0.0175300600723713,0,0,0,0,0,0,0,0,0,0.0068790037775318,0,0,0,0.324288900143531,0.0362157465323201,0.236012659918836,0,0,0.253877541565816,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.121586336377311,0.165003324941969,0,0,0,0,0,0,0,0,0,0.350556159557447,0,0,0,0,0,0,0,0,0,0,0,-0.0410025409686179,0,0,0,0,0,0,0,0,0,0.0429971409952019,0,0.35361158534862,0,0,0,-0.0200282225789956,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0452392945034266,0
X2886.TT.EQUITY,0,0,0,0,0,0.460798258137316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351820202507784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435035259539629,0,0.0322534158723726,0,0,0.439378068900285,0.0653600113928413
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223394128641776,0,0,0,0,0,0,0,0,0.0111541087410945,0.00569233009292485,0,0,0,0,0,0.0895036497312832,0,0.0277748274142369,0,0,0,0.373876984800813,0.0144969713330782,0,0,0.0450326467219247,0,-1.73472347597681e-18,0,0.134291096013037,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,0,0,-0.299886011684653,0,0.510036969124894,0,0,0,0,0,0,0.0938469084917839,0,0,0,0,0,0,-0.444500967824964,0,0,0,0,0,0.0570366668434738,0,0,0.124396298893257,0,0.441434739566075,0,0,0,0,-0.0519515290601359,0,0,0,0,0,6.93889390390723e-18,0.0605230285910733,0,0,0.113124147954384,0,0,-0.119112204999226
CN2YR,0,0,0,0,0,0.206587300021257,0,0,0,0,0,0,0,-0.557589674757727,-0.129678623482632,-0.215103270512585,0,0,0,0,0,0,0,-0.17672265919994,0,0,0,0,0.43008119306956,0,0,0,-0.441298564717988,0,0,0,0.111704298089521,0,0,-0.523415460150651,0,0,0,0,0,-0.330112714635329,0.964146266408537,0,0.314603401757164,0,-0.364802470764268,0
