,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0668720363472355,0,0,0,0,0,0.0225924740437056,0,0,0,0.188159536586033,0,0,0,0.43711148360544,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136236385578442,0.463885719345406,0,0,0,0,0,0,0,0,0,0.0755539950569344,0.0329748094741478
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0465421566361759,0,0,0,0.0620806195955616,0,0,0,0,0.160549207843071,0.0727324803607102,0.104991703724765,0,0.00889762025359371,0,0,0,0,0.101473067854883,0,0.0743670279202261,0,0,0,0,0,0,0,0.266105720494518,0,0,0,0.129708284111875,0,0.0345350532294686,0,0.109328743492691,0,-0.017236889737149,0,0,0,0,0
X601939.CH.EQUITY,0.303048346385073,0,0,0,0,0,0,0,0,0.0550108272616878,0,0,0,0,0,0,-0.181508511589945,0,0,0.164980336308439,0,0,0.247492065501035,0,0,0,-0.274821706078993,0,0,0,0,0,0,2.77555756156289e-17,-0.111945366481089,0,0,0,0,0.00810439173057201,0.499732921098078,0,0,-0.0345026730431125,0,0.0513180943100688,0,0,0,0,0.164942738387137
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0519608599297984,0,0.153729682918488,0,0.259764002917464,0,0.0214993225879351,0,0.348608552046296,-0.103904857901788,0,0,0,0,-0.0726985980715911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,4.33680868994202e-19,0,0,0,0.145541930204897,0.395609490581525,0,0,0,0,0,0,0,0.17093794022101,0,0,1.38777878078145e-17,0,0,0,0,0.0897759611357141,0,0,0.0351283374693101,0.0436591338422986,-0.138095010701681,0,0,0,0,0,0,0,0,0.0535368645632949,0,0,0.131044612985481,0,0,0,0,0,-0.186026938243003,0,0,0.123724670000467,0,0
X601988.CH.EQUITY,0,0,0,0,0.253210626545489,0,0,0,0.173411714436006,0,0,0,0,0,0.140293480374613,0,0,0.0582959040129381,0,0,0,0,0,0,0.111356243888522,0,0,0,0,0,-0.151214643962049,0,0,0,0,0,0,0,0,0,0.0158118241282949,0,0,0,0,0,0,0,0,0.123816428564889,0
X1299.HK.EQUITY,0,0,0,0,0.161099186063008,0,0,0,0,0,0,0,0,0.0146987367092691,0,0,0,0.18504120277973,0,0,0,0,0,0,0,0.0673575606852859,0,0.0216170210862712,0,0.113193244214232,0,0,0.127186514160193,0,0,0,0.386366400841074,0,0,0,0,0,0,0,-0.216693860616923,0,0,0,0,0,-0.0441586048134675
X600036.CH.EQUITY,0,0.0592898083789111,0,0,0,0,0,0,0,0.526322076961364,0,0,0,0,0,0,0.070094386698028,0,0,0,0.241542937942699,0,0,0,0,0,0,0,0.147636921512417,0,0,0,-0.197997926581024,0,0,0,0,-0.166477495843732,-0.00286042339188063,-0.0236012954691024,0,0,0,0,0.192274471077559,-0.0511641207892984,0,0,0,0.0305323225029701,0
X601628.CH.EQUITY,0,0.109675927475805,0.0100679559208837,0.0497678954465564,0,0,0,0,0,0,0,0,0,0,0,-0.0495399532581281,0.179445903541276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134930585260738,0.215819458535493,0,0,0,0,0,0.243502358017798,0,0.0774928545500767,0.13564167106252,0,0,0,0,0,-0.0631528986293225
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.703361041657018,0,0,0,0,0,0,0,0,0,0,0,0,0.132839244801961,0,0,0,0,0,0.0350922060398153,0,0,0,0,0,0,0,0,0,0,0,-0.00872422054276921,0,0,0.0204010190164207,0,0,0.00342599906687183,-0.182889225807879,0,0,0,0.0476567581511497,0
