,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.732255191474243,0,0,0.00520226501621544,0,0,0,0,0.0385763996569387,0,0,0.0685978786000438,0,0,0,0,0,0.0190800594842464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.00183462677423906,0,0,0.0657556709979203,0,0,0,0,-0.0292867537293412,-0.00536550787186557,0,0,0,0,0,0.00229105411183568
X601939.CH.EQUITY,0.252964698087647,0,0,0.371721072247611,0,0.151322200886185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320287504546724,0.0471852469346312,0,0,0,0,0,0.0825816152969583,0,0,0,-0.012662284471939,0,0,0.00866461686418802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114684948696845
X601318.CH.EQUITY,0,0.0847444978031466,0,0,0,0,0,0,0.00711795825500158,0.0593731783162211,0,0,0,0,0,0,0,0.0257046114540393,0.113073831275197,0,0,0,0,0,0,0,0,0,0,0,0,0.0893405585834042,0,0.167220539360066,0.0317481677467219,0,0,0,0.11028207446834,0,0,0,0,0.223106193031601,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.323454942155581,0,0,0,-0.0397234524051993,0.03009150051308,0,0,0,0.131389972618433,0,0,0,0,0,0,0,0,0.0698457337904487,0,0,0,0,0,0.0180316918542871,0.242059660054203,0,0.0746838006919497,0,0.0836239776395559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584652263362252,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0.326382146402734,0,0,0.213567418204107,0,0,0,0,0.238898348067479,0,0,0,-0.11711343569629,0,0,0,0,0,0.0682935575005592,0,0,0,0,0.105535976186987,0,0,0,0,0,-0.0987742084753978,0,0,0,0,0,0,0,0,-0.664546938336363,0,0,0,0,0.262358958180737,0
X601988.CH.EQUITY,0.0510631554519999,0.00439373619713105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686311387561542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00780116224873625,0,0,0,0,0,0,0,0,0,0.135183237174381,0.0807805315141677,0
X1299.HK.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,-1.38777878078145e-17,0,0,0,0,0.0599254537813715,0,0,0,0,-0.0337321029394258,0,0,0.278919294322729,0,0,0,0.0704985621057633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113595195651861,0,0,0,0,0,0,0,0,0.303090723953964,0,0.11701267042445
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250429741256065,0.000775117816919061,0,0,0,0,0,0,0.775033741955309,0,0,0,0.104333289930819,0.00419517326406815,0,0.000700083101345981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.135483245929838,0.0673035939248035,0,0,0,0,0,0,0,0,0,0,0,0.0295813429195747,0.00342866621652761,0,0,0,0,0,0,0,0,0.0702693771098348,0,0,0,0,0,0,0,0,0,0,0.319929616562586,0,0,0,0,0,0.209944156957288,0.069831177794654,-0.0271521583655239,0,0,0,0,0,0
X601328.CH.EQUITY,0.00162690788965842,0,0,0,0,0,0,0.170597034970712,0,0,0.0379703596895906,0.147449772988317,0,0,0,0,0,0,0,0,0,0.251188438040227,0,0,0,0,0.0313568121492295,0,0,0,0,0,-0.00875491195687032,0.0403750693290542,0,0,0.000781639135673437,0,0.252477268618706,0.0685593348497611,0,0.0396123276060451,0,0,0,0,0,0,0,0,0
