,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.00572241952487954,0.170688067092044,0,0,0,0,0,0,0,0,0,-0.269693178809875,0,0,0,0,0,0,0,-0.0622291821498924,0,0,0,-0.288952842488578,0,0,0,0,0.770008635012955,-0.122691155977009,0,0.351257743161007,0,-0.0823660807815151,-0.0117976422551348,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.152457639607503,0,-3.46944695195361e-18,0.0289108460395307,0,0,0,0,0,0.027385538679924,0,0,-0.0264036962483877,0,0,0,0,0.0226071137158759,0.143402572150849,0,0,0,0,0.0843570904696958,0,0,0,0,0,0,0,0.476732498486365,0.0386410026818321,0,-0.0606601855389508,0.0299184342986126,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.281751653947821,0,0,0,0,0.0146175273350154,0,0,0,0.0401871605390105,0,0,0,0,0,0,0,0,0,0,0,0,0.0432080868428869,0.0935402294646394,0,0,0,0,0.193678607252534,0,0.086281233284253,0,0,0,-0.107126552701578,0,0,0,0.410198429046523,0,0,0,0,0,0,0,0,0,0,0,0.151654772482678
X601288.CH.EQUITY,0,0,0,0,0,0.18310444826517,-0.00436500776180269,-0.139955296549847,0.280488167750546,0,0.275388059414913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117147357229254,0.0896783405145483,0,0,0,0,0,-0.521413833914284,0,0,0,0,0,0,0,0,0,0,0.0233670232745523,0,0,0.055030248275653,0,-8.67361737988404e-19,0
X5.HK.EQUITY,-0.180215982292184,0,0,0,0,0,0,0,0,0,0.0128661265156012,0,0,0,0.0404324141761403,0.246332597325272,0,0,0.0942744037223729,0,0.208841432989646,0,0.485279033416786,0,0,0,0,0,0,-0.24249925670633,0,0,0,0,-0.00719298186165762,0,0,0,0,0,-0.0966122942918813,0.19241020447845,0,0,0,-0.138199950200144,0,-0.0886074604228882,0,0.0219354241713046,0
X601988.CH.EQUITY,0.180245404771647,0,0,0.512808404874529,0,0,0,0,0,0,0.130227599636336,0.0545779092626581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127557674153288,0,0,0,0,0,0,0,0,0,0,0.202686493910637,0,0,0,0,0,0,0,0,0,0,0,0.0954474659787831
X600036.CH.EQUITY,0,0.413503149899049,-0.0631507665654142,0,0,0,0,0,-0.124449966723076,0.545578418814134,0,0,0,0,0,0,0,0.00387674254526578,0.109681601127852,0,0,0,0,0,0,0.110648762793537,0,0.044826578515076,0,0.339768052194122,0,0,0,0,-0.333817442161483,0,0,0,0,0,0,0.114114451937989,0,0,0,0,-1.38777878078145e-17,0,0,0,0
X1299.HK.EQUITY,0,0,0.00647405769211123,0,0.0889285493635753,0,0,0,0,0,0,-0.039920396848111,0,0.0539272251789766,0,0,0.149252382206958,0,0,0,0,0,0,0.0439887624305923,0,0.204500250867338,0,0,0,0,0.125109705933741,0.162233297715015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0184628651597703,0,0.0109870554739572,0,0,0,0,0,0,0,0,0,0.272771360746565,0,0,0,0.000867711322097545,0,0,0,0,0,0.0834222147268326,0,0,0,0,0,-0.0114026895039786,0,0,0,0,0,0,0,0.28982700386743,0,0,0,0,0,0,0,0,0,0,0.106049249041185,-4.33680868994202e-19,-0.0546942314346283
X601328.CH.EQUITY,0,0,0.0476306198358578,0,0,0.130739371503339,0.247634716676154,0,0,0,0,0.051387163098828,0,0,0,0,-3.46944695195361e-18,0.241351037807975,0.170411848176939,0,0,0.0156987785560799,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.158874895102247,0,0,0,0,0,0,0,0,0,0,0,0.157924571142728,0,0,0,0,0,-0.415914796140489
