,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.413309920483502,0.0764208682801818,0,0,0,0,0,0,0,0,0,0,0.0519800321122555,0,0,0.0763601019637249,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0521478187451154,0,0,0,0,0,0,0,0,0,0.0786683309161206,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0766553121279124,0.246944481854512,0,0,0,0,0,0,0,0,0.327847643364969,0,0.0906285861742868,0.0574180456608737,0,0,0,0,0.0921474161629186,0,0,0,-0.0128884608374193,0,0,0,0,0,0.0267390461274847,0,0.00909264805168823,0,0.0425975026468861,0,0,0,0,0,0,0,0,0.0119313020779856,0,0
X601939.CH.EQUITY,0,0,0,0.661930724252989,0,0.0545603357011479,0,0,0,0.261795039328595,0,0,0,0,0,0,0,0,0,0,0.0587700010553116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158151444202623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363772804349027
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.259424033015949,0.0344264880048692,0,0.75730781791981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131990209596681,0,0,0,0.112541608168944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.15417348661665,0,0.306776656578556,0,0,-2.77555756156289e-17,0,0.0445030412290361,0,0,0,0,0,0,0.021165102547109,0,0,0,0,0,0.0149538303751682,0,-0.144297814731228,0,0,0,0,0,0,0,0,0.112301757416278,0,0,0.291271300822784,0,0,0,0,0,0,-0.0588672054826039,0,0.0602282575808789,0,0
X601988.CH.EQUITY,0,0,0,0,0.355757432213179,0,0,0,0,0,0,0,0,0,0,0,0.0657085124234708,0,-0.0829518170094652,0,-0.0507016860218461,0,0,0,0.280190158850253,0,0,0,0,-0.236903020492293,0,0,0,0,0,0,0,0,0,0,0,0.151243654245595,0,0,0,0,0,0,-0.0259344395850244,0.137410360115824,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.441156442537665,0,0,0,0,0,0,0,0.187279538368148,0,-0.115035069639396,0,0,0,0,0.204542539929629,0,0,0,0,0,0.176381103999049,0,0,-0.0112271755087264,0,0,0,0,-0.0124930411476055,-0.198443515984454,0,0.152867723882142,0,0,0.125948905487773,0,0,0,0,0,0.0102501765563789
X1299.HK.EQUITY,0,0,0,0,0.21327213047739,0,0,0,0,0,0,0,0,0,0,0,0.194351751559686,0,0,0,0,0,0,0,0,0.0672727597194835,0,0.0940822410897557,-0.0749603132902912,0.000604100482774494,0.0999849667026792,0,0,0,0,0,0.414596653407858,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.047545941810582
X601628.CH.EQUITY,0,0.179738616565642,0,0.00454764985587267,-0.111468910658122,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.176344404772697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177820813330882,0,0.352369498632652,0,0.0386507499893246,0.155529206151287,0,0.0797143672835877,0,0.0980821148408521,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.179043444696784,0,0,0,0.374854955823328,0,0,0,0,-0.00354615084006671,0.45979771416245,0,0,0,6.93889390390723e-18,0,0,0,0.0481058110871525,0.186596815293381,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0389786203921718,-0.0920276789176355,0,0,0,0,0,0,0,-0.0433091736806597,0,0,0,-0.0970375216863327,0,0,0,0,0
X601166.CH.EQUITY,0.145300423821147,0,0,0.251773054075246,0,0,0,0,0,0.0857260665393959,0,-0.0225340328936943,0.24470434653298,0,0,0,0,0,0,0.0465608681743537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295816815107612,0,0,0,0,0,0,0.096600358123098,0,0,0,0,0,0,0,0.0682418579368617,0
X601319.CH.EQUITY,0,0,0,0,-0.0682526485494116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262095706554576,0,0.0452004132791796,0,0,0,0,0,0,0,0,-0.0649836635592999,0,0,0,0.21814941476757,0.0217245746946165,0,0,0.106924608899914,-0.245162958233124,0,0,0,0,0.359943571313375,0,0,0.126628169994496,0,0.0927190453164779,0,0
X600000.CH.EQUITY,0,0,0.20819853064095,0,0.091163864873016,0,0,0,0,0.172747211209134,0.157266862920507,0,0,0,0,0,0,0,0.0983123813413708,0,0.0458448901814114,0,0,0,0,0,0.294618219240054,0,0,0,0,0,0,-0.0559589737425251,0,0,0,0,-0.277766176874475,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.132794371520539,0,0,0.113357800285343,0,0,-0.11920064747936,0,0,0,0,0,0,0,0,0,0,0,0.166010726071664,0.224820471068209,0,0,0,0.11485346499575,0,0.444055331996032,0,0,0,0,0,0,0,0,0.109559214270471,0,0,-0.208130520280118,0,-0.093401852613187
