,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.232892339000692,0.18288913422948,0.0520035833998696,0,0,0,0,0,0,0,0.133336424992018,0,0,0,0,-0.0829737207099002,0,0,-6.93889390390723e-18,0,0,0,-0.307996806617273,0,0,0.886687306167841,0,0,-0.173616888446795,-0.0570668273657173,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.246722142984716,0,0,0,0,0,0,0.123900016044653,0.106302149050344,0,0,0,0,0.102140612308852,0.0387297752731739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115250785336122,0.0750938043801567,0,0.267780993689841,0,0,0,0,0,0,0,0,0,0,0,-0.114899174766288
X601939.CH.EQUITY,0.133457408079375,-0.145953499867716,0,0,0,0,0,0,0,0,0.203873750652798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144140567183212,0,0,0.0524424794826189,0,0,0,3.46944695195361e-18,-0.203229390341111,0,0,0.122437931660999,0,0.591634610886917,0.158266550961695,0,0,0,0,0,0.0938155790323197,0,0,0,0,0.0828683988303162
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.547881911886631,0.0868619298111499,0.484262441200365,0,0,0,0,0.433747292025573,-0.418567264813632,0.357113772988484,0,0,0,0,-0.297146266374786,0,0,0.0536211638780351,0,0,0,0,0,0,0,-0.394566036028821,0,0,0,0,0,0,0,0,0,0,0,0.102914871409486,0,0.344691595315917,0,0,0,0
X5.HK.EQUITY,-0.0213812562668554,-0.411933115892642,0,0,0,0.0875230024103566,0,0,0,0,0,0,0,0,0,0.195530030274863,0,0.317037081635929,0,0.212197965200458,0,-0.07850724147838,0,0,0,0.0495633740431804,0,0.00960348037354092,0,0,0,0,0,0.0826630370640188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224077941263708,0,0,0.0431506446154901
X601988.CH.EQUITY,0,0,0,0,0.384796739903229,0,0,0.0427529051388209,0,0,0,0,0,0,0.177674729390408,0,0,0,0.208491835591655,0,0,-0.0798768369538817,0,0,0,0,0,0,0,-0.315181816204486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135844707483181,0,0.0198802043383136,0,0,0,0,0
X600036.CH.EQUITY,0,0.456588064345148,-0.0407505257437785,0,0,0,0,1.38777878078145e-17,0,0,0.432784766441892,0.206235354130718,0,0,0,0.0362239949710439,0,0,0,-0.0537239922862895,-0.134758202056686,0.327835046772216,0,0,0,0,0.119571234759139,0,0,0,0,0,0,-0.227038509638725,0,0,0,0,0,0,0,0,-0.0772959081820153,0,0,-0.0888272413667602,0,0,0,0,0.00291005938716298
X1299.HK.EQUITY,0,0,0,0,0.277607720165039,0,0,0,0,0,0,-0.0855922231296741,0,0,0,0,0.0233232549184249,0,0,0,0,0,0,0,0,0.131392265174722,0,0,0.11834520286323,0,0,0.102076277115519,0,0,0,0,0,0,0,0,0,0,0,-0.0958682429489424,0,0,0,-0.0278882812551217,0,0,-0.0102634053098487
X601628.CH.EQUITY,0,0.141477678423309,0,0.00383233989831855,0,0,0,0,0,0.163653723474101,0,0,0,0.328355319858811,0,0,0,0,8.67361737988404e-19,-0.0531606965555108,0,0,0,0,0,0,-0.0108584156844063,0,0,0,-0.0732856832695742,0,0,0,0,0.120379168883227,-0.0271770140205805,0.149522957872727,0.0705624708182078,0,0,0,0,0,0,0,0,0,0,0,-0.0680819186994461
X601166.CH.EQUITY,0.0798146542371537,0,0,0.151317317703039,0,0,0,0,0.233952113118728,0,0,0.212732062974997,-0.145136205544768,0,0.0516496521970029,0,0,-0.0258678568662962,0,0,0.0885753439521297,-0.0664412150622695,0,0,0,0,0,0,0,0,0.224936719025602,0,0,0,0,0,0,0,0,0,-0.22000214508437,0,0,0,0,0,0,0,0,-0.0839845122586634,0
