,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.344116711164874,0.346878536215823,0,0.00646268361771202,0,-0.0753959234421009,0,0,-2.16840434497101e-19,0,0,-0.0141120819015578,0,0,0,-0.0282706363944672,0,0,0,0.0863341782300518,0,0,0,0.142278080457401,0,0,-0.0319879224899104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0758595210212177,-0.043484432714025,-0.111150088044437,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.213590907858799,0.022671227738298,0.287996873701311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693938995935579,0,0,0,0,0,0,0,-0.279665373358622,0.262653245892089,0,0.195703355002533,0,0,0,0,0,0.0553893960457875,-0.00343046100825688,0,0
X601939.CH.EQUITY,0.460250713341509,0,0,0.0615524791611938,0.111377407428231,0,0,0.0319890171849855,0,0,0,0,0.156863661892212,0,0,0,0,0,0,0,0.139575591993992,0,0,0.0177649851239339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316385703626577,0,0,0,0,0.014073072773054,0,-0.147390545913782,0,0,0,0,0
X601288.CH.EQUITY,0.392779740467773,0,0.206316418724717,0,0.151971571712485,0.0740577485452789,0,0.044561382939589,0,0,0,0,0,0,0.0213658317833376,0,0,0,0,0,0,0,0,0,0,0,0,0.0733003716410864,0,0,0,0,0,0.0476853223653997,0,0,0,0.0591724334731421,0.164129856028573,0,0,0.0217185292822955,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.253447506425292,0,0.136580543562049,0,0,0.0801045886101589,0,-0.191240882896081,0,0.284922598137209,0,0,0,0.173773210225762,0,-0.0946322579788357,0,0.218829051300269,0,0,0,-0.176681664946929,0.440858524883639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19087716050099,0,0,0,0,0.0274473657126965,0,0,0,0.0602519196417072,0
X601988.CH.EQUITY,0.0756979991525484,0,0.193696473291667,0.142023185400269,0,0,0,0.0819202581476032,0,0.121060012256485,0.255560380599644,0,0,0,-0.316561525212871,0,0,0,0,0,0.0246872611716317,0,0,0,0,0,0,0.0739550818246788,0,0,0,0,0,0,0,0,0,0,0,0,0.0435223763269271,0,0,0,0.139744049134509,0,0,0,0,0.0086113444513001,0.0803651059143066
X600036.CH.EQUITY,0,0.187581290308225,0,0,0,0,0,0,0,0,0,0,0.131924281767169,0.0673953387324896,0,0,0,0.0503318780350067,0,0,0,0,0,0.109558036609973,0,0,0,-0.0230687827513161,0,0,0.32553019640617,0,0,-0.0115135203579612,0,0,0,0,0,0,0.0390943274212742,0,0,0,0,0,0.113318357230883,0,0.17348659087876,0.0483924997846022,0
X601628.CH.EQUITY,0,0,0,0.0581366105789251,0,0,0,0,0,0.0709807653384646,0,0,0,0.0200809405763783,0,0,0,0,0,0.193133115632448,0,0,0,0,0,0,0,0.0314584593235477,0,0,0,0,0,0.056103316413325,0,0,0,0,0,0,0.0839003491192673,0,0,0,0,0,0,0,0.0344795257579527,0.17094066935093,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689199757413777,0,0,0,0,0.195419285574628,0.0166692057976837,0,0.11219059485426,0,0.187484720194586,0,0,0,0,0,0.342245491238694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701016991468649,0,0,0.0199213656036751,0.0229263879697255,0
X601166.CH.EQUITY,0,0,0.0149281311973923,0,0,0.128908867329209,0,0.091609554710544,0,0,0,0,0,0.160782029215101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457681340287323,0,0,0.184067606740388,0,0,0,0,0,0.0869437363417702,0,0,0,0,0,0,0,0,0,0,-0.0818973511966062
