,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.197553005825288,0,0.0211371488047874,0,0,0,0,0,0,0.344057730606316,0.166326972670688,0,0,0,-0.129247791203658,0,0,0,0,0,0,0,0,0,0,0,0.00940974941000249,0.0274643312473396,0,0,0,0.221501399937403,0,0,0,0,0,0.0466124668168767,0,0,0.0834439032872003,0,0,0,0.0237925368492897,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0929878048352413,0,0,0.271267782779253,0,0,0.321186259974579,0,0,0,0.106174689547831,0,0,-0.0326887930229078,0,-0.0631071679961763,0,0.0482388512273397,0,0,0,0,0,0,0,0,0,0,0.110173185191321,0,0,0,0,-0.276574730727242,0,0.138213812297011,0.00940577490848778,0.127032493972942,0,0,0,0,0.0328523980084982,0,0,0
X601939.CH.EQUITY,0.485924455467657,0,0,0,0,0.180739480331974,0,0,0,0,0,0,0,0.0693330903267268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368019277114807,-0.110975271533793,0,0,0.0439853294871769,0,0,-0.0473939613645405,0,0,0,0,0
X601288.CH.EQUITY,0.534452999068741,0.0847388702334048,0.184541417482657,0,0.11936313541038,0.00451596151775948,0,0,0,0,0,0,0,0,0,-0.0591193713174665,0,0,0,0,0,0,-0.0823822962808413,0,0,0,0.0414492544038509,0,0,0,0,0.0800154001709906,0,0,0,0.0143284512686451,0,0.0854877422724609,0.176102576112958,0,0,0,0,0,0,0,0,0,0,-0.0195193539283363,-0.0284361019333334
X5.HK.EQUITY,0.0302215900488416,-0.0441498300863232,0.0841333020803403,0,0,0.167389048006246,0,0,0,0,0.0989201963077084,0.0907719202894567,0,0,8.67361737988404e-19,0,0,0.553084954872138,0,0,0,0,0,0,0,0,-0.254402184216204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128326638374188,0,0,0,0,0
X601988.CH.EQUITY,0.129600493455666,0,0.185342150778237,0.0813660071766621,0,0,0,0,0.0954984636726571,0.091258787776446,0.138578963772896,0,-0.281180003735409,0,0,0,0,0,-0.0307151237055009,0,0,0.22418899653446,0,0,0,0,0.168107841642716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.273182837055047,0,0,0,0,0,0,0,0,0,0.0873570354404138,0,0.174245624340209,0,0.103592773134579,0,0,0.0056441280019499,0,0,0,0,0.0816831798859355,0,0,0,0,0,0,0,0,0,0.161227303571681,0,0,0,0,0,0.0903944483867983,0.0010016230103314,0,0,0,0,0,0.0663973230741196,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0294982361467216,0.125579096735343,0,0,0,0,-0.00878984731964259,0,-0.0131853260297055,0,-2.71050543121376e-20,0.139134022897948,0.234363424549336,0,0,0,0,0.177165475398173,6.93889390390723e-18,0,0,0.222966756060084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1659813703166,0,0
X601628.CH.EQUITY,0.237381692695802,0.289628369543644,0,0.0140292451593782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00421498768448692,0,0,0,0,0,0,0,0.0608878774802487,0,0,0,0,0.0892224941602484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390309550532305,0,-0.177265056763073,0,0,0.214323699552833
X601166.CH.EQUITY,0.200706490933999,0,0,0,0,0.0257022278158418,0.345218519834296,0,0,0,0,0,0,0.023785439709093,0,0.510097988635009,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0335936915149792,0.0524036635453761,0,0,0,0.00933357603583469,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
