,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.395961932462704,0,0,0.352761436101957,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436722544976162,0,0,0.103201382102384,0,0,-0.246765318274991,0,0,0,0,0,0,0,0,0,0,0.220585778288513,0,0,0,0,0.0659083695711182,0,0,0,0,-0.131763012735913,0,0,0,-0.0131288542800528,0
X601318.CH.EQUITY,-0.0192819598168756,0,0,0,0,0,0,0,0,0,0.260396817418109,0.222395273710956,0,0,-0.0423927638647175,0,0.142580444175244,0,-0.00393718606670081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123437468277271,0.375644934201512,0,0.0262216621073342,0,0.0760675944800123,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.276420453071893,0,0,0,0.0976364009261156,0,0,0,0,0,0,0,0,0.106637278195908,0,0,0,0,0,0,0.0355793262511401,0,0,0,0,0.331493089164052,0,0,0,0,0,0,0.0306284911262023,0,0.133061520161792,0,0,0,0.00309722989094039,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.313778569694136,0,0,0,0,0,0,0,0.0193692804971307,0,0,0,0,0,0,0,0,0,0,0,0.0240003069800209,0,0,0,0,0.0519852441296194,0,0,0,0,0,0,0,-0.0314087789402949,0,0,0,0,0.075863495701628,0.169310987181987,0,0,0,0.295491281426212,0,0,0,0.00372349941395798,0.156062582892952,0,-0.106004611140869
X5.HK.EQUITY,0,-0.19297692372497,0,0.405266619232117,0,0,0,0,-0.221047733333215,0.312025502873741,0,0,0,0,0,0.190019821093123,0,0.258310461935546,0,0.0838207658837583,0,0,0.423710319742962,-0.210824797030013,0,0,-0.0198055314964943,-0.00392843602177846,0,0,0,0,-0.0546969518388448,-0.157120945356742,0,0,0,0,0.0130155318156847,0,0,0.126813856079738,0,0,0,0,0,0,-0.121344793353954,0.0449064309816235,0
X601988.CH.EQUITY,0,0,0.035081015656873,0.33966495692627,0,0,0,0,0,0.157779193963199,0.170050799345284,0,0,0,0,-0.0713862774283146,0,0,0,0,0,0,0,0,0,0,0.0907472243703958,0,0,0,0,0,0.033253040734195,-0.0217747259995435,0,0,0,0,0,0.108124599814322,0,0,0,0.0554875583800332,0,0,0,0.0696327422912322,0,0.0114791135192042,0.130688434757404
X600036.CH.EQUITY,0,0.297805617664219,0,0,0,0,0,0,0,0,0,0.151809513922814,0,0.03048850433985,0,0,0.0255581455429376,0,0.0332572157715962,0,0,0,0,0,0,0,-0.0424289891783509,0,0,-0.0208962573537214,0.0123681912859177,0.196371401911143,0.115365297888235,0,-0.16930349733004,0.0339234856521683,0,0,0,0.200240742213121,0,0,0,0,0,0,0,0,0,0.188918521364948,0
X1299.HK.EQUITY,0,0.0333562495605079,0,0,0,0,0,0,0,0,0,0,0,-0.0763883306646992,0,0,0,0.271824400909026,0.16928096170866,0,0.298735660093127,0,0,0.181653579088425,0,0,0,0.0157686234050491,0.0471242386939786,0,0,0,0,0,0,0,0,0,-0.152204143936105,0,0,0,0,0,0,0,0,0,0,0,-0.206893479267621
X601628.CH.EQUITY,0,0,0,0.0184597693850567,0,0,0,0,0,0,0.0168720286101954,0,0.0201451161833768,0,0,0,0.167195176834686,0,0,0,0.00379787665368765,0,0.0370657241497163,0,0,0,0,0,0,0,0,0,0,0,0.0332048933003504,0,0,0,0,0.347411202664381,0,0,0,0,0,0,0,0,0,0.154561536910017,0
X601328.CH.EQUITY,0.1231687461041,0.00137793474918915,0.0170728957796619,0,0.0874255744948398,0.41987349723212,0,0,0,0,0,0.125542216390813,0.103736331421293,0,0,0,0,0,0,0,0,0.0157092889816591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171837629686226,0,0.0611818287480259,0.0177497814501521,0,0.121137808978902,0,0,0,0
