,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.109552371610862,0,0.16079609500255,0,0,0,0,0,0,0,0.263493919753711,0,0,0,0,0,0,0,-0.0602732266684329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124163420430723,-1.73472347597681e-18,0,0,0,0.173583877796888,0,0,0,0,0,0,0,0.0296131534233075,0.159076892892931,0,0.0160615670972299,0,0.0526231728647769
X601318.CH.EQUITY,-0.00628642795377702,0,-0.0900653433196255,0,0,0.0442295315880585,0,0,0.159090356354026,0,0.125827152836939,0,0.192066500994151,-0.038130062600604,0,0.198633398211528,0,0,0,-0.0145120813746475,0,0,-0.0482285281546703,0,0,0,-0.096583921159048,0,0,0,-0.0793946271129599,0,0,0.268302551253669,0,0,0,0,0,0.248781846510177,-0.249161465160385,0,0.259871409241419,0.196878208058746,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.386917787427798,0,0,-6.93889390390723e-18,0,0.0835157902139804,0,-0.103525059690935,0,0,0,0,0,0,0.142295607369577,-0.0876626909443545,0,0,0,0,0,0,0.126502965332782,0,0.15964196533303,0,0,0,0,0,0,0,0,0,0,0,0,0.134220140390403,0,0,0.335866973326737,0,0,0,0,0,-0.0175371411765407,0,0,0,0,0
X601288.CH.EQUITY,0.350201060095634,0,0.193821281453029,0,0,0.301685930451805,0,0,0,-0.00468537259823546,0,0,0,0,0,0,0.153464962508687,-3.46944695195361e-18,0,0,0,0,0,0,-0.0322772796020073,0,0,0.0878196372818025,0,0.0590932022608401,0,0,0,-0.131884072044012,0,-0.0610949882058708,0,0,0,0,0.238094971132565,0,0,0,-0.0723278439851468,-0.0754194109643762,0,0.0471431002005115,0,0,0,-0.0151085590840914
X5.HK.EQUITY,0,-0.123485771047025,0.0674296960175491,0.196636642274056,0,0.00485807803705934,0,0,0,0,0,0,0.202453673916975,0,0,0,0,0,0,0,0,0.402655079248434,0,0,0,0,0,0,0,0,0.333231587796642,0,0.0229032654581564,0,0,0,0,0,0,0,0.0316782875431306,0.0703767039440118,0,0,0,0,0,0,-0.10095767792025,0,0.0916743443485861,0
X601988.CH.EQUITY,0.0898520507735521,0.0472623653667995,0.13788005458849,0.0425308613965216,0,0,0,0,0.145114204188426,0,0.158471656624061,0.089567378985321,0,0,0,0,0,0,0,0,0,0.0141499291169091,0,0,0,0,0,0,0,0,0,0,0,0,0.260904483691732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.166860009821897,0,-0.0412871735774794,0.0259138879371985,0,0.334043216025557,0,0.255133750004631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302448446646653,0,0.0591342748498344,0.0429707391434873,0.0907600716357315,0,0,0,0,0,0,0,0.074959326472539,0,0,0,0,0,0,0.0553578965603994,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0337364459641124,0,0,0,0,0,0,-0.0556254866233485,0,0.15972749766644,0.322429021231155,0,0,0,0,0.168985580529639,0,0,0,0,0,0.0870290825005645,0,0,0,0,0.00435548555947598,0,0,0,0,0,0.0399888659137388,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.155068834052111,0.201499475065524,0,0,0.0227055981459399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159560498832754,0,-0.123965612573601,0,0,0,0,0,0.249702731463876,0.0236820833277112,0,-0.159011245991408,0,0,0,0,0,0,0,-0.0152570456098349,0,0,0,0,0,0,0,0,0.0791270501308471,0,0,0,0.0207860315817023
X601658.CH.Equity,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.143102880204246,-0.195483649876336,0,0.115129361663961,0,0,0,-0.392610960762863,0,0,0,0,0,0.379101264463993,0,0,0,0.215070530128861,0,0,0.0470077267925441,0,0,0,0,0.840367128030922,0,0,0,-0.341855470892408,0,0,0,0,0,0.161731362300127,0,-1.38777878078145e-17,0,-0.485648571312972,0,0.33751141160988
X601166.CH.EQUITY,0,0,0.0693632779720895,0,0,0,0.508309364516968,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195342538891615,0,0,0,1.38777878078145e-17,0,0,0.120481032882677,0.302235533238225,0,0,0,0,0.00392912473054669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382339887620684
X601328.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0.066569066859433,0.0219765568895839,0,0,0,0,0,0.554393584492577,0,0,0,0,0,0,0,0,0,0.194180809620614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530301488901314,0,0,0.068498699069267,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.102055244623195,0,0,0,0,0.151796817449694,-0.0417090627876576,0,0,0,0.392405214649029,0,0,0.0843399472834763,-0.0710320339137862,0,-5.42101086242752e-20,0,0,0,-0.0125612683879785,0,0,-0.0804130843833597,0,0,0,0.110086155654383,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0777656079707597,0,0.0408257215017466,0,0.0283987228704717,0.135820811251605,0,0,0,0,0
X000002.CH.EQUITY,0.0398766922000641,0,0,0,0,0,-0.0804874584846543,0,0,0,0,0,0,0,0,0,0.135928747049234,0,0,0.0277136531286587,0.0706645729457409,0,0,0,0,0,0,0,0,0,0.578578642868999,0,0,0,0,0,0.0475062007631635,0,0,0,-0.062082566121235,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.0873953663833578,0,0,0,0.308664411056136,0,0,0,0,0,0,0,0,0,0.259859931183308,0,0,0,0,0,0,0,0,0,0.159820872144837,0,0.145662293609204,0,0,0,0,0.0410867452759785,-0.187645876731793,0,0,0,-0.0498874777581064,0,0,-0.0416177749181837,0,0.0905618012937398,0,0,0.172138746121739,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.199159590359604,0.277756286339151,0,0.251089738635018,0,0,0,0,0,0,0,0,0,0,0.000910914032329273,0,0,0.147862464209898,0,0,0.00721229017363972,0,0.132146984276334,0,0,0,0,0,0,0.115939091299825,0,0,0,0.113767936364538,0.02110614015152,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.094089898686648,0.159478756753552,0,0,0,0.190399922608488,0.0458369411866688,0,0,0,0,0,0,0.0563360870728024,0,0,-0.0793184478710054,0.0451485720177112,0,0.0808127453208237,0,0,0,0.113256768884029,0,0.179677345933023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0
X16.HK.EQUITY,0,0,0,0.217441211742654,0,0,0,0,0,-0.104055906657875,0,0,0,0,0,0,0,0,0,0.0379739471832417,0,0,0,0,0,0.319919587702423,0,0,0,0,0,0.254157705233255,0,-0.0659456015745412,0.154736546237833,0,0,0,0,0,0,0,0.0292366202616447,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213121195175907,0.143277599755856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0861072163413913,0,0,0.0794852327364392,0,0,0.446261737962648,0,0,0,0,0.154560514213651,0,0,0,0,0,0,0.00764439209238272
X688.HK.EQUITY,0,0,0,0.147409882494674,0,-0.221790780819059,0,0,0.328151998055916,0,0,0,0,0.241924961378706,0,-0.0933145178432974,0,0.183936642283389,0,0,0,0,0,0,0,0,0.0189447697822607,0.417905932654771,0,0,0,0,0.0235377512286727,0,0,0,0,0,-0.320020524887535,0,0,0.135887822080229,0,-0.0496300279669709,0,0,0,0,0,0,0,-0.38605853810443
X600030.CH.EQUITY,0,0.0257327841327344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741279042896351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335906866015098,0,0,0,0,0,0,0,0,0,0,0,0.153979119155146,0,0.0250420812849292,0,0.00134800072508767,0.293855409168038,0,-0.0141049264177669
X11.HK.EQUITY,0,0,0,0,0.135102374506973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730442457387538,0,0,0,0,0,0.50566836658591,-0.071533016173631,0,0,0,-0.0985562358558059,0,0.307435480823793,0,-0.046338290213804,0,0,0,0.219805476812279,0,-0.0297623210923804,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.00632328603217924,0.210485144752575,0,8.67361737988404e-19,0,0,0,0,-0.0447513715166837,0,0,0,0.285667605335075,0,0,0,-0.0414046304803877,0,0,0,0,0,0,0,0,0.0862796399143745,0,0,0.128996598685451,0,0,-0.0858522607341007,0,0,0.252734343309128,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0271083982348864,0,0,0,0,0,0,0,0.0273496761424259,0.143962688642259,0.26310128066411,0,0,0,0,-0.0346165973098157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600055493814631,0,0,0,0,0.0656586378295139,0,0.116490891151453,0,0,0,0,0.199519095524902,0.304622732692752,0,0,0,0,0
X267.HK.EQUITY,0,0,0.0574656271190148,0,0.112483878203936,0,0,0,0,0,0.0872711381966445,0,0,0,0,0,0,0,0,0.109481053215568,0,0.37381862129093,0,0,0,0.0378355406728302,0,0.0939021250156966,0.0208476013807108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196760736183808,0,0,0,0,0,0,0,0.159530515141935,0.0542162381210405
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.195419786160547,0,-0.0496801533400056,0,0,0,0,0,0,0.0104388526420152,0.0184779362355489,0,0,-0.0258320715998692,0.412138738482568,0,0,0,0,0,0,0,0,0.113511379627051,0.266812460699018,0,-0.0148978759634175,0,0,0,0,0,-0.0728274846131725,0,0.107000632611931,0,0,0,0.024497703961535,0,0.0342876328276991,0,0,0,0
X1109.HK.EQUITY,-0.0896165897578055,0,0,0,-0.0822646872935891,0,0,0,0,-0.222520608011018,0,0,0,0,0.171075504031469,0.152877916380499,0,0,0,0.0164790264349511,0,0,0,0,0,0,0,0.624268126977128,0,0,0,0,-0.261285251281768,0,0,0,0,0,0,0,0,0,-0.0625883788061009,0,0,0,0,0,0,0,0,-0.131524383428702
X2007.HK.EQUITY,0,0,0,0.0484850446703027,0,0.243333574071758,0,0.292449484115439,0,0,0,0,-0.0869850525602914,0.0905229255486336,0,-0.0580664598793739,0,0,0,0.0410835136054724,0,0,0,0,0.107734522112709,0,0.442487059341485,0,0,0,0,0,0.121403066455387,-0.0232596688396697,0,0,0,0,0,0,0,0,0,0,0,0,-0.0734791250036944,0,0,0,0.0157347453667264,0
