,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.254109859258162,0,0,0,0,0,0,0.127080667905505,0,0,0,0,-0.169651003413312,0,0,0,0,0.367895563994457,0,0,0,0,0,0,0.233213372185084,0,0.0815891163430182,0,0.105646373676246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575804283842459,0,-0.0552878753595405,0
X601318.CH.EQUITY,0,0,0,0,0,0.0260389500244494,0,0,0.243247806580376,0,0,0.267185939394797,0,0,0,0.0985849112379385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108924424442622,0,0,0,0,0,0,-0.254695234573115,0.0954705859212846,0,0,0.177915998496524,0,0,0,0,0.101708075312161,0,0,0
X601939.CH.EQUITY,0.439503413854082,0,0,0,0,0.19045417029671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569637571100382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360537849603725,0,-0.153163166189379,0,0.086285534786646,0,0,-0.0110102083099156,0,0,0,0,0
X601288.CH.EQUITY,0.565677032899638,0.0318353342358431,0.106087616167596,0,0.065595287330733,0.0109625084991255,0,0,0.0483470981697542,0,0,0,0,0,0,-0.0354151652640547,0,0,0,0,0,0,0,0,0,0,0.0813144427629366,0,0,0,0,0,0,0.0507338952247136,0,0,0,0.158011311273349,0.179538941762445,0,0,0,0,0,0,0.0434979211382036,0,0,0,0,-0.0593941410904903
X5.HK.EQUITY,0,-0.116174860704913,0.188305123803674,0.139980285953649,0,0,0,-0.155936231439076,0,0,0,0.229106149441663,0,0,8.67361737988404e-19,0,0,0.590333544510229,0,0,-0.0643206916745248,0,0,0.141050203024695,0,0,-0.166688904557177,0,0,0,0,0,0,0,0,0.0231338013319718,0,0,0,0,0,0,0,0,0,0.145582217644746,0,0,0.118133935107431,0,0
X601988.CH.EQUITY,0.105615761311552,0.0651290451226391,0.229985344580486,0.199412571171829,0,0,0,0,0.0956745073619142,0.0976129087811747,0.132801564519645,0,-0.314991125224172,0,0,0,0,0,0,0,0,0,0.0291234482276686,0,0,0,0.104678424550896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485050320922648,0,0,0,0,0.0572318554695751,0.0600476512225656
X600036.CH.EQUITY,0,0.372163143076225,0,0,0,0,0,0.034327207044983,-0.0112398910361305,0,0,0,0,0.288333718068793,0,-3.46944695195361e-18,0.0201779869655023,0,0,0,0,0,0,0.176251079845671,0,0,0,0,0,0,0,0.0927032601787338,0,-0.0399122573211997,0.000544414852262531,0,0,0,0,0,0.164788337113914,0,0,0,0,0,0.0163948660749154,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.161058031289218,0,0,0,0,-0.048861736095932,0,-0.0494470626334929,-1.73472347597681e-18,0,0.274061629037254,0.273016626855272,0,0,0.143437452634404,0,0,0,0,0,0.095516114770085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710554859098201,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0591850240553882,0.317945774746355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482011021189004,0.0430808650037257,0,0,0,0,0,0.12242370732752,0,0,0,0,0,0,0,0,0,0,0,0.170432652733921,0,0,0,0.23403759233505,0.100961395745015
X601166.CH.EQUITY,0.117395278010886,0,0,0,0,0.0437511592269946,0.499670100186778,0,0,0,0,0,0,0.0393398528429537,0,0.246709701499509,0,0,0,0,0,0,0,0,0,0,0,0.0835485788362528,0,0,0,0.0441059538412919,0,0.109042358942171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0703830970978679,0,0,0.126841289837792,0,0,0,0,0.0188915315739064,0,0.0821808518246071,0,0,0,0,0,0,0,0,-0.130275443974993,0.252234378769775,0.22496562562545,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297373411704204,0,0,0.203340042432407,0,0.0313915613573291,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.241445592372702,0,0,0,0.400634646230491,0,0,0.0792851024299916,-0.0308708893989814,-0.0844285526041575,-0.0733933305602918,0,0,0,0,0,0,0,0,0,0,0.165668494727098,0,0,0,0.0364723615632207,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.074421434670433,0,0,0,0.0474228773916229,0.155407438311503,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134171193036644,0,0.00624979391912915,0,0,0.130585527480791,0,0,0,0.0192799891011231,0.044091221014199,0,0,0.340311826279406,0,0,0,0.349439550912385,0,0,0,-0.0349839275034344,0,0,0,-1.73472347597681e-18,0,0,0.0400079549488502,0,0,0.121352664451925,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.0522443509011897,0.107910130350636,0,0.0640674424195886,0,0,0,0,0,0,0,0.102650754220274,0,0,0,0,0,0,0,0.0107615069647585,0,0,0,0,0,0.203398795017717,-0.205849382643915,0,0.127775683042745,-0.310738627954483,0,0.0962890847547897,0.223740339451218,0,-0.0175975242913396,0,0,-1.73472347597681e-18,0,0,0.237969472237331,0.25283762376434,0,0,0
X16.HK.EQUITY,0,0,0,0.165897534250895,0,0,0,0.0890985810928335,0,0,0,0,0,0,0,0,0.018714137599522,0,0,0.0288674267995348,0,0,0,0.33359108213024,0,0,0.0871117715540992,0,0.0612440420098342,0.0459244642616267,0.0872626244631268,-0.0602351096364685,0,0,0,0,0,0,0,0,0,0.12357797522422,0,0,0,0,0,0,0.234522613331987,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.226688467011564,6.93889390390723e-18,0,0.180619298675113,0.268165212133704,0,0,0,0.126374788116121,0,0,0.248429943286513,0,0,0,0.112028149001559,0,0.0534208295578447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234008767396259,0,0,0,0,0,0,0,0,0,0.063064021621043,0,0
X388.HK.EQUITY,0,0,0.00364123984354982,0,0,0,0,0.266402331999897,0,0,0,0,0,0,0.0361624242500718,0.034346479847692,0,0,-0.0936934908243132,0,-0.0344676339171935,0,0,0,0,0,0,0,0,0,0.210410502890873,0,0,-0.0445732594388001,0,0,0,-0.264403864371338,0,0,0,0.347515199779254,0,0.113259256750551,0,0,0,0,0,-0.148800229975365,0
X11.HK.EQUITY,0.197202447812951,0,0,0,0.183954228664404,0,0,0.263234574358493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374130655816972,0,0,0,-0.0484835723325482,0,-8.67361737988404e-19,0,-0.00162221251152852,0.0802454493959712,0,0,0,0,0,-0.160482336200379,0,0,0,0,0,0,-0.0322705322035938,0,0,-0.154071199522199,-0.0600403890015518,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387692753210662,0,0,0,0,0.104442900514785,0,0,0,0.15514481569389,0,0,0,0,0,0,0.114229025688027
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.295719398941861,0,0,0,0.31223469853799,0,0,0,0,0,0,0.126249116085346,0,0,0.149776832722805,0,0,0,0,0,-0.0601120962275344,0,0,0,0,0.083629695897358,0,0.0251192169240785,0,0,0,0,0,-0.157647458711351,0,0,0,0,-0.0181760740585162
X267.HK.EQUITY,0.212582019697634,0,0,0,0,0,0,0.0160444111248579,0.0535893492062921,0,0,0,0,0,0,0,0,0.442655599770198,0,0.0456745136290453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106942149881351,0.248951736260675,0
X601998.CH.EQUITY,0,0,0.0433598444897043,0,0,0,0,0,0,2.71050543121376e-20,0.145812674999763,0,0,0,0,0,0,0,0,0,0,0,0.0609328739776836,0,0,0,0,0.199999924566516,0,0.135179880039436,0.136488489543931,0,0,-0.0302515601790452,0,0,0,0,0,0,0.074505534323256,0,0.0424306563360946,0.155281398901694,0,0,-0.062855193015335,0,0,-0.0816031134773916,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.273816236017108,0.228331191870342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581694021463333,0,0.0174312705433232,0,0,0,0,0,0.0434145843700619,0,0,0,0.158133021898415,0.0317694974834526,0,0.0795058644046752,0,0,0,0
