,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.359206030650148,0.0702729267935207,0.0695986923200282,0.0556908151450521,0,0,0,0,0,0.247681041120545,0,0,0,0,0,0,0,0,0,0,0.00434731587806778,0,-0.0306137787009522,0.0344246458865842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0076831168684365,0,0,0,0,0.0408136500039179,0,6.93889390390723e-18,0,0.185033291012186,0
X601939.CH.EQUITY,0.177622540962223,0,0,0.206363034467336,0,0,0,0,-0.095633996690912,0,0.131143899956378,0,0,0.217655917091336,-0.0714517995974325,0,0,0,0,0,0,0,0,0,0.196811284744753,0,0,0,-0.0257471146422234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270895040856666,0,0,0.161383214542058,2.16840434497101e-19,0,0
X601318.CH.EQUITY,0,0,0,0,0.224788711865036,0.117469268322905,0,0,0,0,0,0,0,0,0.0515834085436623,0,0,0,0,0,0,0.188867653030786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395607537104335,0,0,0,0,0,0,0.187273519154752,0,0,0,0,0,0
X601288.CH.EQUITY,0.376216826230628,0,0,0,0.214639046187829,0,0,0,0,0,0,0,0,0.146413028186531,0,0,0,0.0916234597639915,0,0,0.0341731713761081,0,0,0,0,0,0,0,0,0,0,0,0.0842677805506633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.514761139718009,0,0,0,0,0,0.199407859055301,0,0,0,0,0,0.105146130444847,0.12296405471278,0,0,0,0,0,0,0,0,0,0.0395995756940768,0,0,0,0,0,0,0,0,-0.510943991725092,0,0,0,0,0,0,0,0.156869824484641,0,0,0,0,0,0,0,0.247243337357384
X600036.CH.EQUITY,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.276092281287893,0,0,0,0,0.0557609200926608,0,0,0,0,0.101888572828036,0,0.00337952125396463,0,0,0,0,0,0.125877267654862,0.0363987755595102,0.123884891849738,0,0,0,0,0,0,0.0294031810557587,0,0,0,0.144970283109657,0,0,0,0.0824248233135732,0.0394585454053478,0,0,-0.0137775751423361,0
X1299.HK.EQUITY,0,0,0,0,0.0326547774624552,0,0,0,0,0,0,0,0,0.203592929026514,0,0,0.0437071177327022,0,0.479684532997759,0,0,0,0,0.135672481852166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864804496173818,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.09724917942395,0,-0.0727678529263196,0,0,0,0,0,-0.0612800006144092,0.321439067083728,0,0,0,0.596615853154014,0,0,0,0,0,0,0,0,0,0.274088104098747,0,0,0,0,0,0,0,-0.145115646373083,0,0,0,0,0,0
X601628.CH.EQUITY,0.0414272263790982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12535187963242,0,0,0,0,0.280414474489852,0,0,0,0,0,0,0.131743496821698,0,0,0,0,0,0,0,0,0,0,0,0,0.0600947258268587,0,0,0.0341784056707068,0,0,0.037275282320532,0.0240466959860267,-6.93889390390723e-18,0.0650094078640361,0
X601658.CH.Equity,0,0,0,0.0581182481098235,0.154815381054802,0,0,0,0,0,0,0,0,0.152603981835432,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.22311557410714,0,0,0,0,0,0,0,0,0.146508903460046,0,0,0,0,0,0,0,0,0,0,0.3120459404837,0,0,0
X601328.CH.EQUITY,0.0518770999600913,0,0,0.599297379699027,0,0,0,0,0,-0.0367343965157686,0,0,0.0266794608150495,0,0.0361333797705561,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127845509451337,0.0235072347241511,0,0,0.00485687619040152,0.0903702745912649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112864143726561,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.435525555576702,0,0,0,0,0,0,0,0.0326695339475181,0,0,0.0246452312068333,0,0,0,0,0,0,0,0,0,0,0,0,0.232697640532849,0.0266140766721032,0,0,0,0,0,0,0,0,0,0,0.00550672418900011,0,0,0,0,0.0313345065235144,0.0521507117937519,0.109298631578109,0,0,0
X388.HK.EQUITY,0,0,0.368361877107068,0,0,0,0,0,0,0,0,0.0280705072619163,0,0.0303722412211836,0,0,0,0,0.0906925098586391,0,0,0,0.0326765726208768,0,0,0,0,0,0,0,0,0,0,0.07588687380554,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0447948691709698,0,0,0,0,0,0
X600000.CH.EQUITY,0.303074225868687,0.0386923976772066,0,0,0.144575423120198,0,0.019489922667673,0,0.0663601051754045,0,0,0.0108768532164635,0,0,0,0,0.0476408866864469,0.00133676917027662,0,0,0.102112810045461,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0367966105123509,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933549911200466,0,0,0,0.40746246583462,0.0670431871998207,0,0.0661990307168039,0,0,0.256215697648284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.23550858320642,0,0,0,0,0,0,0.236816521595309,0,0.127325463275575,0,0,0,0.0601779798433083,0.0732300826187131,0,0,0,0.174069205849205,0,0.0588184531431377,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0.000996427182788898,0,0,0,0,0.0538972101506924,0,0.481969043416929,0,0,0.131557146076241,0,0,0,0,0,0,0,0,0,0,0.110110953057832,0,0,3.46944695195361e-18,0,0,0.0369355084839953,0,0.0118130850296957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0218580720070218,0,0.0933895501795242,0.148744813477867,0,0,0,0,0.0648907878452971,0.10384265637858,0.257127719540754,0,0.142663211432886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702657617426683,0,0,0,0.019425502078733,0,0,0
X16.HK.EQUITY,0,0,-0.0631587526681121,0,0,0,0.164962693929113,0,0,0,0,0,0.128768688703644,0,0,0,0,0.150712435857265,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192173659962595,0,0,0.142007177791123,0,0,0.141658941313099,0,0.326676705876127,0,0.0240852076594949,0.0898601329230834,-0.132058120029926,0,0,0.0313082186976769,0,0,0,0,0,0
X688.HK.EQUITY,0,0.243304910849931,0,0,0,0,0,0,0,0,0,0,0,0.0596413897659533,0.0331606312258881,0,0,0,0,0,0,0,0,0,0,-0.0471022949614601,0,0.142822350122549,0,0,0.170503501812494,0,0,0,0,0,0.505440901870729,0,0,0,0,0,-0.121506814479667,0,1.73472347597681e-18,0,0,0,0,0,0.0204898434819808,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.159741741908431,0,0,0,0,0,0,0,0,0,0,0.156849201196782,0,0,0,0,0,0.0723429528217419,0,0,0,0,0,0,0.269400717925071,0,0,0.0509459755152586,0,0,0,0.149780476893041,0,0,0,0,0,1.73472347597681e-18,0,0.00794547021277848,0,0
X601601.CH.EQUITY,0.0253759189806717,0,0.71935677257021,0,0,0,0,0,0,-0.140399317508411,0,0,0,0,0,0,0,0,0.197026718991979,0,0,0,0,0,0,0,0.0576573734567323,0,0,0,0,0,0,0,0,0,-0.118444585094282,0,0,0,0,0,0,0,0,0,0,0,0,0.128734401021475,0,-0.0432150071819081
X2388.HK.EQUITY,0,0,0,0,0,0,0.174681790065456,-6.93889390390723e-18,0,0,0,0,0.18433940138441,0,0,0,0,0,0,0,0,0,0,0.411514489240626,0,0,0,0,0,0,0,0,0,0,0,0,0.183765152678639,0,0.0358126521742288,0,0,0,0,0.0675678695281491,0,0,0,0,0,0,0.0352100973772628,0
X11.HK.EQUITY,0,0,0,0,-0.0573386972073285,0,0.181161681540772,0.373460023240791,0,0.127331120618311,0,0,0,0,0,0,0,0,0,0,0,0.202274266470752,0.474232710469492,0,-0.22015402340617,0,0,0,0,0,0.0716581369433322,0,0,0,0,-0.169847416133944,0,0,-0.032021262845028,0,0,-0.0687594890907733,0,0,0,0,0,0,0,0,-0.0507429156733805,0
X601998.CH.EQUITY,0,0.0830345522198302,0,0,0.107807395679885,0,0,0,0.021196878780581,0,0.125789017666386,0,0,0.122476023287283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182524840754747,0,0.0591197633007988,0,0,0,0,0,0,-0.0291880596985534,-0.0452643453963866,0,0.0392690786356133,0,0,0.411995313237204,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,-0.0244210592423824,0,0,0,-8.67361737988404e-19,-0.00471632854817274,0.0858861971890104,0,0,0,0,0,0.711132293023759,0,0,0,0,0,0,0,0,0.0668979538234926,0,0,0,0,0,0,-0.187621042949651,0,0,0,-0.0495735804351433,0,0.29199921825895,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528969608577541,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716813217593519,0,0,0,0,0.141670509951039,0.120414396883232,0,0,0,0,0,0,0.193185310595395,0,0,0,0,0,0,0,0.233425293947494,0.264841186394001,0,0,0,0,0,0,0,0,0,0,0,0.00247514024097166,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.237221183837902,0,-0.0981811187468697,0,0,0,0,0,0,0,0,0,0.00745976693027779,0,0,0,0,0,0,0.435194729556769,0,0,0,0,0,0,0,0,0.210885112118984,0,0,0,0,0,0,0,0.0236570556346843,0,0,0,0,0,-0.017684485682803,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0.101542752750573,0.049889371538719,0,0,0,0,0,0,0,0,0.0671141855842506,0,0,0,0,0.0834227792363395,0,0,0.370218583282762,0,0,0,0,0,0,0.0803888277148368,0,0,0,0,0,0.0252917872152458,0,0,3.46944695195361e-18,0,0,0,0,0.115548787379596,0,0,0,0
X601818.CH.EQUITY,0.237617686854296,-1.73472347597681e-18,0,0.139649434300437,0.0370205360518511,0,0,0,0,0,0.115925315780913,0.270512419688683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125206641060892,0,0.129707307400228,0.0241641040002071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0977607635627722,0
X600048.CH.EQUITY,0,0,0,0,0,0.112594881876722,0,0,0,0,0,0,0,0,0.428509444422286,0,0.0948192723451084,0,0,0,0,0,0,0.012806101820023,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.154058106906613,0,8.67361737988404e-19,0,0,0,0,0.0806332049949723,0,0,0,0,0,0,0,-0.134249683194427,-0.0111061993993463
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.087959060255033,-0.00618463919842389,0,0.0885148021719017,0,0.00955992154784843,0,0.354260124466712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076027447820474,0,0,0,0,0,0.356413860215424,0,0,0,0,0,0,0,0,0,0.0462422062540098
X601688.CH.EQUITY,0,0.0234177117224993,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.205245407434073,0,0.0324709599629536,0,0,0,0.147806907523172,0,0,0,0,0,0,0,0,0,0,0,0,0.018225750029561,0,0,0,0,0.0276097712985364,0.397609345711009,0.0912222708051885,0,0.0300462964104134,0,0,0,0,0,0,0.0271640913595176,0
