,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.357121356314147,0,0,0.08437436510701,0,0,0,0,0,0,0,0,0.0392763339020742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033389811789644,0,0,0.201019147405802,0,0,0,0.0287020558021712,0,0,0,0,0,0,0,0,0.207350701504557,0,0,-0.00158142589015445,0
X601318.CH.EQUITY,0,0,0,0,0.0106682885260554,0,0,0,0.14687959740403,0,0.0549579661336156,0,0.0950314139556191,0,0,0,0,0,0.215273448707865,0,0.212221932380079,0,0,0.0100456953903222,0,0,0,-0.0114922548671518,0,0.0820245344287445,0,0,0,0,0.0121803255720914,0,0,0.0487559818989108,0,0,0,0,0,0.0178774432873039,0,0,0,0,0,0,0,0.0791947175414712
X601939.CH.EQUITY,0,0,0,0.259500608888277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562350977400509,0,0.74674665819493,0.0334299782921204,-0.25102105256948,-0.209904288755994,0,0,0.00686734007950219,0,0.162970153352781,0,0,0,0,0,0,0,0,0,0,-0.0681667633732783,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.114838905980103,0,0.0740498243197442,0,0.0855731611565542,0,0.412003429546687,0,0,0,0,0,0,0,0,0.0486359601260947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206793686394283,0,0,0,0,0,0,0.111144682114717,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213492583403695,0,0,0,0,0.036583211008612,0.222067852549198,-0.0948977864359016,0,0,0,0,0,0.113126633715264,0,0.508668991451886,0,0.0158827973980676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425818578182306
X600036.CH.EQUITY,0,0.155742167763401,0,0,0.102645430054696,0,0.0827357455304582,0.0617698685931803,0,0,0,0,0.265152849712671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29066834972916,0,0,0,0,0.0681817217664962,0,0,0,0,0,0,0.0913590798091011,0,0,0,0,0,0,0,0.0557638022841485,0,-0.0128878090403839,0,0,0
X601988.CH.EQUITY,0.25227508355668,0,0.00199385783476766,0,0,0.353992504991645,0,0,0,0,0,0,0.0517056564492938,0,0,0,0,0,0,0.0268278992954963,0,0,0,0,0,0,0,-0.000871090869993895,0,0.158144602869414,0,0,-0.0683899139315391,0,0,0,0,0,0,0,0,-0.0916494000907825,0,0,0,-0.0265891100150654,2.16840434497101e-19,0,0,0.328132640682324,0,0
X1299.HK.EQUITY,0,0,-0.15272493778129,0,0,0.0857017688666099,0,0,0,0.291734302032045,0,0,0,0,0,0,0.0970003021131517,0,0,-0.0525754966248312,-0.00143287638983863,0,0,0,0,0.207648449793153,0.013412892371343,0.0924582615386236,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.122888000134608,0,0.103999133646767,0,-0.0126707734787841,0,0,0,0,0,0,-0.0173392174198047
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837785959762511,0,0,0,0,0.153228185992649,0,0,0,0,0.64185003554967,0.0638458811994231,0,0,0,0,0.013376352195872,0.0704297943659276,0,0,0,0,0,0,0,0,0.141788068401402,0.0646052747500237,-0.156496023356483,0,0.119937972603714,0,0.0895112585184518,0,0.2112155410636,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.075516590689447,0,0,0,0,0,0,0,0,0,0,0,-0.0927714404260053,0,0,0,0.477792437799565,0.270204155521778,0,0,0,0,0,0,0.15993341669084,0.250978478518393,0,0,0,0,0.208241921194095,0,0,0,0,-1.73472347597681e-18,-0.035089799394363,-0.332911487577665,0,0.00580440523758424,0,0,0,0,0
X601658.CH.Equity,0.126493848483746,0,0.128711600464774,0,0,0,0.0695030220256554,0,0,0,0,0.0600266386308487,0.00635077442203131,0,0,0,0,0,0.435396234871798,0,0,0,0,0,0,0,0,0.0167020358679566,0,0,0,0,0,0,0,0,0,0,0.0372704169124504,0,0,-0.133935509310332,0,-0.0555195201983667,0,0,0.00433455268048053,0,0.093573649831243,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.111571481168674,0,0.0584161751679373,0,0,0,0,0.0528844912138981,0,0,0,0,0,0.080609965886836,0,0,0,0.0175943507480446,0.193786919526764,0,0,0,0.0458798290857154,0,0,0.0979071704751076,0,0,0,0,0,0,0,0,0.258710515514915,0.0179308410753357,0,0,0,0.0341067111500689,0,0
X000001.CH.EQUITY,0,0,0.0109824615968758,0,0,0.537940983315232,0,0,0,0.0248467485354511,0,0,0,0,0,0.0705119422938636,0,0,0,0,0,0,0,0,0.0899152005324519,0,0.209247703042351,0,0,-0.227859908953548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570729276702743,0,0
