,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.248122682856498,0,0.146930244972455,0.0422919293846632,0.00579163424480438,0,-0.0610239992083496,0,0,0,0,0,0,0,0.0397140856363521,0,0,-0.0305882364963184,0,0,0,0,0,0,0.0175819044801395,0,0,0,0.0691672051810535,0,0,0,0,0,0,0,0,0,0,0,0,0.309893823419516,-0.0243894013991211,0,0,0,0,-0.0499491466276454,-0.0267984600765199
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169726371167682,0,0,0,0.344649157411873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202751608225433,0,0.0121934235413677,0,0,0,0,0,0,0,0,0,0,0.0031026111971636,0,0,0.152021126680963
X601939.CH.EQUITY,0,0,0,0.764315374877314,0,0,0,0,0,0,0.0784847995743721,0,0,-0.0248648805428763,0,0.137604651177904,0,0,0,0.0714562450023139,0,0,0.00783801204974579,0,0,0,0,0,0.0533644993792419,0,0,0,0,0,0,0.0108483681822527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000408405882279807
X601288.CH.EQUITY,0.188206544153942,0,0.862984277891018,0,0,0,0,-0.0587495834110333,0,0,0,0,0,0,0,0,0.0143522857103042,0,0,0,0.0228097374291818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028967240130482,0,0,0,0,0.0141390293531842,0.00565229407852454,0,-0.131587004231591,0,0,0.0161147490193098,0,0,0,0,-0.0431582445329358,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.219955746934734,0,0,0,0,0,0,0,0,0.277606816543959,0,0,0,0,0,0,0,0,0,-0.012093876190904,0,0,0,0,0,0.124168767033224,0,0,0,0,0,0,0,0,0,0,0.150875472000379,0,0.345158769536615,0,0,0,0
X600036.CH.EQUITY,0.258191657407505,0,0.14876508239242,0.0999314915161858,0,0,0,0,0,-0.0291652308514772,0,0,0,0,0,0.229494801124421,0,0.0215236503106597,0.0178470051323199,0,0,0,0,0,0,0,0,0.220308242373715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594191749239334,0,0,0.0258151639336742,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.087727738265697,0,0,0.162396197457512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00840124773690006,0,0,0,0,0,0,0,0,0,-0.00810404851528842,0,0,0,-0.137533775619315,-0.00637112753329099,0,0.89734765201358,0,0
X1299.HK.EQUITY,0,0,0,0,0.0882835280733089,0,0,0,0,0.271752003267336,0,0,0,0.0898819484419579,0,0,0,0,0,0,0,0.267451123149269,0,0,0,0,0,0.0516211314403551,0,-0.072661798894943,0.0846803094568701,0,0,0,0,0,0,0,0,0,0,0,0,0.146639456666089,0,0,0,0.0223853748222292,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.233741800159888,0,0,0,0,0,-0.0493031625063712,0,0.0234870277172159,0,0,0,0,0.298491633474545,0,0,0.03034743305829,0.0800427406953799,0,0,0,0,-0.177004795536297,0,0,0.0666738702795766,0,0,0.112520195875091,0,0,0.306013866075872,0.161428353871248,0.00546051052461354,0,0,0.0626668034371637,0,0,0
X388.HK.EQUITY,0,0.115687877403303,0,0,0.282745476823449,0,0,0.0763565084754017,0,0,0,0.0112498372802925,0,0,0,0,0,0,0,0,0.0411962556656302,0.224522747274424,0,0,0.0778004722665291,0,0,0,0,0,0,0,0,0,0,0,0,0.130267021083869,0,0,0,0,-0.237825351479807,0,0,0.159773432494472,0,0.0164291461428426,0,0,0,0.0150438006835268
