,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X601788.CH.EQUITY,X823.HK.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.0342684155464255,0,0,0.126104362406043,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268860254458228,0,0.675142701108592,-0.0937219671382693,0,0.142685253747632,0,0,0,0,0,0,0.0691599193748846,0,-0.226579911555189,0,0,0,0,0,0,0,0,0,0,-0.36865906092506,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0545177334867914,0.182875047948687,0.0773336701667549,0,0,0,0.0574676009113884,0,0,0,0,0,0,0,0,0.284748850823536,0,0,0,0,0,0,0,0,0,0.155070173686642,0,0,0,0,0,0,0,0,0,0,0.189632774864582,0,0,0,0,0.0147128867849264,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.8490343492848,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0773386448176373,0,0,0,0,0,0.0172828202878094,0,0,0,0,0,0.122500700513291,-0.0929773859673563,0,0,0,0,0,0,-0.00673082219271061,0,0,0,0.0151368697026837,0,-0.0676105419024192,0,0.00422859966513496,0,0,0.0328562939941047,0,0,0
X601288.CH.EQUITY,0,0,0.845988444248117,0,0.0952278718063879,-0.0738826735021383,0,0,0,0,0,0,0,0.0134624144443552,0,0,0.0575273157673043,0.115059442246429,0,0,-0.00569502010336489,0,0,0,0,0,-0.0903537682235546,0.00968940110046373,0,0,0,0,0,0,0,-0.0209933735148893,0,0,-0.116629516612178,0,0,0,0,0,0,0,0,0,0,0,-0.00481526996371155,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0721564983168641,0,0,0.303728036465496,0,0,0,0,0,0,0,0,0,0,0.244840891708092,0,0,0,0.0433597617625264,0,0,0,0,0,0,0,0,0,0,-0.126406700229399,0,0,0,0,0,0.117659534703693,0,0,0,0,0,-0.0161054225272796,0.231767390952745
X601628.CH.EQUITY,0,0,0,0,0,0,0.285568989627353,0,0,0,-0.0193853598947309,0,0,0,0,0,0,0,0,0,0,0,0.0363922351409413,0,0,0.0484597410384238,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.202983733831077,0.121119982606795,0,0,0,0,0.0799646820133694,0.0757558717324036,0.0805530375994675,0,0.0496439410870528,0
X600036.CH.EQUITY,0,0,0.159978981147689,0.228515942369534,0,0,0,0.0390783541692365,0.0138263592387553,0,0,0,0,0,0,0.117407296289669,0,0,0,0.0329152706457798,0,0,0,0,-0.0298564394290024,0,0,0.169197108860144,0,0,0,0,0,0.243631470690958,0,0,0,0,0,0,0,-0.0395740367730164,0,0,0,0,0,0.0305914124535714,0,0,0.109423182699978,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.00798831235381924,0,0,0,0,0,0,0,0,0,0,0,0.173191731197425,0.0511338198832945,0,-0.061191028644602,0,0,0,0,0,0,0.23020514573679,0,0,0,0,0,0.0620719100635305,0.0846007288441902,0,0,0,0.131883751967764,0,0,0,0,0.0116977242960377,0.44873089322867,0,0,0.142780957727441,0.0711552231997535
X5.HK.EQUITY,0,0,0,0,0,-0.247647434446847,0,0,0,0,0.0264970685755508,0,0,0,0,0,0.342008152504472,0,0,0,0,0.0834771989026745,0,0,0,0.285573753913859,0.128297656847477,-3.46944695195361e-18,0.151706453659774,0.176454327930438,0.125751463502168,0.0306860062191455,0,0,0,0,-0.112942804327003,0,0,0,0,0,0,0.2226222254128,0,0,0,-0.121346324032513,0,0,0.221703384830929,0
X601658.CH.Equity,0,0,0,0.225235164175721,0,0,0,0,0,0,0,0,0.0345419802897806,0,0,0,0,0.16803987494337,0.138370515029467,3.46944695195361e-18,-0.22278267535952,0,0,0,0,0,-0.141707661684411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46720899713456,0,0,0,0.0491335965303698,0,-8.67361737988404e-19,0,0,0
X388.HK.EQUITY,0,0.214523146421977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859279587075946,0,0,0,0,0.307663407090499,0.144168818024232,0,0,0,0,0,0.191716357530704,-0.130996067898437,0,0,0,0,0,0,0,0,0.133338918169901,0.0508673543327154,0,0,0,-0.352524744797344,-1.73472347597681e-18,-0.197145217155931,0.0380514454158244,0,0,0,0,0.00876682952974394,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.00134436177840526,0,0,0,0,0,0.0639708400621804,0.230204571415743,0,0,0,0,0,0,0,0,0,0.0474920614663488,0,0,0,0,0,0,0,0.333544427748477,0,0.0579373104824269,0,-1.73472347597681e-18,0,0,0,0.0656438008849325,0,0,0,0,0.0895540953829264,0.00357807853026997,0,0.00753778068087718,0,0.0230031605885317,0
X601166.CH.EQUITY,0,0.175633915892111,0,0.165937440678895,0,0,0,0,0,0,0,0,0,0,0,0.331853116383985,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.00722214774470316,0,0.039262377778509,0,0,0,0,0,0,0,0,0,0,0,0,0.0295962602119102,0,0,0,0,0,0,0,-0.0161154119863606,0
X601328.CH.EQUITY,0.096979280348604,0,0,0.206921885837752,0,0,0,0,0,0,0,0,0,0,0,0.0329255637384927,0,0,0,0,0,0,0.295808554893744,0,0,0,0,0.0145327942514072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808120135256297,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0662327359737663,0,0,0.39998472511614,0,0,0,0,0,0,0,-0.0253343350046803,0,0,0,0,0.226866598210236,0,0,0,0,0,0,0,0,-0.045748071941101,0.198436768844603,0,0,0.0176215898239772,-0.00462154761874798,0,0,0,0,0.00395247561517623,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.00094362341156377,0.131948823747586,0,0.0190383101576526,0.0155868717110182,0,0,0,0,0.439354689578641,0.179951674665656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523207889416393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.0545536630209877,0,0,0,0,0,0.0440241144583902,0,0,0,0,0,0,0,0,0.134563638611666,0,0,0,0,0,0,0.138881005777789,0,0.0374521954431273,0,0,0.0111204359760282,0.105248047271001,0.186492432439637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407446797319962,0,3.46944695195361e-18,0,0,0
X601319.CH.EQUITY,0,0,0,0.219551004874704,0,0,0,0,0,0,0,0,0,0.0144350104624974,0,0,0.0366975023786688,0,0,0.174717891355889,0,0,-0.0172587415440991,0,0,0,0,0,0,0,0,0,0.0406042761034386,-0.00723835509486885,0,0,0,0,0,0.276841967344924,0,0,0,0.0526366033235773,0,0,0,0,0,0.217468812813377,-0.0625288791369169,-0.0712378662972036
X000001.CH.EQUITY,0,0.118892005256927,0,0,0.182304183263024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146898810898576,0.0453589229293013,0,0,0,0,0.0182474255034374,0,0.0283979298343155,0,0,0,0,0,0.225625078641425,0,0,0,0,0,0,0.0770838472714355,0,0,0,0,0,0,0,0,0,0.0515810537148366,0
X601601.CH.EQUITY,0,0.444945210886364,0,0,0,0,0,0,0,0,0.192396542099371,0,0,0,0,0,0,0,0,0,0,0.00775237192728995,0,0,0,0.105230159847853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434375853667468,-0.0999357549140739,0,0.221995594231184,0,0,0,0,0,0,-0.0278962739287163,0
X16.HK.EQUITY,0,-0.0311334423045732,0,0,0,0,0,0.181831559862954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00411546059747749,0,0,0.162286050229495,0.179150974882965,0,0,0,0,0,0,0.0161713281595345,0,0,0,-0.0114426415270378,0.273949897416025,0,0,0,0.0371604691321855,0.222605245077645,0,0,-0.0272881520930724,0
X688.HK.EQUITY,0.156544264407544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113772229727902,0,0.0261259264670915,0.621502415956168,0.0236180040664364,0,0,0,0,0,0,0,0,0,0,0,0.0187261143319281,0.102100769325112,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0536874126380983,0,0,0,0,0,-0.179855258963456,0,0.0343218097542549,0,0.0200064133061474,0.167998600394443,0,0,0,0,0,0,0.159076556071524,0,0,0,0,0,0.0068863051235648,0,0.109589223617995,0,0.0503742875901178,0,0,0.0978116006069432,0,0,0,0,0,0,0,0,0,0,0,-0.466998124003831,0,0,0,0.482646035466634,0,0
