,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0.466014873314156,0.0846158240527193,0.0999758031016874,0,0,0,0,0,0,0,0,0,0,0,0.0622924305174481,0,0,0,-0.0599232117782968,0.0431958097853422,0,0.124694020827095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804834148149012,0,0.00390037599538084,0,0,0,0.027577924719828,0.233612750108295,0.0193757759954452,-0.109818736822638
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.00573846745441453,0.137678770314352,0,0,0.0350533641419609,0.0631578233386035,0,0,0,0,0,0.252178049032191,0,0.0865761805232671,0.179171319712777,0,0,0,0,0,0.0201712231411981,0,0,0.134701800658462,0,0,0,0,0.0400736502187569,0,0,0,0,0,0,0,0,0.194072622985655,0,0,0,0,0,0
X601939.CH.EQUITY,0.233197637643376,0,0,0,0.1765822676584,0,0,0,0,0,-0.018615630416748,0.119885514399233,0,0.0621796488321971,0,0,0,0.0662227162234643,0,0.0763889199623422,0,0,0,0,0.252548401670133,0,0.214458887063335,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519785333599217,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.116354579973365,0,0,0,0.0628503803219977,0.164726896038703,0.111536255071707,0,0,0,0,0.17398347094084,0.117214226487143,0,0,0,0,0,0,0,0,0,0,0,0.290600916503387,0,0,0,0.00870095036559775,0,0,0,0,0,0,0,0,0,0,0.130523654365408,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.104140291578638,0,0.111750671998273,0,0,0.0798754873090273,0,0.389129202751586,0,0,0,0,0,-0.0107459568532714,0,0.0438353155321703,0,0,0,0,0,0.0025383726048032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186052383302028,0,0,0,0,0,0.122249452804938
X601628.CH.EQUITY,0.0869680903910478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136445289717788,-0.0306279177411466,0,0,0,0.207399637187129,0,0,0,-0.0894350329884696,0,-0.0168880326474271,0,-3.46944695195361e-18,0,0.221161027759005,0,0,0.564274306495077,0,0,0,0,0,-0.0343854353122303,0.0664388660873823,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0599379750146596,0,0,0.0934765218285766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310917026400456,0,0,0,0,0,0,0,0.0688212470881061,0,0,0.087430363679829,0,0.249770932563084,0.220047034263492,0.136697545514013,0,0,0,0,0,0,0.303050890599351,0
X601988.CH.EQUITY,0,0.118038608891874,0.049495986934873,0.289648144768831,0.182422720443967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286512369085451,0,0,0,0,0,0,0,0,0.138490155950558,0,0,0.128415461574192,-0.0441956742584482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0208289557407049,0,0,0,-1.92539144276287e-05,0,0,0,0,0,0,0,0,0,0,0.0979781779526732,0.0108160771584008,0.101181816682748,0,0,0,0.055734760610773,0.232647173201064,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.33131502841784,0,0,1.73472347597681e-18,0,0.174204688131731,0,0,6.7762635780344e-21,0.00240952001759499,0,0,0
X601166.CH.EQUITY,0,0,0.076137605691341,0.16997214586972,0,0,0,0,0,0,0,0.0960569912422381,0,0.00244318840675381,0,0,0.0600213330307209,0,0,0,0,0,0,0,0,0.18362878207329,0,0,0.367257527255428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229463246105057,0,0,0,-0.0553922368986759,0,0,0
X388.HK.EQUITY,0,0,0,-0.220419837924656,0,0,0.0997496904570917,0,0,0,0,0,0,0,0.279790252915618,0,0,0,0,-0.161577970130863,0,0.202836397647055,0,0,0,0,0,0.172473234336371,0,0.0294416858207668,0,0.1325383596418,-0.0260416442895916,0,0,0,0,0,0,0.255308181398067,0,0,0,0,0,3.46944695195361e-18,-0.18171025371545,0,0,0.146752806485786,0.146743882558801
X601658.CH.Equity,0.170680440409315,0,0,0.143408464901567,0.0668640246128144,0,0,0,0,0.393425587113001,-0.0678044932622941,0,-3.46944695195361e-18,0.0848120845811998,0,0,0,0,0,-0.0161106767787892,0,0,0,0,0,0,0,0,0.0939957374276962,0.0865314866331984,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,-0.109761042092559,0,0,0.0765559599645845,0,0,0
X000001.CH.EQUITY,0,0,0,0.656459256273571,0,0.0829522314978005,0,0,0,0,0.0898477994266157,0,0,0,0.0517768480176909,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.150169795741662,0,0.0658163538675547,0,0,-0.277848134745526,0,-0.115125887899498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389144039165575,0.0429932578636059,0,0.00512510515021681
X000002.CH.EQUITY,0,-0.0223520427468521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79492609934795,0,0,0,0,0.0690945017173284,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,1.73472347597681e-18,-0.000603759306567853,0,0.0159823335774167,0,0,0,0,0,0,0,0,0.437833544477772,0,0,0.234963200172759,0.0697786612792805,0,0,0,0,0,0,0,0.000879092758056864,0,0,0,0.016580230810351,-1.73472347597681e-18,0,0,0,0,0,0,0,0.203567099609853,0,1.73472347597681e-18,0.0709709195170973,0,0,0,0,0
X601328.CH.EQUITY,0.0425182257425161,0,0,0,0,0,0.0178391564957192,0,0,0,0,0,0,0,0,0,0,0,0.443780393795,0,0,0,0,0,0,0,0.116269231475925,0,0,0.116389262525115,0,0,0,0,0,0.0913992681454658,0.0148979142024677,0.0297300449671749,0,0,0,6.93889390390723e-18,0,0,0.0832772873776346,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.259434331800072,0,0,0.153077343844962,0.192502309899215,-0.0172191056604839,0,0.06674003944292,0,-0.0075193292385412,0,0,0,0,0,0,0,0,0,0.351097361515564,0,0,0,0,0.138764363249235,0,0,0,0,-0.125340032815745,0,0,0,0,0,0,0,0,-0.0778369348482106,0.086951363250612,0,0,0,0.154077015461587,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.151298979644669,0,0,0,0,0,0,0,0,0,0,0,0.391922614531985,-0.125593276493443,0,0,0,0,-0.0709066356968469,0,0,0.182229854918837,0,0,0,-0.0641446252786014,0,-0.0305207700619699,0,0,0,0.159371907609975,0,0,0,0,0,0.0613833288558288,0,-0.0661116298876469,0.215401829760135,0,0,0.0917443692536324,0.0669668463082353,0,0,0.150198927359147,0
X600000.CH.EQUITY,8.67361737988404e-19,0.1926140106525,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0157438863653782,0,0,0,0.373290123010979,0,0,0,0,0,0,0.0162110191459289,0,0.0417968315500713,0,0,0,0,0.0513839544749849,0,0,0,0,0,0.00147024232637816,0,0,0,0,0.0484117815446274,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.116376602567755,-0.00846164494483812,0,0,0,0,0,0,-0.103491573024982,0.0364019707493982,0.162281380791815,0,0,0,0,0,0,0,0.128874914073608,0,0,0,0,0,0,0,0,0.094654570743021,0,0,0,0,0,0,0,0.380621546623928,0,0,0.124428272927615,0,-0.656400067301703,0,0,0,0.0247095286250582,0.0516773731930674
