,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.222841159090389,0,0,0,0,0.372385177141882,0,0,0,0,0,0.0285643555270725,0,0,0,0,0,0,0,0,0,0,0,0.254578780178774,0,0,0,0.0173579504537947,0.0257076094017313,0,0,0.0729508693710101,0,0.0608101945112316,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898792459851915,0,0
X601318.CH.EQUITY,0,0,0.0902245793271708,0,0,0,0,0.0210897028233495,0.259592395505462,0,0,0,0,0.0388612585874016,0.318320523146713,0,0,0,0,0.07878421377674,0,0.0469440185845727,0,0,0,0,0,0.29583876516609,0,0,0,0.0408371324391044,0,0,0,0,0,0,0.0397648029255942,0,0,0,0,0,-0.116094925475593,0.0191596649769381,0,0,0,0,0.0633226532940251
X601939.CH.EQUITY,0.285370929182596,0.191997594654723,0,0,0,0,0,0.499596677122982,0.0863425708865125,0,0,0,0,0,0,0,0.0145794276393464,0,0,0,0,0,0,0,0,0,0,0.0635565509015582,0,-0.0184003427791857,0,0,0,0.0457494702360836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182825916236997
X600036.CH.EQUITY,0,0,0,0,0,0.155474888212489,0,0,0.0624003976931163,-0.103508359160553,0,-0.0999545329427611,0.145698806948493,0,0,0.154765984998929,0,0,0,0.16188588380736,0,0,0,0,0,0,0.399811678659715,0.0316951964902431,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716314802934497,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0,0,0.47668152637589,0,-0.0798033639535349,0,0.0436349046401629,0,0,0,0,0,0,0,0.0403211045639204,-0.00342961175728803,0,0.0584459761926505,0,0,0.173827903215147,0,0.0947133973425826,0,0,0,0,0,0.0997193216332533,0,0,0,0,0,0,0,0,0,0,0,0,0.0261065969933069,0,0,0,0.0773929127419766
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.100167332388868,0,0.223755688237887,0,-0.02978012981585,-0.0259975724098853,0,0,0,0,0,0,0,0,0,0.190082950489417,0,0,0,0,-0.00123639291975682,0,0,0,0,0,0.145866262250064,0,0.0640640606346978,0,0,0.169557550451763,0,0,0,0.186219555216023,0,0,0,0,0,0.217716340517239,0,-0.0896161004944812
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899257706119037,0,0,0,0,-0.164201870050744,0,0,0,0,0,0,0,-0.0263311980349909,0,0,0,0,0,0.459961636250665,0.0266026779697128,0,0,0,0,-1.73472347597681e-18,0,0,0.0108067498498926,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.525080635282988,0,0,0,-0.00801489350481863,0,0,0,0,0,0,0,0.286899403043059,0.135132061355895,0,0.0435255926184713,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418183491765041,0,0,0,0,0,0,0,0,0,0,-0.0982222473996061,0.00137347648270367,0,0,0,0,0
X5.HK.EQUITY,0,0.00665560748955115,0.0636132403963696,0,0,0,0,0,0,-0.0888358311085227,0.150853192744724,0,0,0,0,0,0,0,0,0,0,0,0.188854146977354,0,0.0818116967726482,0,0,0,0,0,0,0,0,0.176040206445556,0,0.0456235073195544,0,0,0,0,0.306476619400399,0,0.216632980758186,0,0,0,0.07104349709068,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.212598834219293,0,0.334840828503968,0,0,-0.117985101739174,0,0,0,0,0,0.00273262081236503,0,0,0,0.231435412372211,0,-0.0900691219069596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483249946021348,0,0,0,0.204935623096233,0,0,0,0.0468379561070969,0,0,0.130487467936866
X601166.CH.EQUITY,0,0,0,0.0259705721053317,0,0,0,0,0,-0.0785884486125232,0,0,0.425034443566059,-0.0569684020628996,0,0,0,0,-0.0827914746561314,0,-0.109292098632385,0,-0.0683277521643357,0,0,0,0,0.330416766085667,0.000724791658576834,0,-0.00903548247184547,0.117007415733965,0,0.112673374145089,0,0,0,0.110939782043183,0,0,0,0,0,0,-0.0325976648204313,0,0.00496030629697942,0,0,0,0
X601658.CH.Equity,0,0,0,-0.209378540857114,0.0134960993534811,-0.0885936066744828,0.0859488733299482,0.4214274852439,0,0,0.365309904937225,0,0,0,0,0,0.256528169981084,0,0.18809911267069,0,0,0,0,0,0,0,0,0.0410391649956353,0,0,-0.365862155494038,0,0,0,0,0.19947155111569,0,-0.0875913923575058,0,0,0,0,0,0,0,0,0,0,0,0,0.016537817530317
