,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.232859053426962,0,0.129566307539282,0,0,0,0,0.252019092900255,0.0618451841451117,0,0.132359586255056,0,0,0,0,0,0,0.0959820975833212,0,0,0,-0.0775813555575542,0,0,0,0,0,0,0,0.00237130274931097,0,0,0,0,0.0731099231553367,0,0,0,0,0,0,0,0,0,0.0180366273221364,0.026583193086585,0,0,0,0
X601939.CH.EQUITY,0.457667384142362,0,0,0.0182281803877307,0,0,-0.0318902278591376,0,0,0,0.192616064118355,0,0.226724808189472,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085198770460393,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0481442064181158,0,0,0,0,0,0,0,0.25844907149789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204051232043489,0,0,0,0,0,0,0,0.0620227935644613,-6.93889390390723e-18,0.0429541085380557,0,0,0.206542388454345,0,0,0,0
X601288.CH.EQUITY,0.472541346110872,0.0317076614047785,0,0,0.171300049997484,0,0,0,0,0,0,0,0.0721995617754004,0,0,0,0,0,0,0,0.0673276091356651,0.0535658288582491,0,0,0,0,0,0,0,0,0.0365758236019893,0,0,0,0,0,0,0,0,0,0,0.0465551089582987,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.342464077698827,0,0,0,0,0,0,0,0,0,0,0,0,0.165340922284944,0,0.0104087431430097,0,0,0,0,0,0,0.387909601238669,0,0,0.0988632577654612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105040820859207
X600036.CH.EQUITY,0,0,0.0217004927686636,0,0,0,0,0,0,0,0,0.415787387798557,0,0,0,0,0,0,0,0,0,0,0.0541268768839023,0.125025997639801,0,0,0,0,0,0,0,0,0,0,0,0,0.0850053623497114,0,0,0.0599456293014874,0,0,0,0,0,0,0,0,0,0.26975884155883,0
X1299.HK.EQUITY,0,0,0,0,0,0.113917535178264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535725376463684,0,0,0.200474036796035,0,0.0540238558997268,0,0,0.193865248362339,0,0,0,0,0,0,0,0,0.00135893816383665,0,0,0,0.190132764641602,0,0,0
X5.HK.EQUITY,0,-0.229333902218482,0,-0.0290437762321191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281057220038287,0,0,0,1.2225143250325,0.196725876032951,-0.813405905236659,0,-0.00661165093500976,0.38771834649907,0,0,0,0,0,0,0,0,0,0,0,0,0.428058375912774,0,0,0,0,0,0,0,0,0,0.135925613040249
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0924421915792351,-6.93889390390723e-18,0,0,0,0,0,0.11252407050871,0,0.133988663484038,0.198194327955526,0,0,0,0.180940291839598,0,0,0,0.0533413913049132,0,0,0,0,0,0.0249156021301839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512973928171452
X601658.CH.Equity,0,0,0,0.568372905153605,0,0,0,0.00409719186603295,0,0,0,0,0,0,-0.374050634660672,0,0,0,0,0,0,0,0.104635302641778,0.0349299282013954,0,0,0,-0.00929206719823886,0,0.947875249116486,0,0,0,0,0,0,0,0,0,0,-0.113121089448808,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.130295030004652,0
