,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.281988049276326,0.0354659433878426,0,0,0,0.311574429331938,0,0,0,0.0794911737352763,0,0,0.0355658991834795,0,0,0,0,0,0,0,0,0.157622924806116,0,0,0.00926894797296723,0,0,0,0,0,0,0,0,0,0,0.120710519034005,0,0,0,0,0,0,0,0,0,0,0,-0.027476494828053,0
X601318.CH.EQUITY,0,0,0.297970850475456,0,0,0,0,0,0.079008844422684,0,0,0,0.00308901332842412,0,0,0.204393322495063,0,0,0,0,0.0207648441444649,0,0,0,0,0,0,0,0,0.0818485344489024,0,0,0,0,0,0.0703782735341768,0,0,0,0,0,0.0406224287830412,0,0.0863844082049586,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.40047592679356,0.266289310385295,0,0,0,0,0,0.408960819904708,0,0,0,0,0,0,0,0,0.0278856901067973,0,0,-0.077246605489507,0,0,0,0,0,0,0,0,-0.0053671526361985,0.0857713364025286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160385253032471
X600036.CH.EQUITY,0,0.0939904728729198,0,0,0,0.0658932489274882,0,0,0,0,0,-0.0885529951974778,0.086680294194977,0,0.142367110211546,0,0,0.234247435717399,0,0,0,0,8.67361737988404e-19,0,0.292963475570483,0.122554545992251,0,0,0,0.0294588786001675,0,0,0,0,0,0,0,0,0,0,0,0,0.00985104460231141,0,0,0,0,0,0,0,-0.182622093042439
X601288.CH.EQUITY,0,0,0,0,0,0,0.0162380343618978,0.495892992504568,0,-0.0834494146296426,0,0.0934303936204402,0,0,0,0,0,0.0211046460869221,0,0,0,0,0.0638764947796802,0.122997039597945,0,0,0,0,0,0.0881926455647881,0,0,0.0404699459724879,0,0,0,0,0,0,0,0,0,0,0,0,0.0481560048642759,0,0,0,0.0117756526096614,0
X1299.HK.EQUITY,0,0,-0.0349839834516318,0,0,0,0,-0.0397822869055171,0,0.134941908130325,0,0,0,0,0,0,0,0,0,0,0,0,0.105897697776759,0,0,0,0,0,0,0,0,0,0.0515174541367955,0,0,0,0,0.0349993662958275,0.154504837294767,0,0.251809859892817,0.117696983913662,0.0694604214249916,0,0,0,0,0,0,0.257131676282299,0
X601628.CH.EQUITY,0.0987092603851172,0,0,0,0,0.0351184200379566,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.244170548423742,0,0,0,-8.67361737988404e-19,0.223395874436112,-0.0663359476161061,0,0,0,0.0244526506335585,0,-0.14328315776591,0,0,0,0,-1.73472347597681e-18,0,0,0.620826374930055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254589497740521
X601988.CH.EQUITY,0,0,0.0582055252513216,0.0218125911905567,0.477941822657524,0,0,0,0,0.016828854741231,0,0,0.0803108266134712,0,0,0,0.209778935875402,0,0,0,0,0,0,0,0,0,0.0359498847923548,0.0137394283034602,0.0614994974679373,0,0,0,0,0,0,0,0.00131675281824925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.151597599344043,0.129689275462011,0,0,0,0,0,0,-0.0394972134997516,0,0,-0.0148738258059509,0,1.35525271560688e-20,0,0,0,0,-0.246096456911057,0,0,0.187435699492791,0,0,0.169746557781395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208745922088929,0,0,0.143783524945459,0,0,0,0,0.169034428962685
X388.HK.EQUITY,0,0,0,-0.0814676577203263,0,0.229212910401135,0,0,0,0,0,-0.0435946342698622,0,0,0,-0.0562437044663256,0,0,0,0.502293028459498,0,-0.123042231842932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144797662595579,0,0,0,0,0.0795878249775149,0.040976881983801,-0.176835402511023,0,0,0,0.165872019766801
