,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192122039055798,0,0,0,0.516332871119518,0,0,0,0,0,-0.00265478440630333,0,0,0,0,0,0,0,-0.157626586197119,0.495460536938705,0,0,0,0,0,0,0,0,-0.0193449323109422,0.0994885358596883
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.146229120434329,0,0,0,0,0,0,0,0.102961091414598,0,0.0606412107997808,0.0540922884755917,0,0,0,0,0,0.113025257846553,0,0.00486094000528206,0,0,0,0,0,0,0,0.157131258588217,0,0,0,0.291126705022876,0,0.0011327880703632,0,0,0.00824200832996133,0,0,0,0,0
X601939.CH.EQUITY,0.802887472725065,0,0,0,0,0,0,0,0,0.0236840385393159,0,0,0,0,0,0,-0.268916457361843,0,0,0.0131531649173376,0,0,0,0,0,0,-0.454527418877533,0.0696503956200002,0,-0.109868118907669,0,0,-0.0101111842358603,2.77555756156289e-17,-0.294031775796429,0,0,0,0,0,0.770554438343576,0,0,0.135289846671376,-0.078646419197783,0,0.184741019455608,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.0778909936200382,0,0,0,0.135722852957085,0,0.267992500246301,0,0.0147437329878126,0,0.345262494418971,-0.0992145764533981,0,0,0,0,-0.0815030705967619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.144501156369251,0.391853933821477,0,0,0,0,-0.029524384835752,0,0,0.255172251536085,0.0355974865011117,0,0.0306525317483922,0,0,0,0.231850859700479,0,0,0,0,0.0395378104815046,-0.167597432601797,0,0,0,0,0,0,0,0,0.0103383881976135,0,0,0,0,0,0,0,0,0,-0.207560764758936,0,0.137395947273674,0
X601988.CH.EQUITY,0,0,0,0,0.194007248798761,0,0,0,0.149917599185871,0,0,0,0,0,0.147605055627035,0,0,0,0,0,0,0,0,0,0.0173936684366736,0,0,0,0,0,-0.152341202045325,0,0,0.153300557503508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516031258825887
X1299.HK.EQUITY,0,0,0.0219404778644612,-0.119524601365271,0.23699958538562,-0.0678779171164144,0,0,0,0,0,0,0,0,0,0.133986583546547,0,0.0759409309105095,0,0,0,0,0,0,0,0.136311591742251,0,0.034103903164004,0,0.0680397975116218,0.0103169661954257,0,0.155588007161607,0,0,0,0.336845666827535,0,0,0,0.0281937322951667,0,0,-0.169046345405965,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0592965041484242,0,0,0,0,0,0,0,0.52747683114522,0,0,0,0,0,0,0.0693750604564734,0,0,0,0.242048736580421,0,0,0,0,0,0,0,0.147120524318887,0,0,0,-0.199324536896005,0,0,0,0,-0.165558509378853,-0.00285532350344994,-0.0233964618362821,0,0,0,0.192387656371293,0,0,-0.0509761135894505,0,0,0.030497910286577
X601628.CH.EQUITY,0,0.235046090627299,0,0.058822939206876,-0.0496279374671522,0,0,0,0,0,0,0,0,0,0,0,0.142035485497324,0,0,0,0,0,0,0,0.000703027474538409,0,0,0,0,0,0,0,0,0,0.147247080517026,0.132823830950278,0,0,0,0,0,0.150849537368738,0,0.116480275045302,0.108325648789828,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.616759669854568,0,0,0,0,0.13298303209296,0,0,0,0,0,0,0,0.143556736105211,0,0,0,0,0,0.120828367070745,0,0,0,0,0,0,0,-0.0858456042931443,0,-0.034624127973061,0,0,0,0,0.0307141353535602,0,0.0369028620462111,0,0,-0.154168289978399,0,0,0.0749068567814679
